algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P521_FireSaber_KEM,313.077318,313.077121,0.016443,52.943287,0.016443
P521_FireSaber_KEM,314.819231,314.818994,0.018652,54.331328,0.018652
P521_FireSaber_KEM,313.911486,313.911249,0.021382,52.385652,0.021382
P521_FireSaber_KEM,314.218291,314.218040,0.028032,54.389785,0.028032
P521_FireSaber_KEM,315.129429,315.129199,0.017606,53.030273,0.017606
P521_FireSaber_KEM,313.214626,313.214357,0.018549,53.157532,0.018549
P521_FireSaber_KEM,310.682042,310.681806,0.018493,51.871347,0.018493
P521_FireSaber_KEM,313.685338,313.685097,0.020105,54.412874,0.020105
P521_FireSaber_KEM,313.177197,313.176975,0.018670,53.612890,0.018670
P521_FireSaber_KEM,314.690201,314.689992,0.028478,53.332476,0.028478
P521_FireSaber_KEM,313.971202,313.970962,0.018500,53.683288,0.018500
P521_FireSaber_KEM,313.492149,313.491885,0.018250,53.851106,0.018250
P521_FireSaber_KEM,316.451642,316.451390,0.017286,53.652444,0.017286
P521_FireSaber_KEM,313.122059,313.121799,0.021861,51.925949,0.021861
P521_FireSaber_KEM,313.337916,313.337664,0.018290,53.522094,0.018290
P521_FireSaber_KEM,313.250337,313.250103,0.017639,54.359218,0.017639
P521_FireSaber_KEM,313.361132,313.360912,0.018010,53.626838,0.018010
P521_FireSaber_KEM,310.260579,310.260344,0.018274,51.831698,0.018274
P521_FireSaber_KEM,310.233543,310.233296,0.030110,51.699774,0.030110
P521_FireSaber_KEM,312.737678,312.737418,0.017398,52.161490,0.017398
P521_FireSaber_KEM,312.612332,312.612109,0.017875,53.107199,0.017875
P521_FireSaber_KEM,312.356719,312.356482,0.017062,53.039004,0.017062
P521_FireSaber_KEM,311.742470,311.742229,0.018789,51.459046,0.018789
P521_FireSaber_KEM,312.752756,312.752475,0.018836,52.260482,0.018836
P521_FireSaber_KEM,312.889246,312.889001,0.024783,52.543926,0.024783
P521_FireSaber_KEM,314.265786,314.265567,0.016954,54.159172,0.016954
P521_FireSaber_KEM,312.701366,312.701134,0.024976,53.650061,0.024976
P521_FireSaber_KEM,312.764978,312.764748,0.045344,51.770316,0.045344
P521_FireSaber_KEM,314.637290,314.637069,0.019119,54.471620,0.019119
P521_FireSaber_KEM,313.753115,313.752868,0.032397,53.091419,0.032397
P521_FireSaber_KEM,317.647064,317.646800,0.025361,54.627687,0.025361
P521_FireSaber_KEM,311.480556,311.480334,0.019669,52.273771,0.019669
P521_FireSaber_KEM,313.623897,313.623639,0.016346,53.224040,0.016346
P521_FireSaber_KEM,312.124802,312.124556,0.020665,52.673399,0.020665
P521_FireSaber_KEM,313.147090,313.146863,0.023181,52.481815,0.023181
P521_FireSaber_KEM,317.273441,317.273201,0.020101,58.952894,0.020101
P521_FireSaber_KEM,312.761729,312.761490,0.016836,53.540773,0.016836
P521_FireSaber_KEM,312.073769,312.073523,0.018052,53.085559,0.018052
P521_FireSaber_KEM,313.021963,313.021739,0.017411,53.001900,0.017411
P521_FireSaber_KEM,312.557835,312.557568,0.016483,52.137396,0.016483
P521_FireSaber_KEM,317.760934,317.760687,0.022756,57.359295,0.022756
P521_FireSaber_KEM,312.429111,312.428794,0.018734,53.005554,0.018734
P521_FireSaber_KEM,311.072584,311.072316,0.017683,51.696641,0.017683
P521_FireSaber_KEM,312.252090,312.251877,0.026942,54.961800,0.026942
P521_FireSaber_KEM,313.746198,313.745946,0.018658,53.241857,0.018658
P521_FireSaber_KEM,314.205795,314.205583,0.030883,53.623273,0.030883
P521_FireSaber_KEM,313.587700,313.587474,0.035533,52.623058,0.035533
P521_FireSaber_KEM,311.315417,311.315157,0.017182,52.021450,0.017182
P521_FireSaber_KEM,312.663650,312.663421,0.017050,52.233094,0.017050
P521_FireSaber_KEM,315.010180,315.009945,0.027260,53.903682,0.027260
P521_FireSaber_KEM,313.138243,313.137991,0.020507,53.235039,0.020507
P521_FireSaber_KEM,310.729942,310.729706,0.016808,51.870348,0.016808
P521_FireSaber_KEM,313.991863,313.991607,0.019126,53.872713,0.019126
P521_FireSaber_KEM,313.536532,313.536297,0.056838,52.836086,0.056838
P521_FireSaber_KEM,311.783432,311.783197,0.018248,53.044636,0.018248
P521_FireSaber_KEM,310.530544,310.530309,0.017325,50.825889,0.017325
P521_FireSaber_KEM,313.577505,313.577272,0.035776,54.397434,0.035776
P521_FireSaber_KEM,314.045158,314.044929,0.018701,52.881344,0.018701
P521_FireSaber_KEM,310.938741,310.938499,0.030874,52.544441,0.030874
P521_FireSaber_KEM,313.779241,313.778923,0.022527,52.190011,0.022527
P521_FireSaber_KEM,314.731029,314.730797,0.021386,53.293540,0.021386
P521_FireSaber_KEM,314.934173,314.933930,0.017174,53.923013,0.017174
P521_FireSaber_KEM,313.153211,313.152986,0.020110,52.901117,0.020110
P521_FireSaber_KEM,312.788867,312.788647,0.025424,53.004177,0.025424
P521_FireSaber_KEM,313.275430,313.275208,0.018270,52.180936,0.018270
P521_FireSaber_KEM,313.258347,313.258127,0.023130,53.172442,0.023130
P521_FireSaber_KEM,314.850537,314.850296,0.022110,54.472836,0.022110
P521_FireSaber_KEM,315.845124,315.844878,0.017330,52.864532,0.017330
P521_FireSaber_KEM,313.158885,313.158649,0.017855,52.697169,0.017855
P521_FireSaber_KEM,313.758873,313.758652,0.018659,53.889349,0.018659
P521_FireSaber_KEM,314.367970,314.367720,0.019519,53.230868,0.019519
P521_FireSaber_KEM,313.991348,313.991124,0.024320,52.656123,0.024320
P521_FireSaber_KEM,313.621483,313.621273,0.017824,53.480619,0.017824
P521_FireSaber_KEM,315.935259,315.935047,0.029799,56.293667,0.029799
P521_FireSaber_KEM,312.632147,312.631938,0.021574,53.432669,0.021574
P521_FireSaber_KEM,312.745738,312.745452,0.022728,52.859311,0.022728
P521_FireSaber_KEM,313.027138,313.026922,0.022517,54.555114,0.022517
P521_FireSaber_KEM,313.980926,313.980686,0.055389,53.757883,0.055389
P521_FireSaber_KEM,315.571336,315.571042,0.021872,53.943526,0.021872
P521_FireSaber_KEM,314.028244,314.028012,0.018159,53.110276,0.018159
P521_FireSaber_KEM,316.638667,316.638439,0.028689,52.857595,0.028689
P521_FireSaber_KEM,313.736723,313.736498,0.017896,52.725023,0.017896
P521_FireSaber_KEM,315.489765,315.489537,0.031837,53.825339,0.031837
P521_FireSaber_KEM,312.999289,312.999063,0.018883,53.508058,0.018883
P521_FireSaber_KEM,313.218410,313.218175,0.017302,52.892780,0.017302
P521_FireSaber_KEM,314.400866,314.400646,0.049871,53.345190,0.049871
P521_FireSaber_KEM,312.608859,312.608624,0.031201,53.431882,0.031201
P521_FireSaber_KEM,310.887807,310.887592,0.025001,51.032668,0.025001
P521_FireSaber_KEM,310.644339,310.644116,0.016816,53.280401,0.016816
P521_FireSaber_KEM,313.833665,313.833449,0.017620,53.690723,0.017620
P521_FireSaber_KEM,315.255239,315.255010,0.038602,53.556013,0.038602
P521_FireSaber_KEM,314.531288,314.531071,0.026291,54.073817,0.026291
P521_FireSaber_KEM,312.128688,312.128467,0.020821,52.406893,0.020821
P521_FireSaber_KEM,313.605100,313.604880,0.016156,53.309342,0.016156
P521_FireSaber_KEM,315.093070,315.092845,0.024625,53.775278,0.024625
P521_FireSaber_KEM,312.589999,312.589781,0.017387,53.646799,0.017387
P521_FireSaber_KEM,313.554602,313.554376,0.021160,53.871596,0.021160
P521_FireSaber_KEM,312.214499,312.214289,0.021254,52.873330,0.021254
P521_FireSaber_KEM,313.637644,313.637429,0.018011,52.733154,0.018011
P521_FireSaber_KEM,312.132292,312.132064,0.017680,52.639230,0.017680
P521_FireSaber_KEM,311.005326,311.005101,0.033597,52.193232,0.033597
P521_FireSaber_KEM,314.057769,314.057560,0.027595,53.644293,0.027595
P521_FireSaber_KEM,313.259408,313.259188,0.018896,53.256582,0.018896
P521_FireSaber_KEM,313.729732,313.729510,0.019408,53.915412,0.019408
P521_FireSaber_KEM,313.352609,313.352349,0.017877,52.292795,0.017877
P521_FireSaber_KEM,311.598990,311.598718,0.020499,51.634380,0.020499
P521_FireSaber_KEM,312.170737,312.170508,0.018269,53.796850,0.018269
P521_FireSaber_KEM,314.409218,314.409000,0.019036,54.774001,0.019036
P521_FireSaber_KEM,312.710934,312.710597,0.017042,52.850307,0.017042
P521_FireSaber_KEM,313.544910,313.544619,0.019391,52.947182,0.019391
P521_FireSaber_KEM,313.195940,313.195689,0.018658,52.135636,0.018658
P521_FireSaber_KEM,312.300040,312.299792,0.023913,52.472318,0.023913
P521_FireSaber_KEM,316.832492,316.832270,0.017507,53.816314,0.017507
P521_FireSaber_KEM,311.714193,311.713951,0.017192,53.270813,0.017192
P521_FireSaber_KEM,313.790810,313.790579,0.017335,53.274454,0.017335
P521_FireSaber_KEM,316.607990,316.607753,0.022392,52.575112,0.022392
P521_FireSaber_KEM,313.644188,313.643925,0.017858,53.695591,0.017858
P521_FireSaber_KEM,313.694543,313.694312,0.017126,53.749989,0.017126
P521_FireSaber_KEM,314.229340,314.229092,0.016630,53.963595,0.016630
P521_FireSaber_KEM,314.519100,314.518838,0.019663,53.274909,0.019663
P521_FireSaber_KEM,311.251573,311.251336,0.019043,52.290778,0.019043
P521_FireSaber_KEM,316.215172,316.214925,0.025868,54.973300,0.025868
P521_FireSaber_KEM,314.561672,314.561442,0.030007,54.920605,0.030007
P521_FireSaber_KEM,313.160929,313.160630,0.017049,52.981143,0.017049
P521_FireSaber_KEM,314.150306,314.150085,0.017020,52.925114,0.017020
P521_FireSaber_KEM,313.847440,313.847074,0.016789,52.890971,0.016789
P521_FireSaber_KEM,311.451229,311.451005,0.027212,52.421037,0.027212
P521_FireSaber_KEM,313.606494,313.606229,0.016983,53.682608,0.016983
P521_FireSaber_KEM,313.510847,313.510587,0.019221,53.657041,0.019221
P521_FireSaber_KEM,314.408575,314.408334,0.021671,54.598426,0.021671
P521_FireSaber_KEM,314.977989,314.977736,0.017743,54.624098,0.017743
P521_FireSaber_KEM,314.286792,314.286569,0.020175,53.653912,0.020175
P521_FireSaber_KEM,312.167349,312.167089,0.017612,52.215982,0.017612
P521_FireSaber_KEM,313.710234,313.709983,0.016999,52.589624,0.016999
P521_FireSaber_KEM,315.140770,315.140473,0.017663,53.824928,0.017663
P521_FireSaber_KEM,315.131535,315.131295,0.024983,54.278413,0.024983
P521_FireSaber_KEM,313.915034,313.914784,0.018173,54.648527,0.018173
P521_FireSaber_KEM,314.521353,314.521113,0.017645,53.642728,0.017645
P521_FireSaber_KEM,313.847860,313.847609,0.020981,52.930148,0.020981
P521_FireSaber_KEM,313.263326,313.263099,0.016872,52.630363,0.016872
P521_FireSaber_KEM,313.074373,313.074131,0.016920,53.434349,0.016920
P521_FireSaber_KEM,315.215254,315.215021,0.030204,53.917696,0.030204
P521_FireSaber_KEM,313.190079,313.189857,0.017230,53.113909,0.017230
P521_FireSaber_KEM,312.961971,312.961720,0.017278,52.900638,0.017278
P521_FireSaber_KEM,312.193381,312.193126,0.017814,53.507468,0.017814
P521_FireSaber_KEM,311.991208,311.990972,0.017147,53.319117,0.017147
P521_FireSaber_KEM,313.649082,313.648855,0.024402,52.835719,0.024402
P521_FireSaber_KEM,316.732001,316.731754,0.017106,53.920723,0.017106
P521_FireSaber_KEM,314.791265,314.791034,0.018950,54.274116,0.018950
P521_FireSaber_KEM,313.224567,313.224342,0.020869,53.214296,0.020869
P521_FireSaber_KEM,312.197789,312.197570,0.022419,52.759390,0.022419
P521_FireSaber_KEM,312.469871,312.469584,0.019705,53.510956,0.019705
P521_FireSaber_KEM,314.939164,314.938936,0.018201,54.642691,0.018201
P521_FireSaber_KEM,311.145944,311.145689,0.017860,52.209262,0.017860
P521_FireSaber_KEM,311.240945,311.240695,0.019537,53.315880,0.019537
P521_FireSaber_KEM,313.717692,313.717459,0.021664,53.765051,0.021664
P521_FireSaber_KEM,314.269774,314.269549,0.018499,52.618172,0.018499
P521_FireSaber_KEM,311.799377,311.799151,0.017663,51.929587,0.017663
P521_FireSaber_KEM,319.375820,319.375610,0.019680,58.929395,0.019680
P521_FireSaber_KEM,314.324492,314.324263,0.018494,54.353593,0.018494
P521_FireSaber_KEM,313.655670,313.655449,0.016885,53.163463,0.016885
P521_FireSaber_KEM,313.304312,313.304089,0.017126,52.023852,0.017126
P521_FireSaber_KEM,313.778021,313.777799,0.018046,52.367398,0.018046
P521_FireSaber_KEM,312.329033,312.328693,0.021810,51.940596,0.021810
P521_FireSaber_KEM,315.075640,315.075405,0.018422,53.143873,0.018422
P521_FireSaber_KEM,313.355770,313.355542,0.017549,53.013304,0.017549
P521_FireSaber_KEM,314.319203,314.318971,0.025920,53.907271,0.025920
P521_FireSaber_KEM,313.230728,313.230497,0.025452,54.041423,0.025452
P521_FireSaber_KEM,312.953642,312.953419,0.035023,53.031340,0.035023
P521_FireSaber_KEM,313.369083,313.368857,0.018712,52.462722,0.018712
P521_FireSaber_KEM,313.846063,313.845790,0.024010,52.941459,0.024010
P521_FireSaber_KEM,312.810068,312.809832,0.023019,52.643165,0.023019
P521_FireSaber_KEM,315.239379,315.239157,0.025538,53.928979,0.025538
P521_FireSaber_KEM,313.781054,313.780823,0.017794,53.697986,0.017794
P521_FireSaber_KEM,313.565538,313.565302,0.017503,53.083342,0.017503
P521_FireSaber_KEM,314.744725,314.744408,0.022507,54.203657,0.022507
P521_FireSaber_KEM,311.882671,311.882359,0.022291,52.289409,0.022291
P521_FireSaber_KEM,312.609337,312.609119,0.024093,53.077845,0.024093
P521_FireSaber_KEM,314.160954,314.160738,0.018343,53.997793,0.018343
P521_FireSaber_KEM,313.629468,313.629252,0.023163,53.044377,0.023163
P521_FireSaber_KEM,315.218538,315.218282,0.027508,53.498152,0.027508
P521_FireSaber_KEM,313.344057,313.343838,0.019560,53.588051,0.019560
P521_FireSaber_KEM,315.680912,315.680583,0.016792,52.517418,0.016792
P521_FireSaber_KEM,312.661878,312.661653,0.016980,53.051102,0.016980
P521_FireSaber_KEM,314.347925,314.347701,0.022174,53.455936,0.022174
P521_FireSaber_KEM,314.938844,314.938600,0.033992,53.375487,0.033992
P521_FireSaber_KEM,314.759713,314.759501,0.034090,54.561400,0.034090
P521_FireSaber_KEM,314.828844,314.828611,0.022393,54.332624,0.022393
P521_FireSaber_KEM,312.335709,312.335452,0.024016,53.305852,0.024016
P521_FireSaber_KEM,313.084876,313.084632,0.018920,53.303417,0.018920
P521_FireSaber_KEM,311.607505,311.607277,0.023814,52.260407,0.023814
P521_FireSaber_KEM,312.546921,312.546679,0.023734,52.987615,0.023734
P521_FireSaber_KEM,315.611849,315.611618,0.022578,53.465021,0.022578
P521_FireSaber_KEM,315.729326,315.729086,0.017543,54.246795,0.017543
P521_FireSaber_KEM,313.675851,313.675624,0.017121,53.667095,0.017121
P521_FireSaber_KEM,313.718006,313.717774,0.016325,53.170273,0.016325
P521_FireSaber_KEM,313.631206,313.630994,0.028009,53.249977,0.028009
P521_FireSaber_KEM,313.495377,313.495150,0.020064,52.901296,0.020064
P521_FireSaber_KEM,313.041177,313.040937,0.019306,53.047794,0.019306
P521_FireSaber_KEM,310.610449,310.610194,0.027204,52.392166,0.027204
P521_FireSaber_KEM,314.472230,314.472006,0.019120,52.946909,0.019120
P521_FireSaber_KEM,314.406850,314.406627,0.017965,53.430826,0.017965
P521_FireSaber_KEM,315.235142,315.234923,0.018182,54.455159,0.018182
P521_FireSaber_KEM,313.414746,313.414523,0.026094,52.763702,0.026094
P521_FireSaber_KEM,310.944396,310.944144,0.029553,52.423359,0.029553
P521_FireSaber_KEM,312.939352,312.939140,0.016504,52.919307,0.016504
P521_FireSaber_KEM,313.795015,313.794789,0.030496,53.839533,0.030496
P521_FireSaber_KEM,313.462105,313.461880,0.016891,52.703962,0.016891
P521_FireSaber_KEM,311.789507,311.789289,0.026378,51.568556,0.026378
P521_FireSaber_KEM,314.387402,314.387177,0.017620,53.584465,0.017620
P521_FireSaber_KEM,313.972179,313.971952,0.016606,54.366833,0.016606
P521_FireSaber_KEM,311.757929,311.757700,0.017244,52.681308,0.017244
P521_FireSaber_KEM,312.503732,312.503430,0.025766,53.614977,0.025766
P521_FireSaber_KEM,311.946743,311.946518,0.019833,52.123212,0.019833
P521_FireSaber_KEM,313.988809,313.988597,0.016816,53.228150,0.016816
P521_FireSaber_KEM,312.510300,312.510068,0.026299,52.901514,0.026299
P521_FireSaber_KEM,311.846797,311.846523,0.025471,53.553280,0.025471
P521_FireSaber_KEM,312.905755,312.905503,0.019388,52.909500,0.019388
P521_FireSaber_KEM,312.924535,312.924272,0.029731,53.342223,0.029731
P521_FireSaber_KEM,311.738212,311.737885,0.017157,52.134986,0.017157
P521_FireSaber_KEM,312.095861,312.095627,0.019200,51.842501,0.019200
P521_FireSaber_KEM,310.564267,310.564027,0.019070,52.734490,0.019070
P521_FireSaber_KEM,313.806804,313.806589,0.021428,53.722821,0.021428
P521_FireSaber_KEM,311.785074,311.784822,0.017476,52.745083,0.017476
P521_FireSaber_KEM,312.157829,312.157602,0.018822,52.680590,0.018822
P521_FireSaber_KEM,319.084343,319.084089,0.016883,54.089948,0.016883
P521_FireSaber_KEM,312.763297,312.762958,0.017324,52.954685,0.017324
P521_FireSaber_KEM,312.114752,312.114525,0.016931,51.345646,0.016931
P521_FireSaber_KEM,313.510809,313.510585,0.021447,53.069405,0.021447
P521_FireSaber_KEM,313.751973,313.751723,0.017329,52.465855,0.017329
P521_FireSaber_KEM,313.811607,313.811381,0.018466,52.198729,0.018466
P521_FireSaber_KEM,314.462196,314.461970,0.020898,52.005675,0.020898
P521_FireSaber_KEM,311.531262,311.531032,0.020050,52.354976,0.020050
P521_FireSaber_KEM,312.861491,312.861258,0.017135,51.978660,0.017135
P521_FireSaber_KEM,313.064259,313.064035,0.017000,53.315697,0.017000
P521_FireSaber_KEM,311.488776,311.488563,0.018555,52.382037,0.018555
P521_FireSaber_KEM,316.905413,316.905195,0.024956,54.382871,0.024956
P521_FireSaber_KEM,312.750198,312.749958,0.025800,53.187600,0.025800
P521_FireSaber_KEM,315.501995,315.501777,0.016996,54.061984,0.016996
P521_FireSaber_KEM,311.270525,311.270304,0.026954,52.241824,0.026954
P521_FireSaber_KEM,312.857928,312.857707,0.023966,53.706417,0.023966
P521_FireSaber_KEM,312.570736,312.570512,0.025304,52.986674,0.025304
P521_FireSaber_KEM,318.187668,318.187328,0.025681,52.847676,0.025681
P521_FireSaber_KEM,311.899880,311.899661,0.035543,51.919647,0.035543
P521_FireSaber_KEM,314.111956,314.111710,0.029191,53.015057,0.029191
P521_FireSaber_KEM,317.420402,317.420151,0.017989,56.916486,0.017989
P521_FireSaber_KEM,316.697482,316.697248,0.032059,55.679367,0.032059
P521_FireSaber_KEM,315.264812,315.264572,0.019932,54.220379,0.019932
P521_FireSaber_KEM,315.044314,315.044063,0.028801,53.645779,0.028801
P521_FireSaber_KEM,312.384045,312.383819,0.017592,53.311317,0.017592
P521_FireSaber_KEM,310.658936,310.658680,0.026267,51.808648,0.026267
P521_FireSaber_KEM,313.623471,313.623212,0.018177,53.804569,0.018177
P521_FireSaber_KEM,312.973748,312.973513,0.020272,53.961737,0.020272
P521_FireSaber_KEM,313.147938,313.147720,0.025087,53.871795,0.025087
P521_FireSaber_KEM,312.889275,312.889034,0.019679,52.731575,0.019679
P521_FireSaber_KEM,313.187535,313.187308,0.021353,53.760593,0.021353
P521_FireSaber_KEM,313.060491,313.060251,0.023601,53.664502,0.023601
P521_FireSaber_KEM,309.646641,309.646416,0.017251,52.182954,0.017251
P521_FireSaber_KEM,312.638666,312.638441,0.017214,52.492823,0.017214
P521_FireSaber_KEM,311.328958,311.328723,0.022679,51.650996,0.022679
P521_FireSaber_KEM,314.576801,314.576580,0.019349,53.367194,0.019349
P521_FireSaber_KEM,312.831281,312.831071,0.023732,53.043297,0.023732
P521_FireSaber_KEM,315.177045,315.176816,0.016804,54.412506,0.016804
P521_FireSaber_KEM,312.460860,312.460645,0.017923,53.171231,0.017923
P521_FireSaber_KEM,310.447291,310.447052,0.022789,52.265267,0.022789
P521_FireSaber_KEM,317.321016,317.320799,0.023693,51.695146,0.023693
P521_FireSaber_KEM,314.200911,314.200654,0.028849,53.256377,0.028849
P521_FireSaber_KEM,313.792220,313.791974,0.021210,53.874734,0.021210
P521_FireSaber_KEM,312.329123,312.328891,0.026439,52.508704,0.026439
P521_FireSaber_KEM,314.065712,314.065479,0.031818,53.967875,0.031818
P521_FireSaber_KEM,315.889467,315.889230,0.030018,53.563518,0.030018
P521_FireSaber_KEM,315.789533,315.789313,0.017013,55.765914,0.017013
P521_FireSaber_KEM,312.233782,312.233425,0.023647,51.891408,0.023647
P521_FireSaber_KEM,312.696471,312.696210,0.017420,53.356751,0.017420
P521_FireSaber_KEM,313.136375,313.136140,0.024091,52.697013,0.024091
P521_FireSaber_KEM,314.046639,314.046393,0.022838,53.731772,0.022838
P521_FireSaber_KEM,311.918299,311.918070,0.019474,52.147305,0.019474
P521_FireSaber_KEM,313.947190,313.946930,0.021037,53.694896,0.021037
P521_FireSaber_KEM,311.545397,311.545172,0.017324,51.786251,0.017324
P521_FireSaber_KEM,309.773302,309.772976,0.017462,52.522778,0.017462
P521_FireSaber_KEM,315.317862,315.317631,0.017186,52.661840,0.017186
P521_FireSaber_KEM,313.785451,313.785241,0.025050,52.864635,0.025050
P521_FireSaber_KEM,313.188581,313.188300,0.021800,53.706387,0.021800
P521_FireSaber_KEM,313.163251,313.163022,0.017680,53.245124,0.017680
P521_FireSaber_KEM,313.312935,313.312713,0.028499,53.460508,0.028499
P521_FireSaber_KEM,310.945488,310.945124,0.018030,51.644475,0.018030
P521_FireSaber_KEM,312.036081,312.035846,0.025169,52.613490,0.025169
P521_FireSaber_KEM,312.722494,312.722254,0.017366,53.386888,0.017366
P521_FireSaber_KEM,313.058553,313.058344,0.018927,52.402281,0.018927
P521_FireSaber_KEM,313.076705,313.076452,0.017118,51.741449,0.017118
P521_FireSaber_KEM,313.224198,313.223964,0.018224,52.750088,0.018224
P521_FireSaber_KEM,313.687760,313.687525,0.016677,52.801406,0.016677
P521_FireSaber_KEM,313.318191,313.317883,0.022371,52.395639,0.022371
P521_FireSaber_KEM,311.086950,311.086704,0.017350,51.399759,0.017350
P521_FireSaber_KEM,316.009525,316.009260,0.025392,52.732150,0.025392
P521_FireSaber_KEM,312.511644,312.511352,0.030916,52.789299,0.030916
P521_FireSaber_KEM,312.248611,312.248372,0.017743,52.711397,0.017743
P521_FireSaber_KEM,314.997216,314.996986,0.019155,53.834589,0.019155
P521_FireSaber_KEM,312.333606,312.333366,0.022488,52.429936,0.022488
P521_FireSaber_KEM,313.727984,313.727763,0.023324,53.445939,0.023324
P521_FireSaber_KEM,312.521066,312.520833,0.023164,54.100633,0.023164
P521_FireSaber_KEM,312.945301,312.945072,0.017108,52.526296,0.017108
P521_FireSaber_KEM,313.651066,313.650847,0.016944,53.572400,0.016944
P521_FireSaber_KEM,310.474580,310.474344,0.016935,53.033392,0.016935
P521_FireSaber_KEM,314.312999,314.312770,0.017720,54.809626,0.017720
P521_FireSaber_KEM,313.894637,313.894428,0.020144,54.457263,0.020144
P521_FireSaber_KEM,315.505309,315.505070,0.026518,54.387953,0.026518
P521_FireSaber_KEM,312.738472,312.738252,0.025794,53.290950,0.025794
P521_FireSaber_KEM,313.403834,313.403618,0.016930,53.097933,0.016930
P521_FireSaber_KEM,311.866074,311.865864,0.019474,52.845449,0.019474
P521_FireSaber_KEM,312.299510,312.299276,0.017610,51.744234,0.017610
P521_FireSaber_KEM,311.198174,311.197943,0.018895,51.874725,0.018895
P521_FireSaber_KEM,314.804258,314.804043,0.021327,54.510071,0.021327
P521_FireSaber_KEM,314.717900,314.717673,0.017819,54.735368,0.017819
P521_FireSaber_KEM,314.698353,314.698132,0.026014,53.636459,0.026014
P521_FireSaber_KEM,314.665870,314.665660,0.021257,53.111578,0.021257
P521_FireSaber_KEM,311.393706,311.393482,0.030952,52.363126,0.030952
P521_FireSaber_KEM,313.983825,313.983605,0.018473,53.013430,0.018473
P521_FireSaber_KEM,313.450406,313.450139,0.018813,52.665232,0.018813
P521_FireSaber_KEM,311.755922,311.755700,0.018243,51.967682,0.018243
P521_FireSaber_KEM,313.470257,313.470027,0.024093,53.413127,0.024093
P521_FireSaber_KEM,312.768784,312.768558,0.019585,53.114397,0.019585
P521_FireSaber_KEM,312.920880,312.920630,0.018215,52.618648,0.018215
P521_FireSaber_KEM,311.920466,311.920223,0.028390,52.431967,0.028390
P521_FireSaber_KEM,312.869516,312.869248,0.020187,52.205637,0.020187
P521_FireSaber_KEM,312.518843,312.518596,0.025350,51.564581,0.025350
P521_FireSaber_KEM,314.960115,314.959897,0.017454,54.084538,0.017454
P521_FireSaber_KEM,312.180009,312.179731,0.022009,52.790890,0.022009
P521_FireSaber_KEM,312.816367,312.816130,0.018408,53.197523,0.018408
P521_FireSaber_KEM,314.346280,314.345995,0.021412,52.997590,0.021412
P521_FireSaber_KEM,311.342403,311.342181,0.018703,52.047726,0.018703
P521_FireSaber_KEM,311.688664,311.688439,0.017414,52.030777,0.017414
P521_FireSaber_KEM,313.890496,313.890286,0.017967,52.613037,0.017967
P521_FireSaber_KEM,316.640253,316.640027,0.018495,53.309849,0.018495
P521_FireSaber_KEM,313.802114,313.801886,0.035867,53.843323,0.035867
P521_FireSaber_KEM,312.021079,312.020834,0.022594,53.234763,0.022594
P521_FireSaber_KEM,313.490454,313.490225,0.019319,53.487370,0.019319
P521_FireSaber_KEM,312.390881,312.390630,0.045769,52.719519,0.045769
P521_FireSaber_KEM,313.887686,313.887464,0.019264,53.410851,0.019264
P521_FireSaber_KEM,311.690243,311.690014,0.018728,52.781644,0.018728
P521_FireSaber_KEM,311.651578,311.651369,0.029545,52.547566,0.029545
P521_FireSaber_KEM,314.256919,314.256694,0.017025,51.873256,0.017025
P521_FireSaber_KEM,315.402993,315.402780,0.019877,52.850804,0.019877
P521_FireSaber_KEM,313.290302,313.290065,0.026253,53.517360,0.026253
P521_FireSaber_KEM,312.399105,312.398871,0.017362,51.916242,0.017362
P521_FireSaber_KEM,311.011212,311.010963,0.030168,51.321598,0.030168
P521_FireSaber_KEM,315.628095,315.627835,0.028778,53.512620,0.028778
P521_FireSaber_KEM,313.257104,313.256889,0.017560,53.067455,0.017560
P521_FireSaber_KEM,312.198445,312.198212,0.017167,52.663684,0.017167
P521_FireSaber_KEM,312.849953,312.849693,0.027562,52.586690,0.027562
P521_FireSaber_KEM,313.156311,313.155992,0.024925,53.342293,0.024925
P521_FireSaber_KEM,311.948314,311.948093,0.021682,52.174420,0.021682
P521_FireSaber_KEM,312.970019,312.969751,0.016930,52.681949,0.016930
P521_FireSaber_KEM,312.279978,312.279759,0.020253,52.749167,0.020253
P521_FireSaber_KEM,313.693356,313.693117,0.020118,53.657385,0.020118
P521_FireSaber_KEM,314.859815,314.859592,0.019117,53.839698,0.019117
P521_FireSaber_KEM,314.001933,314.001698,0.018121,53.348868,0.018121
P521_FireSaber_KEM,311.866395,311.866149,0.017314,53.171285,0.017314
P521_FireSaber_KEM,318.683966,318.683556,0.019128,57.322784,0.019128
P521_FireSaber_KEM,313.182892,313.182647,0.046448,51.853958,0.046448
P521_FireSaber_KEM,313.572527,313.572284,0.016849,53.983575,0.016849
P521_FireSaber_KEM,315.026457,315.026229,0.028367,53.164927,0.028367
P521_FireSaber_KEM,313.047095,313.046875,0.017387,53.765180,0.017387
P521_FireSaber_KEM,312.541770,312.541520,0.017286,53.238819,0.017286
P521_FireSaber_KEM,313.890672,313.890445,0.029732,52.663449,0.029732
P521_FireSaber_KEM,313.464943,313.464689,0.024064,53.332377,0.024064
P521_FireSaber_KEM,310.409113,310.408896,0.032870,51.802783,0.032870
