algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P521_FireSaber_KEM,725.296578,0.015426,9.056066,0.015426
P521_FireSaber_KEM,723.972703,0.017415,10.943378,0.017415
P521_FireSaber_KEM,727.472358,0.019014,10.242816,0.019014
P521_FireSaber_KEM,725.284453,0.013471,10.445197,0.013471
P521_FireSaber_KEM,726.636189,0.014325,9.106164,0.014325
P521_FireSaber_KEM,727.253567,0.015568,9.051108,0.015568
P521_FireSaber_KEM,727.091797,0.023978,9.183114,0.023978
P521_FireSaber_KEM,724.001327,0.013717,8.635097,0.013717
P521_FireSaber_KEM,724.443112,0.015956,10.510468,0.015956
P521_FireSaber_KEM,724.999176,0.015004,9.629503,0.015004
P521_FireSaber_KEM,724.658312,0.016963,9.299290,0.016963
P521_FireSaber_KEM,731.114782,0.026233,9.198642,0.026233
P521_FireSaber_KEM,723.237983,0.016521,9.315098,0.016521
P521_FireSaber_KEM,721.899977,0.016659,8.598955,0.016659
P521_FireSaber_KEM,726.463756,0.013643,10.251011,0.013643
P521_FireSaber_KEM,728.797659,0.012800,10.555560,0.012800
P521_FireSaber_KEM,723.584921,0.024117,9.027714,0.024117
P521_FireSaber_KEM,725.002178,0.017565,9.560745,0.017565
P521_FireSaber_KEM,722.696854,0.019323,9.217764,0.019323
P521_FireSaber_KEM,724.329007,0.013679,8.895585,0.013679
P521_FireSaber_KEM,726.339418,0.017889,8.641168,0.017889
P521_FireSaber_KEM,728.052802,0.013932,9.544793,0.013932
P521_FireSaber_KEM,725.251075,0.019265,9.311070,0.019265
P521_FireSaber_KEM,725.010957,0.015748,8.987332,0.015748
P521_FireSaber_KEM,723.209244,0.012670,9.197586,0.012670
P521_FireSaber_KEM,722.897915,0.013596,8.557511,0.013596
P521_FireSaber_KEM,724.729155,0.014308,8.637414,0.014308
P521_FireSaber_KEM,724.916836,0.014658,9.301664,0.014658
P521_FireSaber_KEM,725.560097,0.025692,9.078742,0.025692
P521_FireSaber_KEM,726.567319,0.016659,9.196808,0.016659
P521_FireSaber_KEM,724.974630,0.013284,8.744336,0.013284
P521_FireSaber_KEM,724.929894,0.026056,9.819242,0.026056
P521_FireSaber_KEM,728.014525,0.019845,10.296355,0.019845
P521_FireSaber_KEM,724.532790,0.012917,9.026478,0.012917
P521_FireSaber_KEM,725.028732,0.017361,9.138246,0.017361
P521_FireSaber_KEM,724.292822,0.018558,9.112995,0.018558
P521_FireSaber_KEM,722.725096,0.017445,10.675231,0.017445
P521_FireSaber_KEM,724.029310,0.016228,11.411561,0.016228
P521_FireSaber_KEM,729.222781,0.013714,9.786848,0.013714
P521_FireSaber_KEM,725.215107,0.018818,9.366157,0.018818
P521_FireSaber_KEM,725.788278,0.012871,9.324125,0.012871
P521_FireSaber_KEM,725.528732,0.027159,9.416404,0.027159
P521_FireSaber_KEM,727.279308,0.021268,9.281149,0.021268
P521_FireSaber_KEM,725.837403,0.019640,9.328719,0.019640
P521_FireSaber_KEM,727.157535,0.015264,9.039544,0.015264
P521_FireSaber_KEM,725.319730,0.017773,9.923598,0.017773
P521_FireSaber_KEM,725.923865,0.016645,9.263412,0.016645
P521_FireSaber_KEM,725.204666,0.014280,9.349675,0.014280
P521_FireSaber_KEM,723.729196,0.013185,9.062975,0.013185
P521_FireSaber_KEM,727.082466,0.015944,8.972645,0.015944
P521_FireSaber_KEM,722.906077,0.016915,8.645984,0.016915
P521_FireSaber_KEM,727.982050,0.015459,11.302890,0.015459
P521_FireSaber_KEM,725.613379,0.019746,9.042024,0.019746
P521_FireSaber_KEM,725.988703,0.016383,9.335485,0.016383
P521_FireSaber_KEM,725.403396,0.015960,9.584522,0.015960
P521_FireSaber_KEM,724.406360,0.018876,9.215018,0.018876
P521_FireSaber_KEM,725.887628,0.013562,10.745573,0.013562
P521_FireSaber_KEM,726.435151,0.022981,11.692194,0.022981
P521_FireSaber_KEM,726.938849,0.013649,9.304348,0.013649
P521_FireSaber_KEM,727.356465,0.017320,9.235257,0.017320
P521_FireSaber_KEM,724.892240,0.013615,9.094210,0.013615
P521_FireSaber_KEM,724.879498,0.019255,9.277372,0.019255
P521_FireSaber_KEM,726.943525,0.015538,9.362686,0.015538
P521_FireSaber_KEM,723.014836,0.012922,8.433594,0.012922
P521_FireSaber_KEM,727.044417,0.016962,10.859161,0.016962
P521_FireSaber_KEM,726.572322,0.012113,9.046388,0.012113
P521_FireSaber_KEM,722.913012,0.017304,9.446632,0.017304
P521_FireSaber_KEM,726.984118,0.017687,9.447510,0.017687
P521_FireSaber_KEM,1432.886784,0.019523,9.021036,0.019523
P521_FireSaber_KEM,724.363108,0.017353,8.627586,0.017353
P521_FireSaber_KEM,725.333080,0.013289,10.625116,0.013289
P521_FireSaber_KEM,722.786263,0.017674,9.650776,0.017674
P521_FireSaber_KEM,727.064038,0.016131,9.201892,0.016131
P521_FireSaber_KEM,724.311146,0.018364,9.276467,0.018364
P521_FireSaber_KEM,722.945256,0.015313,8.651797,0.015313
P521_FireSaber_KEM,725.556795,0.017974,9.030723,0.017974
P521_FireSaber_KEM,724.362972,0.014554,9.431598,0.014554
P521_FireSaber_KEM,724.794257,0.018181,9.674596,0.018181
P521_FireSaber_KEM,724.673191,0.017536,9.351944,0.017536
P521_FireSaber_KEM,722.918745,0.017185,9.284760,0.017185
P521_FireSaber_KEM,722.182298,0.022825,9.239797,0.022825
P521_FireSaber_KEM,724.589493,0.016235,8.622416,0.016235
P521_FireSaber_KEM,731.927858,0.016905,15.161960,0.016905
P521_FireSaber_KEM,730.356789,0.012989,11.530714,0.012989
P521_FireSaber_KEM,727.304871,0.013336,10.723377,0.013336
P521_FireSaber_KEM,725.615032,0.016443,9.351164,0.016443
P521_FireSaber_KEM,723.224549,0.015493,10.983087,0.015493
P521_FireSaber_KEM,725.839521,0.012946,9.289089,0.012946
P521_FireSaber_KEM,724.328148,0.016963,9.055775,0.016963
P521_FireSaber_KEM,725.454179,0.014125,8.800342,0.014125
P521_FireSaber_KEM,725.229254,0.014594,10.991495,0.014594
P521_FireSaber_KEM,725.955373,0.013539,10.630818,0.013539
P521_FireSaber_KEM,726.029777,0.020205,9.350430,0.020205
P521_FireSaber_KEM,727.168342,0.083391,9.112878,0.083391
P521_FireSaber_KEM,725.191952,0.018598,9.544261,0.018598
P521_FireSaber_KEM,723.013832,0.014507,8.594045,0.014507
P521_FireSaber_KEM,724.569869,0.012615,8.907948,0.012615
P521_FireSaber_KEM,726.174717,0.015677,10.654135,0.015677
P521_FireSaber_KEM,722.719513,0.015670,9.362443,0.015670
P521_FireSaber_KEM,726.221801,0.016704,9.408833,0.016704
P521_FireSaber_KEM,721.491113,0.017780,9.092642,0.017780
P521_FireSaber_KEM,727.380561,0.016723,9.509688,0.016723
P521_FireSaber_KEM,726.878436,0.036152,8.934357,0.036152
P521_FireSaber_KEM,726.727965,0.017689,9.312868,0.017689
P521_FireSaber_KEM,723.125558,0.019768,9.150012,0.019768
P521_FireSaber_KEM,723.119153,0.015476,8.244297,0.015476
P521_FireSaber_KEM,728.244952,0.020544,9.817716,0.020544
P521_FireSaber_KEM,729.002599,0.017211,10.283238,0.017211
P521_FireSaber_KEM,727.438019,0.022993,9.221845,0.022993
P521_FireSaber_KEM,723.557360,0.017904,8.898166,0.017904
P521_FireSaber_KEM,725.906978,0.017705,10.239358,0.017705
P521_FireSaber_KEM,725.558674,0.025084,9.068754,0.025084
P521_FireSaber_KEM,726.081696,0.014608,9.140812,0.014608
P521_FireSaber_KEM,725.838953,0.015337,9.320598,0.015337
P521_FireSaber_KEM,724.496256,0.025573,9.211323,0.025573
P521_FireSaber_KEM,725.652414,0.016331,9.014582,0.016331
P521_FireSaber_KEM,721.645846,0.012690,8.805830,0.012690
P521_FireSaber_KEM,724.551444,0.020586,9.124943,0.020586
P521_FireSaber_KEM,726.049935,0.013432,8.991581,0.013432
P521_FireSaber_KEM,725.809566,0.015468,9.231628,0.015468
P521_FireSaber_KEM,727.719106,0.019440,9.413652,0.019440
P521_FireSaber_KEM,724.549972,0.019801,9.349856,0.019801
P521_FireSaber_KEM,722.261187,0.017866,9.226524,0.017866
P521_FireSaber_KEM,725.277558,0.017060,8.742484,0.017060
P521_FireSaber_KEM,724.099181,0.013130,10.065022,0.013130
P521_FireSaber_KEM,729.909252,0.014107,11.922318,0.014107
P521_FireSaber_KEM,728.690618,0.015934,9.380124,0.015934
P521_FireSaber_KEM,726.922353,0.019439,9.118959,0.019439
P521_FireSaber_KEM,725.405573,0.016869,8.748417,0.016869
P521_FireSaber_KEM,727.158084,0.015238,9.863276,0.015238
P521_FireSaber_KEM,724.665891,0.018186,9.101926,0.018186
P521_FireSaber_KEM,727.402303,0.012812,9.254303,0.012812
P521_FireSaber_KEM,725.088007,0.023407,9.488786,0.023407
P521_FireSaber_KEM,725.797554,0.014089,9.208757,0.014089
P521_FireSaber_KEM,725.596604,0.012713,10.991046,0.012713
P521_FireSaber_KEM,728.153648,0.017096,11.255456,0.017096
P521_FireSaber_KEM,723.015369,0.016295,8.946248,0.016295
P521_FireSaber_KEM,726.384528,0.017203,9.422638,0.017203
P521_FireSaber_KEM,725.186197,0.012035,9.268736,0.012035
P521_FireSaber_KEM,721.635712,0.018198,9.357294,0.018198
P521_FireSaber_KEM,724.051280,0.016063,9.072900,0.016063
P521_FireSaber_KEM,723.825719,0.014347,8.452022,0.014347
P521_FireSaber_KEM,729.592411,0.016564,8.829993,0.016564
P521_FireSaber_KEM,736.006061,0.021111,8.924361,0.021111
P521_FireSaber_KEM,726.067441,0.013507,9.610335,0.013507
P521_FireSaber_KEM,728.825215,0.022973,9.406589,0.022973
P521_FireSaber_KEM,727.537881,0.022810,9.100750,0.022810
P521_FireSaber_KEM,726.020333,0.022505,9.345026,0.022505
P521_FireSaber_KEM,725.536885,0.015935,9.005275,0.015935
P521_FireSaber_KEM,727.626147,0.012815,8.774778,0.012815
P521_FireSaber_KEM,724.553154,0.014052,9.339048,0.014052
P521_FireSaber_KEM,727.732062,0.018105,10.542534,0.018105
P521_FireSaber_KEM,729.000578,0.014802,9.382035,0.014802
P521_FireSaber_KEM,727.029153,0.014290,9.588820,0.014290
P521_FireSaber_KEM,725.216895,0.019408,9.108913,0.019408
P521_FireSaber_KEM,724.308548,0.015291,9.516748,0.015291
P521_FireSaber_KEM,723.230762,0.029328,8.875614,0.029328
P521_FireSaber_KEM,728.508137,0.019438,8.740306,0.019438
P521_FireSaber_KEM,725.523279,0.016269,10.177902,0.016269
P521_FireSaber_KEM,728.112574,0.016840,10.369915,0.016840
P521_FireSaber_KEM,728.041518,0.017337,9.293481,0.017337
P521_FireSaber_KEM,729.416159,0.017916,9.207075,0.017916
P521_FireSaber_KEM,724.192088,0.026221,9.224562,0.026221
P521_FireSaber_KEM,723.807738,0.023635,9.362983,0.023635
P521_FireSaber_KEM,729.710582,0.017131,14.685094,0.017131
P521_FireSaber_KEM,726.127648,0.014434,9.429461,0.014434
P521_FireSaber_KEM,723.920643,0.016000,9.052878,0.016000
P521_FireSaber_KEM,724.514631,0.023182,9.301742,0.023182
P521_FireSaber_KEM,725.034651,0.014762,9.117451,0.014762
P521_FireSaber_KEM,725.787116,0.014705,9.020178,0.014705
P521_FireSaber_KEM,725.620361,0.018650,9.291881,0.018650
P521_FireSaber_KEM,728.009927,0.012551,13.121349,0.012551
P521_FireSaber_KEM,724.842691,0.018730,9.083803,0.018730
P521_FireSaber_KEM,726.839253,0.016797,10.641928,0.016797
P521_FireSaber_KEM,725.037372,0.012512,9.149312,0.012512
P521_FireSaber_KEM,726.522524,0.021415,9.306828,0.021415
P521_FireSaber_KEM,723.796669,0.016653,9.215338,0.016653
P521_FireSaber_KEM,725.799915,0.015421,9.323897,0.015421
P521_FireSaber_KEM,722.954786,0.013244,8.599851,0.013244
P521_FireSaber_KEM,727.041940,0.018326,11.255272,0.018326
P521_FireSaber_KEM,723.007301,0.011976,8.842306,0.011976
P521_FireSaber_KEM,724.201867,0.014001,11.130143,0.014001
P521_FireSaber_KEM,726.766201,0.014055,10.477200,0.014055
P521_FireSaber_KEM,725.047988,0.017612,8.620922,0.017612
P521_FireSaber_KEM,722.249551,0.013830,9.152891,0.013830
P521_FireSaber_KEM,725.705916,0.014156,9.470412,0.014156
P521_FireSaber_KEM,729.028827,0.018374,11.592896,0.018374
P521_FireSaber_KEM,724.970999,0.024001,9.313696,0.024001
P521_FireSaber_KEM,725.846456,0.013256,9.294252,0.013256
P521_FireSaber_KEM,726.757918,0.013761,9.506462,0.013761
P521_FireSaber_KEM,724.754039,0.023633,9.647065,0.023633
P521_FireSaber_KEM,732.716174,0.020691,9.189714,0.020691
P521_FireSaber_KEM,728.127286,0.012898,8.477598,0.012898
P521_FireSaber_KEM,723.460190,0.014166,9.782966,0.014166
P521_FireSaber_KEM,727.821319,0.025858,10.576876,0.025858
P521_FireSaber_KEM,726.361940,0.012749,9.125778,0.012749
P521_FireSaber_KEM,725.918766,0.012618,10.162870,0.012618
P521_FireSaber_KEM,723.915840,0.017832,9.171291,0.017832
P521_FireSaber_KEM,724.573617,0.017760,9.534969,0.017760
P521_FireSaber_KEM,725.479575,0.026719,9.209447,0.026719
P521_FireSaber_KEM,723.911295,0.021066,9.067170,0.021066
P521_FireSaber_KEM,723.519600,0.017498,8.912376,0.017498
P521_FireSaber_KEM,722.433425,0.013816,8.993036,0.013816
P521_FireSaber_KEM,730.448044,0.015434,14.774880,0.015434
P521_FireSaber_KEM,722.945812,0.021427,10.690015,0.021427
P521_FireSaber_KEM,725.419287,0.014029,9.485936,0.014029
P521_FireSaber_KEM,723.227397,0.013204,9.445888,0.013204
P521_FireSaber_KEM,730.159778,0.012055,9.700940,0.012055
P521_FireSaber_KEM,724.662386,0.014096,9.640989,0.014096
P521_FireSaber_KEM,729.316802,0.016651,9.384775,0.016651
P521_FireSaber_KEM,723.421642,0.019652,9.507559,0.019652
P521_FireSaber_KEM,723.327620,0.014526,10.017448,0.014526
P521_FireSaber_KEM,725.277969,0.025482,9.254555,0.025482
P521_FireSaber_KEM,728.572140,0.015363,8.993940,0.015363
P521_FireSaber_KEM,722.973983,0.026290,8.769021,0.026290
P521_FireSaber_KEM,724.128769,0.019721,8.632903,0.019721
P521_FireSaber_KEM,726.760710,0.024500,13.199269,0.024500
P521_FireSaber_KEM,726.517188,0.012170,8.827220,0.012170
P521_FireSaber_KEM,727.704625,0.016804,10.413098,0.016804
P521_FireSaber_KEM,727.687085,0.019043,9.012085,0.019043
P521_FireSaber_KEM,723.717581,0.013202,10.079584,0.013202
P521_FireSaber_KEM,725.488418,0.022167,9.163824,0.022167
P521_FireSaber_KEM,724.716663,0.013886,9.249483,0.013886
P521_FireSaber_KEM,725.829813,0.016171,8.967873,0.016171
P521_FireSaber_KEM,723.670733,0.015621,9.442660,0.015621
P521_FireSaber_KEM,725.246595,0.013830,8.889731,0.013830
P521_FireSaber_KEM,723.650515,0.016731,8.942399,0.016731
P521_FireSaber_KEM,723.826828,0.019791,9.634574,0.019791
P521_FireSaber_KEM,724.361498,0.014804,9.659349,0.014804
P521_FireSaber_KEM,723.600208,0.012253,8.872778,0.012253
P521_FireSaber_KEM,722.721309,0.024788,9.027915,0.024788
P521_FireSaber_KEM,723.858843,0.013215,8.977807,0.013215
P521_FireSaber_KEM,725.255260,0.016205,10.821988,0.016205
P521_FireSaber_KEM,724.837371,0.016664,9.157673,0.016664
P521_FireSaber_KEM,722.719894,0.019962,9.266440,0.019962
P521_FireSaber_KEM,725.485829,0.017092,8.734951,0.017092
P521_FireSaber_KEM,724.990275,0.013982,8.794188,0.013982
P521_FireSaber_KEM,727.326286,0.023260,10.627125,0.023260
P521_FireSaber_KEM,726.870395,0.024580,8.979474,0.024580
P521_FireSaber_KEM,726.135620,0.017745,9.384145,0.017745
P521_FireSaber_KEM,723.974482,0.017539,9.110509,0.017539
P521_FireSaber_KEM,725.528563,0.016048,8.908968,0.016048
P521_FireSaber_KEM,723.926541,0.015213,8.658522,0.015213
P521_FireSaber_KEM,722.806116,0.025180,8.831327,0.025180
P521_FireSaber_KEM,726.209650,0.015996,8.748795,0.015996
P521_FireSaber_KEM,727.986716,0.024278,15.293188,0.024278
P521_FireSaber_KEM,726.899390,0.017725,10.548853,0.017725
P521_FireSaber_KEM,731.558143,0.014593,13.816516,0.014593
P521_FireSaber_KEM,726.441069,0.016774,9.299429,0.016774
P521_FireSaber_KEM,724.612756,0.013126,9.532678,0.013126
P521_FireSaber_KEM,727.229462,0.018103,9.116992,0.018103
P521_FireSaber_KEM,724.954470,0.015673,9.324469,0.015673
P521_FireSaber_KEM,723.535794,0.022509,9.184436,0.022509
P521_FireSaber_KEM,726.950015,0.022067,9.083687,0.022067
P521_FireSaber_KEM,725.380168,0.019044,9.590216,0.019044
P521_FireSaber_KEM,727.031333,0.012405,10.510508,0.012405
P521_FireSaber_KEM,725.859502,0.012935,9.641319,0.012935
P521_FireSaber_KEM,727.245480,0.016186,9.397850,0.016186
P521_FireSaber_KEM,724.458045,0.019738,9.237859,0.019738
P521_FireSaber_KEM,725.457958,0.017497,8.941941,0.017497
P521_FireSaber_KEM,723.917928,0.020273,9.141432,0.020273
P521_FireSaber_KEM,724.642386,0.013276,8.600495,0.013276
P521_FireSaber_KEM,727.527507,0.012088,13.410136,0.012088
P521_FireSaber_KEM,723.961854,0.016844,10.942157,0.016844
P521_FireSaber_KEM,727.325911,0.013768,10.252594,0.013768
P521_FireSaber_KEM,729.256536,0.012562,9.284066,0.012562
P521_FireSaber_KEM,724.016184,0.012844,9.081079,0.012844
P521_FireSaber_KEM,724.482710,0.016339,9.006405,0.016339
P521_FireSaber_KEM,725.185997,0.018448,9.450897,0.018448
P521_FireSaber_KEM,725.962691,0.018354,9.499937,0.018354
P521_FireSaber_KEM,726.488638,0.019699,12.907585,0.019699
P521_FireSaber_KEM,726.841646,0.012913,10.569306,0.012913
P521_FireSaber_KEM,727.456030,0.013678,9.223093,0.013678
P521_FireSaber_KEM,725.210194,0.017005,9.071240,0.017005
P521_FireSaber_KEM,723.782347,0.024757,9.223163,0.024757
P521_FireSaber_KEM,724.152692,0.014527,8.781599,0.014527
P521_FireSaber_KEM,725.036552,0.014107,8.537181,0.014107
P521_FireSaber_KEM,727.129219,0.014202,10.110884,0.014202
P521_FireSaber_KEM,724.146287,0.018595,9.279628,0.018595
P521_FireSaber_KEM,727.672728,0.017281,9.403284,0.017281
P521_FireSaber_KEM,725.207609,0.022105,9.153003,0.022105
P521_FireSaber_KEM,724.305433,0.015842,9.096877,0.015842
P521_FireSaber_KEM,725.993430,0.018844,9.309364,0.018844
P521_FireSaber_KEM,722.955019,0.018678,9.147274,0.018678
P521_FireSaber_KEM,721.613812,0.021617,9.244802,0.021617
P521_FireSaber_KEM,723.877713,0.012679,8.650420,0.012679
P521_FireSaber_KEM,729.051322,0.018858,15.172372,0.018858
P521_FireSaber_KEM,728.706595,0.017602,14.021099,0.017602
P521_FireSaber_KEM,724.684231,0.012928,9.150221,0.012928
P521_FireSaber_KEM,727.666591,0.012858,9.763444,0.012858
P521_FireSaber_KEM,726.215152,0.013392,10.778023,0.013392
P521_FireSaber_KEM,1487.183437,0.018334,8.943881,0.018334
P521_FireSaber_KEM,729.889059,0.013063,9.408360,0.013063
P521_FireSaber_KEM,725.350906,0.015059,9.113100,0.015059
P521_FireSaber_KEM,726.059628,0.017637,9.095831,0.017637
P521_FireSaber_KEM,723.527699,0.022391,8.931239,0.022391
P521_FireSaber_KEM,724.483013,0.019137,9.355080,0.019137
P521_FireSaber_KEM,724.287140,0.015754,9.202936,0.015754
P521_FireSaber_KEM,727.294080,0.015595,9.630447,0.015595
P521_FireSaber_KEM,723.663485,0.034908,10.238893,0.034908
P521_FireSaber_KEM,724.603956,0.012852,9.820992,0.012852
P521_FireSaber_KEM,724.769589,0.012281,8.923704,0.012281
P521_FireSaber_KEM,726.895229,0.013291,9.066315,0.013291
P521_FireSaber_KEM,728.213557,0.019397,9.206490,0.019397
P521_FireSaber_KEM,724.407174,0.021296,9.109272,0.021296
P521_FireSaber_KEM,722.614169,0.014712,9.147777,0.014712
P521_FireSaber_KEM,724.455730,0.022899,8.860866,0.022899
P521_FireSaber_KEM,723.122787,0.012498,9.477206,0.012498
P521_FireSaber_KEM,729.152215,0.016294,14.986546,0.016294
P521_FireSaber_KEM,725.498341,0.021077,9.937214,0.021077
P521_FireSaber_KEM,722.604497,0.022485,9.118080,0.022485
P521_FireSaber_KEM,726.192278,0.016313,9.344556,0.016313
P521_FireSaber_KEM,724.275291,0.017238,9.268943,0.017238
P521_FireSaber_KEM,727.688952,0.015444,9.340737,0.015444
P521_FireSaber_KEM,719.763279,0.027371,9.183283,0.027371
P521_FireSaber_KEM,724.709162,0.017895,8.848406,0.017895
P521_FireSaber_KEM,724.818596,0.018043,10.106006,0.018043
P521_FireSaber_KEM,723.535603,0.015036,9.228866,0.015036
P521_FireSaber_KEM,726.980964,0.014812,9.572189,0.014812
P521_FireSaber_KEM,726.197089,0.018620,9.414739,0.018620
P521_FireSaber_KEM,724.945805,0.016816,9.399886,0.016816
P521_FireSaber_KEM,724.163631,0.019336,9.344955,0.019336
P521_FireSaber_KEM,725.106741,0.016029,9.260248,0.016029
P521_FireSaber_KEM,725.709409,0.027030,10.614212,0.027030
P521_FireSaber_KEM,723.955412,0.014119,9.164664,0.014119
P521_FireSaber_KEM,725.234413,0.012569,10.480792,0.012569
P521_FireSaber_KEM,725.521976,0.014156,10.187186,0.014156
P521_FireSaber_KEM,726.435705,0.017372,9.516980,0.017372
P521_FireSaber_KEM,725.451848,0.015249,9.163184,0.015249
P521_FireSaber_KEM,723.055494,0.024720,9.064424,0.024720
P521_FireSaber_KEM,721.649979,0.017402,9.414907,0.017402
P521_FireSaber_KEM,724.764717,0.014205,10.448640,0.014205
P521_FireSaber_KEM,728.139494,0.025637,7.875407,0.025637
P521_FireSaber_KEM,728.798417,0.020484,11.344261,0.020484
P521_FireSaber_KEM,727.625056,0.015642,13.112016,0.015642
P521_FireSaber_KEM,724.912832,0.023306,9.789660,0.023306
P521_FireSaber_KEM,724.819468,0.020670,9.260097,0.020670
P521_FireSaber_KEM,723.389958,0.017274,8.999025,0.017274
P521_FireSaber_KEM,723.443996,0.016950,8.636893,0.016950
P521_FireSaber_KEM,723.772639,0.021804,8.872048,0.021804
P521_FireSaber_KEM,729.358305,0.012366,14.645890,0.012366
P521_FireSaber_KEM,725.362682,0.013614,8.702819,0.013614
P521_FireSaber_KEM,725.947123,0.019027,10.302743,0.019027
P521_FireSaber_KEM,723.664032,0.017259,9.686232,0.017259
P521_FireSaber_KEM,727.092110,0.018677,9.442019,0.018677
P521_FireSaber_KEM,723.516349,0.017410,9.131369,0.017410
P521_FireSaber_KEM,724.417141,0.012710,9.202140,0.012710
P521_FireSaber_KEM,726.149320,0.017285,9.362064,0.017285
P521_FireSaber_KEM,728.596842,0.012147,13.895892,0.012147
P521_FireSaber_KEM,726.240228,0.016393,8.994065,0.016393
P521_FireSaber_KEM,725.131303,0.018883,9.489710,0.018883
P521_FireSaber_KEM,725.728136,0.015094,9.805558,0.015094
P521_FireSaber_KEM,725.786439,0.013113,9.312384,0.013113
P521_FireSaber_KEM,725.410182,0.021359,9.157732,0.021359
P521_FireSaber_KEM,724.958403,0.015077,9.348150,0.015077
P521_FireSaber_KEM,722.658453,0.017341,9.413020,0.017341
P521_FireSaber_KEM,725.546185,0.014804,9.001609,0.014804
P521_FireSaber_KEM,726.743231,0.015749,10.982074,0.015749
P521_FireSaber_KEM,727.806459,0.015683,9.268141,0.015683
P521_FireSaber_KEM,724.096512,0.012508,9.212517,0.012508
P521_FireSaber_KEM,725.505398,0.012504,9.401735,0.012504
P521_FireSaber_KEM,725.199927,0.018356,9.162472,0.018356
P521_FireSaber_KEM,725.058328,0.022237,9.304739,0.022237
P521_FireSaber_KEM,723.876037,0.011717,9.261512,0.011717
P521_FireSaber_KEM,727.223253,0.013117,12.815031,0.013117
P521_FireSaber_KEM,725.186940,0.019635,9.111217,0.019635
P521_FireSaber_KEM,722.550174,0.018040,9.225872,0.018040
P521_FireSaber_KEM,726.853695,0.016880,9.386390,0.016880
P521_FireSaber_KEM,730.544355,0.022798,9.173246,0.022798
P521_FireSaber_KEM,726.480017,0.013901,9.342943,0.013901
P521_FireSaber_KEM,724.342569,0.024564,9.370075,0.024564
P521_FireSaber_KEM,724.455856,0.018458,9.308163,0.018458
P521_FireSaber_KEM,724.696628,0.020175,9.435770,0.020175
P521_FireSaber_KEM,722.471670,0.012431,8.820464,0.012431
P521_FireSaber_KEM,724.991879,0.015614,9.841344,0.015614
P521_FireSaber_KEM,726.412392,0.018942,13.595564,0.018942
P521_FireSaber_KEM,723.798139,0.015857,8.558788,0.015857
P521_FireSaber_KEM,726.190234,0.028280,9.324912,0.028280
P521_FireSaber_KEM,726.012755,0.019862,9.307742,0.019862
P521_FireSaber_KEM,726.062468,0.018456,8.916999,0.018456
P521_FireSaber_KEM,729.149131,0.020113,9.026638,0.020113
P521_FireSaber_KEM,725.475681,0.016635,9.307329,0.016635
P521_FireSaber_KEM,725.485937,0.013982,9.368319,0.013982
P521_FireSaber_KEM,727.130090,0.023508,8.893790,0.023508
P521_FireSaber_KEM,724.647546,0.012446,8.828110,0.012446
P521_FireSaber_KEM,724.995409,0.015425,9.808939,0.015425
P521_FireSaber_KEM,728.193934,0.013486,8.850787,0.013486
P521_FireSaber_KEM,729.187249,0.017037,10.000647,0.017037
P521_FireSaber_KEM,725.650375,0.015171,8.855499,0.015171
P521_FireSaber_KEM,723.935016,0.024136,10.521155,0.024136
P521_FireSaber_KEM,724.548446,0.012946,9.702067,0.012946
P521_FireSaber_KEM,725.176096,0.018768,9.308564,0.018768
P521_FireSaber_KEM,726.682150,0.016969,9.250277,0.016969
P521_FireSaber_KEM,724.564085,0.019420,9.292944,0.019420
P521_FireSaber_KEM,722.879723,0.015426,8.663795,0.015426
P521_FireSaber_KEM,726.884966,0.020153,8.856397,0.020153
P521_FireSaber_KEM,726.121939,0.012659,9.044619,0.012659
P521_FireSaber_KEM,727.504172,0.012228,10.425420,0.012228
P521_FireSaber_KEM,724.731283,0.023878,9.349965,0.023878
P521_FireSaber_KEM,724.815058,0.013252,9.230480,0.013252
P521_FireSaber_KEM,725.941612,0.015233,9.246870,0.015233
P521_FireSaber_KEM,726.750081,0.022457,9.466867,0.022457
P521_FireSaber_KEM,725.702868,0.017951,9.341381,0.017951
P521_FireSaber_KEM,722.552752,0.018098,8.997413,0.018098
P521_FireSaber_KEM,725.574505,0.019694,9.012620,0.019694
P521_FireSaber_KEM,722.467626,0.018706,10.755791,0.018706
P521_FireSaber_KEM,729.109355,0.017031,8.777362,0.017031
P521_FireSaber_KEM,722.077028,0.018167,9.623193,0.018167
P521_FireSaber_KEM,725.700545,0.017801,8.986821,0.017801
P521_FireSaber_KEM,727.470502,0.018721,9.201871,0.018721
P521_FireSaber_KEM,723.754162,0.012491,9.523667,0.012491
P521_FireSaber_KEM,725.326843,0.015559,8.971421,0.015559
P521_FireSaber_KEM,724.823036,0.013811,8.961353,0.013811
P521_FireSaber_KEM,734.492923,0.016078,15.808906,0.016078
P521_FireSaber_KEM,724.521551,0.018522,10.238499,0.018522
P521_FireSaber_KEM,724.651607,0.014534,9.252754,0.014534
P521_FireSaber_KEM,723.833186,0.024573,9.140317,0.024573
P521_FireSaber_KEM,725.698948,0.020846,9.204497,0.020846
P521_FireSaber_KEM,724.680127,0.012291,8.550592,0.012291
P521_FireSaber_KEM,725.607813,0.017020,9.326078,0.017020
P521_FireSaber_KEM,726.890732,0.013738,9.034849,0.013738
P521_FireSaber_KEM,726.044750,0.019072,8.962465,0.019072
