algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_NTRU_HPS_2048_677,684.340848,0.014206,0.795331,0.014206
P384_NTRU_HPS_2048_677,683.868623,0.013887,0.875878,0.013887
P384_NTRU_HPS_2048_677,685.153358,0.013390,0.766676,0.013390
P384_NTRU_HPS_2048_677,683.778914,0.019606,0.838926,0.019606
P384_NTRU_HPS_2048_677,684.636281,0.015510,0.796043,0.015510
P384_NTRU_HPS_2048_677,685.936084,0.016814,0.769770,0.016814
P384_NTRU_HPS_2048_677,683.211297,0.021446,0.757382,0.021446
P384_NTRU_HPS_2048_677,686.816274,0.014113,0.751321,0.014113
P384_NTRU_HPS_2048_677,686.682521,0.013952,0.873859,0.013952
P384_NTRU_HPS_2048_677,684.854535,0.015103,0.776394,0.015103
P384_NTRU_HPS_2048_677,685.586722,0.011293,1.092121,0.011293
P384_NTRU_HPS_2048_677,684.441662,0.014913,0.795627,0.014913
P384_NTRU_HPS_2048_677,689.276390,0.014359,0.848124,0.014359
P384_NTRU_HPS_2048_677,684.760036,0.012817,0.791263,0.012817
P384_NTRU_HPS_2048_677,685.143350,0.018854,0.779984,0.018854
P384_NTRU_HPS_2048_677,686.421454,0.012635,0.768428,0.012635
P384_NTRU_HPS_2048_677,685.036111,0.015262,0.792154,0.015262
P384_NTRU_HPS_2048_677,687.525959,0.018716,0.909104,0.018716
P384_NTRU_HPS_2048_677,683.021400,0.015512,0.788723,0.015512
P384_NTRU_HPS_2048_677,682.409601,0.011255,0.864532,0.011255
P384_NTRU_HPS_2048_677,684.789561,0.013659,0.764146,0.013659
P384_NTRU_HPS_2048_677,684.263546,0.014641,0.803045,0.014641
P384_NTRU_HPS_2048_677,684.705037,0.020174,0.774772,0.020174
P384_NTRU_HPS_2048_677,683.672814,0.014668,0.845139,0.014668
P384_NTRU_HPS_2048_677,684.669940,0.020614,0.788431,0.020614
P384_NTRU_HPS_2048_677,685.147371,0.015915,0.807965,0.015915
P384_NTRU_HPS_2048_677,684.618372,0.014277,0.874191,0.014277
P384_NTRU_HPS_2048_677,692.263102,0.016664,0.818207,0.016664
P384_NTRU_HPS_2048_677,684.374915,0.012109,0.802387,0.012109
P384_NTRU_HPS_2048_677,684.469685,0.019439,1.006581,0.019439
P384_NTRU_HPS_2048_677,685.674604,0.011970,0.841719,0.011970
P384_NTRU_HPS_2048_677,684.772557,0.019972,0.876434,0.019972
P384_NTRU_HPS_2048_677,685.533071,0.014512,1.105103,0.014512
P384_NTRU_HPS_2048_677,685.726773,0.019094,0.788135,0.019094
P384_NTRU_HPS_2048_677,683.303958,0.012930,1.305415,0.012930
P384_NTRU_HPS_2048_677,684.092128,0.015197,0.785978,0.015197
P384_NTRU_HPS_2048_677,682.498678,0.013549,0.767106,0.013549
P384_NTRU_HPS_2048_677,683.881132,0.028588,0.789399,0.028588
P384_NTRU_HPS_2048_677,685.274874,0.013626,0.751174,0.013626
P384_NTRU_HPS_2048_677,684.971821,0.015719,0.768367,0.015719
P384_NTRU_HPS_2048_677,685.254756,0.013509,0.735706,0.013509
P384_NTRU_HPS_2048_677,684.472794,0.016491,0.794994,0.016491
P384_NTRU_HPS_2048_677,684.253608,0.009732,0.867870,0.009732
P384_NTRU_HPS_2048_677,683.827688,0.015904,1.077986,0.015904
P384_NTRU_HPS_2048_677,687.684090,0.014430,0.852449,0.014430
P384_NTRU_HPS_2048_677,684.593282,0.017910,0.776827,0.017910
P384_NTRU_HPS_2048_677,682.576939,0.014796,0.774344,0.014796
P384_NTRU_HPS_2048_677,685.065907,0.009914,0.800286,0.009914
P384_NTRU_HPS_2048_677,683.890485,0.014317,0.790394,0.014317
P384_NTRU_HPS_2048_677,683.917525,0.013346,0.735253,0.013346
P384_NTRU_HPS_2048_677,688.718969,0.013769,0.850161,0.013769
P384_NTRU_HPS_2048_677,685.103750,0.014297,0.788439,0.014297
P384_NTRU_HPS_2048_677,683.885904,0.013420,0.779373,0.013420
P384_NTRU_HPS_2048_677,682.826223,0.014585,0.786410,0.014585
P384_NTRU_HPS_2048_677,683.979321,0.013875,0.912329,0.013875
P384_NTRU_HPS_2048_677,684.596413,0.013681,0.796302,0.013681
P384_NTRU_HPS_2048_677,684.419594,0.016120,0.784756,0.016120
P384_NTRU_HPS_2048_677,684.614665,0.012655,0.770908,0.012655
P384_NTRU_HPS_2048_677,686.309858,0.013173,0.764389,0.013173
P384_NTRU_HPS_2048_677,683.408533,0.027789,0.773422,0.027789
P384_NTRU_HPS_2048_677,686.385999,0.043809,0.855931,0.043809
P384_NTRU_HPS_2048_677,684.654217,0.010385,0.937571,0.010385
P384_NTRU_HPS_2048_677,685.784556,0.015315,0.798886,0.015315
P384_NTRU_HPS_2048_677,685.937658,0.010010,0.815255,0.010010
P384_NTRU_HPS_2048_677,683.451003,0.018613,0.784442,0.018613
P384_NTRU_HPS_2048_677,683.957724,0.016686,0.791303,0.016686
P384_NTRU_HPS_2048_677,683.294946,0.015196,0.800914,0.015196
P384_NTRU_HPS_2048_677,682.579205,0.013366,0.779657,0.013366
P384_NTRU_HPS_2048_677,694.000831,0.014044,0.834045,0.014044
P384_NTRU_HPS_2048_677,683.374507,0.015541,0.885536,0.015541
P384_NTRU_HPS_2048_677,683.243210,0.016942,0.729464,0.016942
P384_NTRU_HPS_2048_677,684.035438,0.011224,1.633219,0.011224
P384_NTRU_HPS_2048_677,682.840760,0.013462,0.757248,0.013462
P384_NTRU_HPS_2048_677,683.653072,0.013386,0.768089,0.013386
P384_NTRU_HPS_2048_677,683.912157,0.016986,0.767111,0.016986
P384_NTRU_HPS_2048_677,682.326723,0.010458,0.838831,0.010458
P384_NTRU_HPS_2048_677,683.530881,0.014161,0.773863,0.014161
P384_NTRU_HPS_2048_677,687.809346,0.014462,0.767510,0.014462
P384_NTRU_HPS_2048_677,684.001590,0.014792,0.789985,0.014792
P384_NTRU_HPS_2048_677,684.423718,0.014125,0.770449,0.014125
P384_NTRU_HPS_2048_677,683.574485,0.013997,0.768767,0.013997
P384_NTRU_HPS_2048_677,689.421394,0.018351,0.862677,0.018351
P384_NTRU_HPS_2048_677,684.849610,0.018631,0.736422,0.018631
P384_NTRU_HPS_2048_677,683.323923,0.011539,0.791441,0.011539
P384_NTRU_HPS_2048_677,689.556387,0.014214,0.815444,0.014214
P384_NTRU_HPS_2048_677,686.093724,0.013105,0.801046,0.013105
P384_NTRU_HPS_2048_677,684.077273,0.014213,1.138920,0.014213
P384_NTRU_HPS_2048_677,688.539004,0.013788,0.814414,0.013788
P384_NTRU_HPS_2048_677,683.513960,0.011947,0.848787,0.011947
P384_NTRU_HPS_2048_677,684.402927,0.012782,0.814179,0.012782
P384_NTRU_HPS_2048_677,684.237968,0.012703,0.806507,0.012703
P384_NTRU_HPS_2048_677,683.247619,0.016133,0.760768,0.016133
P384_NTRU_HPS_2048_677,687.064881,0.014774,0.826802,0.014774
P384_NTRU_HPS_2048_677,684.393031,0.017852,0.900381,0.017852
P384_NTRU_HPS_2048_677,683.833510,0.031563,0.821346,0.031563
P384_NTRU_HPS_2048_677,686.423717,0.014088,0.781816,0.014088
P384_NTRU_HPS_2048_677,688.202395,0.017382,0.771598,0.017382
P384_NTRU_HPS_2048_677,685.375784,0.010966,0.769565,0.010966
P384_NTRU_HPS_2048_677,687.638025,0.012301,0.832367,0.012301
P384_NTRU_HPS_2048_677,682.570051,0.013639,0.861505,0.013639
P384_NTRU_HPS_2048_677,687.634114,0.015909,0.952873,0.015909
P384_NTRU_HPS_2048_677,685.472411,0.011387,0.805592,0.011387
P384_NTRU_HPS_2048_677,683.115545,0.014090,0.901040,0.014090
P384_NTRU_HPS_2048_677,685.291258,0.014722,0.872872,0.014722
P384_NTRU_HPS_2048_677,684.013945,0.013661,0.828442,0.013661
P384_NTRU_HPS_2048_677,684.843107,0.013030,0.791295,0.013030
P384_NTRU_HPS_2048_677,684.501533,0.011563,0.929067,0.011563
P384_NTRU_HPS_2048_677,683.031641,0.017203,0.767673,0.017203
P384_NTRU_HPS_2048_677,683.884946,0.015309,0.782517,0.015309
P384_NTRU_HPS_2048_677,687.466237,0.014453,0.825221,0.014453
P384_NTRU_HPS_2048_677,682.303826,0.011780,0.773540,0.011780
P384_NTRU_HPS_2048_677,686.596196,0.019463,0.771817,0.019463
P384_NTRU_HPS_2048_677,684.827698,0.013100,0.779788,0.013100
P384_NTRU_HPS_2048_677,684.324635,0.015559,0.819916,0.015559
P384_NTRU_HPS_2048_677,684.828577,0.014653,0.750597,0.014653
P384_NTRU_HPS_2048_677,683.953346,0.014458,0.786480,0.014458
P384_NTRU_HPS_2048_677,683.691142,0.014017,0.764008,0.014017
P384_NTRU_HPS_2048_677,685.150653,0.013381,0.873695,0.013381
P384_NTRU_HPS_2048_677,684.862254,0.010217,0.812172,0.010217
P384_NTRU_HPS_2048_677,683.084091,0.016655,0.758182,0.016655
P384_NTRU_HPS_2048_677,685.184091,0.019378,0.794211,0.019378
P384_NTRU_HPS_2048_677,682.245851,0.011215,0.798203,0.011215
P384_NTRU_HPS_2048_677,686.139133,0.012935,0.815003,0.012935
P384_NTRU_HPS_2048_677,683.898240,0.014952,0.771243,0.014952
P384_NTRU_HPS_2048_677,686.698554,0.015914,0.799226,0.015914
P384_NTRU_HPS_2048_677,685.225265,0.013824,0.797000,0.013824
P384_NTRU_HPS_2048_677,683.695936,0.014074,0.808886,0.014074
P384_NTRU_HPS_2048_677,684.716846,0.014476,0.763310,0.014476
P384_NTRU_HPS_2048_677,684.238123,0.015355,0.788057,0.015355
P384_NTRU_HPS_2048_677,681.964234,0.016054,1.001528,0.016054
P384_NTRU_HPS_2048_677,685.923985,0.013725,0.764625,0.013725
P384_NTRU_HPS_2048_677,681.716663,0.014220,0.768283,0.014220
P384_NTRU_HPS_2048_677,685.028673,0.012960,0.759171,0.012960
P384_NTRU_HPS_2048_677,683.712203,0.015175,0.765404,0.015175
P384_NTRU_HPS_2048_677,683.938954,0.010554,0.787218,0.010554
P384_NTRU_HPS_2048_677,685.108657,0.012386,0.850612,0.012386
P384_NTRU_HPS_2048_677,684.453264,0.014648,0.756064,0.014648
P384_NTRU_HPS_2048_677,684.041495,0.011063,0.916148,0.011063
P384_NTRU_HPS_2048_677,682.770818,0.016475,0.738117,0.016475
P384_NTRU_HPS_2048_677,684.711934,0.014770,0.826585,0.014770
P384_NTRU_HPS_2048_677,681.884521,0.019905,0.734415,0.019905
P384_NTRU_HPS_2048_677,685.907559,0.011462,0.773834,0.011462
P384_NTRU_HPS_2048_677,683.469243,0.016088,0.755197,0.016088
P384_NTRU_HPS_2048_677,693.338353,0.014374,0.940357,0.014374
P384_NTRU_HPS_2048_677,681.666812,0.012730,0.786951,0.012730
P384_NTRU_HPS_2048_677,686.448063,0.015463,0.815661,0.015463
P384_NTRU_HPS_2048_677,684.796084,0.018433,0.751562,0.018433
P384_NTRU_HPS_2048_677,683.877437,0.016921,0.753202,0.016921
P384_NTRU_HPS_2048_677,684.006811,0.013542,0.988711,0.013542
P384_NTRU_HPS_2048_677,685.161573,0.012181,0.773650,0.012181
P384_NTRU_HPS_2048_677,683.300127,0.015237,0.831352,0.015237
P384_NTRU_HPS_2048_677,684.503606,0.014073,0.754050,0.014073
P384_NTRU_HPS_2048_677,684.296791,0.015170,1.310392,0.015170
P384_NTRU_HPS_2048_677,685.321171,0.015385,0.759207,0.015385
P384_NTRU_HPS_2048_677,684.344324,0.016855,0.781291,0.016855
P384_NTRU_HPS_2048_677,684.765702,0.016013,0.914185,0.016013
P384_NTRU_HPS_2048_677,689.886820,0.018193,0.809658,0.018193
P384_NTRU_HPS_2048_677,683.396913,0.012070,0.817045,0.012070
P384_NTRU_HPS_2048_677,686.952365,0.014148,0.793329,0.014148
P384_NTRU_HPS_2048_677,685.124830,0.022171,0.897599,0.022171
P384_NTRU_HPS_2048_677,684.170323,0.013577,0.807569,0.013577
P384_NTRU_HPS_2048_677,686.636074,0.013374,0.918218,0.013374
P384_NTRU_HPS_2048_677,686.712576,0.014598,1.117552,0.014598
P384_NTRU_HPS_2048_677,684.817040,0.021577,0.866886,0.021577
P384_NTRU_HPS_2048_677,686.999339,0.014450,0.766511,0.014450
P384_NTRU_HPS_2048_677,684.987643,0.014208,0.749199,0.014208
P384_NTRU_HPS_2048_677,683.543318,0.017711,0.775746,0.017711
P384_NTRU_HPS_2048_677,686.015536,0.014409,0.794225,0.014409
P384_NTRU_HPS_2048_677,685.065526,0.013572,0.769908,0.013572
P384_NTRU_HPS_2048_677,683.750821,0.016295,1.087447,0.016295
P384_NTRU_HPS_2048_677,685.434088,0.016092,0.820165,0.016092
P384_NTRU_HPS_2048_677,682.624474,0.014288,0.774097,0.014288
P384_NTRU_HPS_2048_677,688.732034,0.013413,0.802224,0.013413
P384_NTRU_HPS_2048_677,685.573833,0.012342,1.564569,0.012342
P384_NTRU_HPS_2048_677,684.487227,0.015604,0.737257,0.015604
P384_NTRU_HPS_2048_677,684.395415,0.019260,1.126291,0.019260
P384_NTRU_HPS_2048_677,683.062789,0.016865,0.778962,0.016865
P384_NTRU_HPS_2048_677,690.325838,0.013487,0.789187,0.013487
P384_NTRU_HPS_2048_677,685.136923,0.014204,0.759413,0.014204
P384_NTRU_HPS_2048_677,685.900452,0.013345,0.846236,0.013345
P384_NTRU_HPS_2048_677,686.662046,0.012458,0.752933,0.012458
P384_NTRU_HPS_2048_677,691.201970,0.013708,0.770663,0.013708
P384_NTRU_HPS_2048_677,685.643458,0.012848,0.761963,0.012848
P384_NTRU_HPS_2048_677,686.014825,0.018394,0.800908,0.018394
P384_NTRU_HPS_2048_677,684.477454,0.014620,0.862004,0.014620
P384_NTRU_HPS_2048_677,685.616638,0.017735,0.759331,0.017735
P384_NTRU_HPS_2048_677,683.053861,0.014289,0.740424,0.014289
P384_NTRU_HPS_2048_677,686.040057,0.012646,0.773543,0.012646
P384_NTRU_HPS_2048_677,685.334805,0.014252,0.752408,0.014252
P384_NTRU_HPS_2048_677,682.439735,0.010448,0.835532,0.010448
P384_NTRU_HPS_2048_677,685.314465,0.016340,0.861922,0.016340
P384_NTRU_HPS_2048_677,684.190211,0.010945,0.762020,0.010945
P384_NTRU_HPS_2048_677,682.980036,0.013474,1.055281,0.013474
P384_NTRU_HPS_2048_677,685.852228,0.016893,0.737214,0.016893
P384_NTRU_HPS_2048_677,683.926556,0.019096,0.744123,0.019096
P384_NTRU_HPS_2048_677,685.884100,0.016813,0.802497,0.016813
P384_NTRU_HPS_2048_677,687.796165,0.016065,0.902851,0.016065
P384_NTRU_HPS_2048_677,683.078587,0.019599,0.753171,0.019599
P384_NTRU_HPS_2048_677,688.459344,0.013873,0.885265,0.013873
P384_NTRU_HPS_2048_677,684.857694,0.014316,0.782413,0.014316
P384_NTRU_HPS_2048_677,688.657600,0.012574,0.857774,0.012574
P384_NTRU_HPS_2048_677,687.655905,0.014970,0.902875,0.014970
P384_NTRU_HPS_2048_677,686.924213,0.014764,0.820240,0.014764
P384_NTRU_HPS_2048_677,684.077992,0.009765,0.885672,0.009765
P384_NTRU_HPS_2048_677,683.125973,0.020088,0.763648,0.020088
P384_NTRU_HPS_2048_677,684.307884,0.018077,0.777551,0.018077
P384_NTRU_HPS_2048_677,685.582222,0.014508,0.810620,0.014508
P384_NTRU_HPS_2048_677,687.289015,0.018526,0.891745,0.018526
P384_NTRU_HPS_2048_677,684.431920,0.019385,0.795683,0.019385
P384_NTRU_HPS_2048_677,686.297389,0.010893,0.804858,0.010893
P384_NTRU_HPS_2048_677,684.547684,0.013747,0.770135,0.013747
P384_NTRU_HPS_2048_677,693.848734,0.011769,0.774537,0.011769
P384_NTRU_HPS_2048_677,685.530778,0.010918,0.813066,0.010918
P384_NTRU_HPS_2048_677,682.845780,0.014085,0.759482,0.014085
P384_NTRU_HPS_2048_677,683.615844,0.011320,0.820230,0.011320
P384_NTRU_HPS_2048_677,683.595451,0.015894,0.781565,0.015894
P384_NTRU_HPS_2048_677,686.299612,0.019782,0.732515,0.019782
P384_NTRU_HPS_2048_677,685.356783,0.014263,0.776818,0.014263
P384_NTRU_HPS_2048_677,683.524694,0.015735,0.755075,0.015735
P384_NTRU_HPS_2048_677,686.416435,0.015065,0.762706,0.015065
P384_NTRU_HPS_2048_677,683.544749,0.013386,0.752339,0.013386
P384_NTRU_HPS_2048_677,685.025469,0.014229,0.757489,0.014229
P384_NTRU_HPS_2048_677,684.587192,0.014010,0.741815,0.014010
P384_NTRU_HPS_2048_677,683.536680,0.012930,0.817264,0.012930
P384_NTRU_HPS_2048_677,684.750754,0.014322,0.768204,0.014322
P384_NTRU_HPS_2048_677,686.101770,0.018623,0.771353,0.018623
P384_NTRU_HPS_2048_677,683.578276,0.015369,0.772309,0.015369
P384_NTRU_HPS_2048_677,686.778253,0.013771,0.741857,0.013771
P384_NTRU_HPS_2048_677,684.269677,0.017491,0.756287,0.017491
P384_NTRU_HPS_2048_677,684.693354,0.018827,0.786217,0.018827
P384_NTRU_HPS_2048_677,684.328035,0.014102,0.798335,0.014102
P384_NTRU_HPS_2048_677,683.874034,0.015109,0.779636,0.015109
P384_NTRU_HPS_2048_677,693.880197,0.020813,0.808892,0.020813
P384_NTRU_HPS_2048_677,686.562172,0.013935,0.752031,0.013935
P384_NTRU_HPS_2048_677,682.708700,0.015373,0.877470,0.015373
P384_NTRU_HPS_2048_677,682.890264,0.015279,0.739485,0.015279
P384_NTRU_HPS_2048_677,684.075345,0.017577,0.769383,0.017577
P384_NTRU_HPS_2048_677,685.751213,0.011018,0.801696,0.011018
P384_NTRU_HPS_2048_677,685.266354,0.021987,1.131833,0.021987
P384_NTRU_HPS_2048_677,684.809491,0.014209,0.857427,0.014209
P384_NTRU_HPS_2048_677,686.000082,0.017335,0.791538,0.017335
P384_NTRU_HPS_2048_677,685.401523,0.016007,0.755351,0.016007
P384_NTRU_HPS_2048_677,685.683888,0.012130,0.771714,0.012130
P384_NTRU_HPS_2048_677,686.441450,0.016241,0.754939,0.016241
P384_NTRU_HPS_2048_677,686.776349,0.017684,0.777304,0.017684
P384_NTRU_HPS_2048_677,683.282348,0.014944,0.797640,0.014944
P384_NTRU_HPS_2048_677,685.229601,0.016400,0.772188,0.016400
P384_NTRU_HPS_2048_677,682.726913,0.012454,0.761739,0.012454
P384_NTRU_HPS_2048_677,685.246765,0.015933,0.883428,0.015933
P384_NTRU_HPS_2048_677,684.234884,0.017617,0.768459,0.017617
P384_NTRU_HPS_2048_677,685.757538,0.015556,0.780671,0.015556
P384_NTRU_HPS_2048_677,685.374523,0.015294,0.760440,0.015294
P384_NTRU_HPS_2048_677,682.834474,0.018072,0.950524,0.018072
P384_NTRU_HPS_2048_677,685.754871,0.011230,1.116242,0.011230
P384_NTRU_HPS_2048_677,684.044184,0.016128,0.784298,0.016128
P384_NTRU_HPS_2048_677,683.075427,0.013351,0.766825,0.013351
P384_NTRU_HPS_2048_677,685.951277,0.014851,0.799727,0.014851
P384_NTRU_HPS_2048_677,686.255899,0.014079,0.795166,0.014079
P384_NTRU_HPS_2048_677,684.862822,0.015725,0.771949,0.015725
P384_NTRU_HPS_2048_677,684.396208,0.014038,0.752879,0.014038
P384_NTRU_HPS_2048_677,683.393375,0.014682,0.788389,0.014682
P384_NTRU_HPS_2048_677,684.334437,0.011323,0.812699,0.011323
P384_NTRU_HPS_2048_677,684.348787,0.015843,0.761061,0.015843
P384_NTRU_HPS_2048_677,685.674321,0.012366,0.932870,0.012366
P384_NTRU_HPS_2048_677,686.612448,0.015099,0.738081,0.015099
P384_NTRU_HPS_2048_677,684.711273,0.013167,0.855340,0.013167
P384_NTRU_HPS_2048_677,685.916191,0.016614,0.774313,0.016614
P384_NTRU_HPS_2048_677,684.404138,0.013142,0.803388,0.013142
P384_NTRU_HPS_2048_677,681.929803,0.012444,0.803562,0.012444
P384_NTRU_HPS_2048_677,685.435194,0.011305,0.840062,0.011305
P384_NTRU_HPS_2048_677,686.291881,0.011531,0.744171,0.011531
P384_NTRU_HPS_2048_677,684.992527,0.017271,0.795216,0.017271
P384_NTRU_HPS_2048_677,686.917557,0.014853,0.872528,0.014853
P384_NTRU_HPS_2048_677,684.535563,0.016520,0.753745,0.016520
P384_NTRU_HPS_2048_677,687.008263,0.010575,0.940525,0.010575
P384_NTRU_HPS_2048_677,684.908529,0.012928,0.750395,0.012928
P384_NTRU_HPS_2048_677,685.709584,0.016213,0.756284,0.016213
P384_NTRU_HPS_2048_677,685.740026,0.013657,0.847646,0.013657
P384_NTRU_HPS_2048_677,683.439871,0.014860,0.788520,0.014860
P384_NTRU_HPS_2048_677,684.865599,0.017467,0.793757,0.017467
P384_NTRU_HPS_2048_677,686.300529,0.015838,0.800247,0.015838
P384_NTRU_HPS_2048_677,684.764564,0.016384,0.866695,0.016384
P384_NTRU_HPS_2048_677,685.457910,0.018056,1.030856,0.018056
P384_NTRU_HPS_2048_677,683.584806,0.014090,0.817932,0.014090
P384_NTRU_HPS_2048_677,684.796722,0.015299,0.848014,0.015299
P384_NTRU_HPS_2048_677,688.587497,0.015145,0.831331,0.015145
P384_NTRU_HPS_2048_677,683.254322,0.012676,0.768213,0.012676
P384_NTRU_HPS_2048_677,683.701426,0.012395,0.776749,0.012395
P384_NTRU_HPS_2048_677,685.779500,0.018750,0.826942,0.018750
P384_NTRU_HPS_2048_677,681.731420,0.019290,0.757105,0.019290
P384_NTRU_HPS_2048_677,686.639695,0.015764,0.978692,0.015764
P384_NTRU_HPS_2048_677,685.551860,0.014326,0.865927,0.014326
P384_NTRU_HPS_2048_677,681.994186,0.013414,0.849403,0.013414
P384_NTRU_HPS_2048_677,684.676190,0.015822,0.753923,0.015822
P384_NTRU_HPS_2048_677,683.302348,0.017674,0.801258,0.017674
P384_NTRU_HPS_2048_677,685.449923,0.010820,0.732881,0.010820
P384_NTRU_HPS_2048_677,685.290602,0.016734,0.799724,0.016734
P384_NTRU_HPS_2048_677,683.477230,0.017853,0.755025,0.017853
P384_NTRU_HPS_2048_677,685.420354,0.014091,0.869757,0.014091
P384_NTRU_HPS_2048_677,684.078029,0.019590,0.819828,0.019590
P384_NTRU_HPS_2048_677,688.839125,0.034194,0.789602,0.034194
P384_NTRU_HPS_2048_677,685.807670,0.014389,0.916340,0.014389
P384_NTRU_HPS_2048_677,682.263377,0.014371,0.751212,0.014371
P384_NTRU_HPS_2048_677,685.814625,0.015287,0.775089,0.015287
P384_NTRU_HPS_2048_677,684.003725,0.014594,1.154314,0.014594
P384_NTRU_HPS_2048_677,686.008217,0.015279,0.770662,0.015279
P384_NTRU_HPS_2048_677,683.188036,0.020882,0.816916,0.020882
P384_NTRU_HPS_2048_677,685.948938,0.013105,0.773431,0.013105
P384_NTRU_HPS_2048_677,684.596138,0.014347,0.844515,0.014347
P384_NTRU_HPS_2048_677,682.120935,0.013654,0.785187,0.013654
P384_NTRU_HPS_2048_677,692.676941,0.016466,0.866992,0.016466
P384_NTRU_HPS_2048_677,683.917654,0.015143,0.752875,0.015143
P384_NTRU_HPS_2048_677,684.038321,0.015610,0.745644,0.015610
P384_NTRU_HPS_2048_677,683.836362,0.015832,0.893706,0.015832
P384_NTRU_HPS_2048_677,683.248793,0.012833,0.798561,0.012833
P384_NTRU_HPS_2048_677,692.732971,0.012936,0.775317,0.012936
P384_NTRU_HPS_2048_677,684.438457,0.010915,1.162010,0.010915
P384_NTRU_HPS_2048_677,683.635161,0.013397,0.769039,0.013397
P384_NTRU_HPS_2048_677,684.313975,0.015707,0.825371,0.015707
P384_NTRU_HPS_2048_677,683.782835,0.014874,0.789520,0.014874
P384_NTRU_HPS_2048_677,683.989433,0.010835,1.253660,0.010835
P384_NTRU_HPS_2048_677,686.353267,0.014147,0.774555,0.014147
P384_NTRU_HPS_2048_677,683.454211,0.017449,0.851812,0.017449
P384_NTRU_HPS_2048_677,683.601162,0.012342,0.770457,0.012342
P384_NTRU_HPS_2048_677,682.604445,0.018389,0.751700,0.018389
P384_NTRU_HPS_2048_677,683.528343,0.014456,0.793453,0.014456
P384_NTRU_HPS_2048_677,688.006756,0.011379,0.791965,0.011379
P384_NTRU_HPS_2048_677,685.104851,0.009969,0.840535,0.009969
P384_NTRU_HPS_2048_677,684.158130,0.014099,0.761075,0.014099
P384_NTRU_HPS_2048_677,682.836593,0.019553,0.758787,0.019553
P384_NTRU_HPS_2048_677,685.360100,0.010113,0.846095,0.010113
P384_NTRU_HPS_2048_677,684.690183,0.018494,0.845846,0.018494
P384_NTRU_HPS_2048_677,686.617530,0.017981,0.757739,0.017981
P384_NTRU_HPS_2048_677,685.221169,0.016044,0.789370,0.016044
P384_NTRU_HPS_2048_677,685.137764,0.018999,0.733603,0.018999
P384_NTRU_HPS_2048_677,684.115256,0.014950,0.812706,0.014950
P384_NTRU_HPS_2048_677,684.616746,0.014957,0.771532,0.014957
P384_NTRU_HPS_2048_677,685.068422,0.017020,0.862644,0.017020
P384_NTRU_HPS_2048_677,684.721178,0.015489,0.798290,0.015489
P384_NTRU_HPS_2048_677,681.258005,0.018872,0.774820,0.018872
P384_NTRU_HPS_2048_677,685.024204,0.014139,0.807271,0.014139
P384_NTRU_HPS_2048_677,684.702668,0.016315,0.761706,0.016315
P384_NTRU_HPS_2048_677,684.787596,0.013998,0.801332,0.013998
P384_NTRU_HPS_2048_677,685.658076,0.010748,0.888508,0.010748
P384_NTRU_HPS_2048_677,684.158185,0.013719,0.774402,0.013719
P384_NTRU_HPS_2048_677,685.274389,0.014124,0.845872,0.014124
P384_NTRU_HPS_2048_677,683.723022,0.015138,0.792397,0.015138
P384_NTRU_HPS_2048_677,692.648643,0.015634,0.826042,0.015634
P384_NTRU_HPS_2048_677,686.358535,0.018783,0.750966,0.018783
P384_NTRU_HPS_2048_677,683.366560,0.018410,0.772415,0.018410
P384_NTRU_HPS_2048_677,683.714756,0.014422,0.781995,0.014422
P384_NTRU_HPS_2048_677,686.065873,0.014016,0.806614,0.014016
P384_NTRU_HPS_2048_677,682.370647,0.012978,0.766964,0.012978
P384_NTRU_HPS_2048_677,685.502600,0.019053,0.755006,0.019053
P384_NTRU_HPS_2048_677,684.037302,0.013234,0.756507,0.013234
P384_NTRU_HPS_2048_677,685.871795,0.019198,0.809659,0.019198
P384_NTRU_HPS_2048_677,683.386026,0.013481,0.838869,0.013481
P384_NTRU_HPS_2048_677,685.504665,0.014741,0.839499,0.014741
P384_NTRU_HPS_2048_677,683.538499,0.018932,0.804796,0.018932
P384_NTRU_HPS_2048_677,685.297544,0.010917,0.762096,0.010917
P384_NTRU_HPS_2048_677,683.563515,0.012445,1.085647,0.012445
P384_NTRU_HPS_2048_677,685.322080,0.015946,0.834823,0.015946
P384_NTRU_HPS_2048_677,683.193318,0.013537,0.766620,0.013537
P384_NTRU_HPS_2048_677,684.676176,0.014914,0.868923,0.014914
P384_NTRU_HPS_2048_677,684.877803,0.012799,0.842260,0.012799
P384_NTRU_HPS_2048_677,683.102413,0.011299,0.761097,0.011299
P384_NTRU_HPS_2048_677,687.717657,0.013660,0.816760,0.013660
P384_NTRU_HPS_2048_677,682.118403,0.018807,0.807381,0.018807
P384_NTRU_HPS_2048_677,683.780677,0.010945,0.876149,0.010945
P384_NTRU_HPS_2048_677,684.794125,0.012566,0.774142,0.012566
P384_NTRU_HPS_2048_677,685.057189,0.020075,0.938699,0.020075
P384_NTRU_HPS_2048_677,685.050495,0.018437,0.753481,0.018437
P384_NTRU_HPS_2048_677,689.051626,0.014569,0.767606,0.014569
P384_NTRU_HPS_2048_677,684.319683,0.013950,1.065356,0.013950
P384_NTRU_HPS_2048_677,688.336203,0.015341,0.778558,0.015341
P384_NTRU_HPS_2048_677,683.130916,0.014664,0.890081,0.014664
P384_NTRU_HPS_2048_677,684.111247,0.016481,0.784359,0.016481
