KEXAlgo,authAlgo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P521_FireSaber_KEM,P521_Dilithium5,514.246049,0.020185,10.156369
P521_FireSaber_KEM,P521_Dilithium5,514.377033,0.018729,13.340383
P521_FireSaber_KEM,P521_Dilithium5,509.105149,0.011414,9.099500
P521_FireSaber_KEM,P521_Dilithium5,511.698396,0.012161,9.384191
P521_FireSaber_KEM,P521_Dilithium5,512.328539,0.011376,9.357766
P521_FireSaber_KEM,P521_Dilithium5,512.693623,0.031280,10.432894
P521_FireSaber_KEM,P521_Dilithium5,511.428866,0.012183,9.124466
P521_FireSaber_KEM,P521_Dilithium5,513.582248,0.022652,13.332964
P521_FireSaber_KEM,P521_Dilithium5,510.510126,0.017982,9.214161
P521_FireSaber_KEM,P521_Dilithium5,510.368360,0.012619,9.323420
P521_FireSaber_KEM,P521_Dilithium5,515.789352,0.011181,10.198571
P521_FireSaber_KEM,P521_Dilithium5,514.347344,0.017939,13.564285
P521_FireSaber_KEM,P521_Dilithium5,509.500564,0.014500,9.340093
P521_FireSaber_KEM,P521_Dilithium5,512.987183,0.012771,10.523640
P521_FireSaber_KEM,P521_Dilithium5,512.607793,0.018140,10.476630
P521_FireSaber_KEM,P521_Dilithium5,512.277686,0.013211,10.253027
P521_FireSaber_KEM,P521_Dilithium5,512.618100,0.012099,9.909093
P521_FireSaber_KEM,P521_Dilithium5,514.079309,0.010091,10.259764
P521_FireSaber_KEM,P521_Dilithium5,512.302324,0.009989,10.296836
P521_FireSaber_KEM,P521_Dilithium5,511.892692,0.012497,10.669310
P521_FireSaber_KEM,P521_Dilithium5,511.612944,0.012048,9.144893
P521_FireSaber_KEM,P521_Dilithium5,510.767017,0.021548,8.815943
P521_FireSaber_KEM,P521_Dilithium5,512.600248,0.015692,11.439706
P521_FireSaber_KEM,P521_Dilithium5,516.925265,0.014957,11.691887
P521_FireSaber_KEM,P521_Dilithium5,509.060735,0.014720,8.604573
P521_FireSaber_KEM,P521_Dilithium5,512.014014,0.018289,9.379207
P521_FireSaber_KEM,P521_Dilithium5,511.490909,0.014157,9.078670
P521_FireSaber_KEM,P521_Dilithium5,513.466635,0.018349,8.672246
P521_FireSaber_KEM,P521_Dilithium5,511.521286,0.011151,9.186326
P521_FireSaber_KEM,P521_Dilithium5,511.087731,0.012259,8.996534
P521_FireSaber_KEM,P521_Dilithium5,519.650378,0.015052,11.753571
P521_FireSaber_KEM,P521_Dilithium5,510.719885,0.013436,11.190265
P521_FireSaber_KEM,P521_Dilithium5,512.086928,0.023112,9.004281
P521_FireSaber_KEM,P521_Dilithium5,513.961221,0.011853,10.055505
P521_FireSaber_KEM,P521_Dilithium5,510.353721,0.015385,8.821017
P521_FireSaber_KEM,P521_Dilithium5,513.358517,0.017541,8.655976
P521_FireSaber_KEM,P521_Dilithium5,512.006204,0.016204,8.974629
P521_FireSaber_KEM,P521_Dilithium5,512.082629,0.016328,10.436946
P521_FireSaber_KEM,P521_Dilithium5,512.271203,0.017046,10.198124
P521_FireSaber_KEM,P521_Dilithium5,515.604868,0.011860,14.418247
P521_FireSaber_KEM,P521_Dilithium5,507.810904,0.015192,8.832837
P521_FireSaber_KEM,P521_Dilithium5,513.624564,0.014036,8.669568
P521_FireSaber_KEM,P521_Dilithium5,510.042297,0.017978,8.724127
P521_FireSaber_KEM,P521_Dilithium5,511.566438,0.012456,8.717841
P521_FireSaber_KEM,P521_Dilithium5,513.394156,0.017183,9.959484
P521_FireSaber_KEM,P521_Dilithium5,512.278362,0.011073,13.367436
P521_FireSaber_KEM,P521_Dilithium5,522.460051,0.012049,9.019940
P521_FireSaber_KEM,P521_Dilithium5,514.019450,0.010717,9.025092
P521_FireSaber_KEM,P521_Dilithium5,513.221619,0.015173,9.372375
P521_FireSaber_KEM,P521_Dilithium5,511.605393,0.056338,9.146873
P521_FireSaber_KEM,P521_Dilithium5,512.864822,0.012028,9.111659
P521_FireSaber_KEM,P521_Dilithium5,512.170108,0.010323,9.977876
P521_FireSaber_KEM,P521_Dilithium5,510.347116,0.013443,8.631829
P521_FireSaber_KEM,P521_Dilithium5,510.613786,0.017187,9.233328
P521_FireSaber_KEM,P521_Dilithium5,511.426388,0.018172,9.488558
P521_FireSaber_KEM,P521_Dilithium5,512.071490,0.043835,8.690465
P521_FireSaber_KEM,P521_Dilithium5,511.498677,0.022235,8.923283
P521_FireSaber_KEM,P521_Dilithium5,510.758397,0.011493,8.203690
P521_FireSaber_KEM,P521_Dilithium5,511.232838,0.022513,8.880048
P521_FireSaber_KEM,P521_Dilithium5,509.213757,0.015790,8.799762
P521_FireSaber_KEM,P521_Dilithium5,510.870593,0.214775,8.682116
P521_FireSaber_KEM,P521_Dilithium5,509.765430,0.028063,8.713766
P521_FireSaber_KEM,P521_Dilithium5,563.069634,0.014958,9.135192
P521_FireSaber_KEM,P521_Dilithium5,509.835779,0.017244,9.180562
P521_FireSaber_KEM,P521_Dilithium5,511.914025,0.012096,8.734165
P521_FireSaber_KEM,P521_Dilithium5,510.832339,0.052761,8.832526
P521_FireSaber_KEM,P521_Dilithium5,510.492908,0.026436,8.747409
P521_FireSaber_KEM,P521_Dilithium5,512.240663,0.011425,8.498334
P521_FireSaber_KEM,P521_Dilithium5,511.439572,0.015794,8.364718
P521_FireSaber_KEM,P521_Dilithium5,510.329020,0.016184,11.130398
P521_FireSaber_KEM,P521_Dilithium5,510.782094,0.021990,9.227893
P521_FireSaber_KEM,P521_Dilithium5,511.621565,0.013047,8.767729
P521_FireSaber_KEM,P521_Dilithium5,511.815280,0.011768,9.635217
P521_FireSaber_KEM,P521_Dilithium5,511.257993,0.018609,9.178606
P521_FireSaber_KEM,P521_Dilithium5,510.531493,0.019215,8.772038
P521_FireSaber_KEM,P521_Dilithium5,513.984602,0.011641,13.909393
P521_FireSaber_KEM,P521_Dilithium5,511.035738,0.017529,8.797907
P521_FireSaber_KEM,P521_Dilithium5,515.837285,0.014616,8.925748
P521_FireSaber_KEM,P521_Dilithium5,510.845447,0.014811,8.666195
P521_FireSaber_KEM,P521_Dilithium5,509.427040,0.016425,8.441585
P521_FireSaber_KEM,P521_Dilithium5,508.845238,0.016894,8.589294
P521_FireSaber_KEM,P521_Dilithium5,509.822239,0.014188,8.810325
P521_FireSaber_KEM,P521_Dilithium5,510.072805,0.014622,8.831686
P521_FireSaber_KEM,P521_Dilithium5,513.224611,0.017295,9.207426
P521_FireSaber_KEM,P521_Dilithium5,510.810435,0.015476,8.859232
P521_FireSaber_KEM,P521_Dilithium5,510.848128,0.015293,8.772608
P521_FireSaber_KEM,P521_Dilithium5,516.852862,0.020783,9.519191
P521_FireSaber_KEM,P521_Dilithium5,509.399732,0.017825,9.071912
P521_FireSaber_KEM,P521_Dilithium5,510.816777,0.015777,8.737137
P521_FireSaber_KEM,P521_Dilithium5,510.428003,0.015100,9.216904
P521_FireSaber_KEM,P521_Dilithium5,511.478454,0.011454,8.954373
P521_FireSaber_KEM,P521_Dilithium5,513.969623,0.015640,8.188632
P521_FireSaber_KEM,P521_Dilithium5,514.645346,0.015966,11.118209
P521_FireSaber_KEM,P521_Dilithium5,510.284160,0.027563,9.377621
P521_FireSaber_KEM,P521_Dilithium5,511.088499,0.023626,8.993288
P521_FireSaber_KEM,P521_Dilithium5,514.277870,0.011091,11.131598
P521_FireSaber_KEM,P521_Dilithium5,513.104072,0.023204,9.715424
P521_FireSaber_KEM,P521_Dilithium5,519.433380,0.022461,9.152666
P521_FireSaber_KEM,P521_Dilithium5,512.226180,0.012656,8.723395
P521_FireSaber_KEM,P521_Dilithium5,514.932115,0.016533,9.668780
P521_FireSaber_KEM,P521_Dilithium5,510.679616,0.016688,9.258513
P521_FireSaber_KEM,P521_Dilithium5,512.021254,0.015425,8.956017
P521_FireSaber_KEM,P521_Dilithium5,513.871715,0.012555,9.943583
P521_FireSaber_KEM,P521_Dilithium5,515.914193,0.014143,13.384235
P521_FireSaber_KEM,P521_Dilithium5,511.624730,0.011298,9.128564
P521_FireSaber_KEM,P521_Dilithium5,510.335061,0.018236,9.279097
P521_FireSaber_KEM,P521_Dilithium5,517.723762,0.021931,14.684201
P521_FireSaber_KEM,P521_Dilithium5,509.851544,0.017635,8.549574
P521_FireSaber_KEM,P521_Dilithium5,512.370519,0.019891,8.755646
P521_FireSaber_KEM,P521_Dilithium5,510.313181,0.018703,9.345435
P521_FireSaber_KEM,P521_Dilithium5,511.332424,0.013191,9.258412
P521_FireSaber_KEM,P521_Dilithium5,509.978198,0.017364,9.221347
P521_FireSaber_KEM,P521_Dilithium5,512.510159,0.015605,9.622169
P521_FireSaber_KEM,P521_Dilithium5,512.427834,0.019544,9.322922
P521_FireSaber_KEM,P521_Dilithium5,511.737454,0.015541,9.057566
P521_FireSaber_KEM,P521_Dilithium5,509.774668,0.014116,8.560232
P521_FireSaber_KEM,P521_Dilithium5,512.120246,0.015066,8.873922
P521_FireSaber_KEM,P521_Dilithium5,509.994886,0.010797,8.719509
P521_FireSaber_KEM,P521_Dilithium5,511.772101,0.015854,8.563070
P521_FireSaber_KEM,P521_Dilithium5,508.920744,0.021949,8.760960
P521_FireSaber_KEM,P521_Dilithium5,512.322169,0.018071,9.026771
P521_FireSaber_KEM,P521_Dilithium5,511.570107,0.017411,7.590563
P521_FireSaber_KEM,P521_Dilithium5,514.247906,0.011335,10.403302
P521_FireSaber_KEM,P521_Dilithium5,515.119960,0.022141,11.133280
P521_FireSaber_KEM,P521_Dilithium5,514.449061,0.016410,9.951201
P521_FireSaber_KEM,P521_Dilithium5,507.601292,0.016165,8.774476
P521_FireSaber_KEM,P521_Dilithium5,515.634609,0.010591,14.511545
P521_FireSaber_KEM,P521_Dilithium5,513.543267,0.011578,8.998915
P521_FireSaber_KEM,P521_Dilithium5,511.623264,0.013586,9.501816
P521_FireSaber_KEM,P521_Dilithium5,510.134493,0.015175,8.684592
P521_FireSaber_KEM,P521_Dilithium5,516.566425,0.011483,8.545111
P521_FireSaber_KEM,P521_Dilithium5,513.193622,0.015113,8.525434
P521_FireSaber_KEM,P521_Dilithium5,512.477077,0.011779,9.043486
P521_FireSaber_KEM,P521_Dilithium5,513.605373,0.012926,8.854268
P521_FireSaber_KEM,P521_Dilithium5,510.717554,0.048367,8.635442
P521_FireSaber_KEM,P521_Dilithium5,510.188482,0.019360,9.201197
P521_FireSaber_KEM,P521_Dilithium5,511.851692,0.014012,9.976133
P521_FireSaber_KEM,P521_Dilithium5,514.102516,0.015412,9.316944
P521_FireSaber_KEM,P521_Dilithium5,514.005592,0.015345,10.818009
P521_FireSaber_KEM,P521_Dilithium5,511.972355,0.016383,9.333288
P521_FireSaber_KEM,P521_Dilithium5,513.343815,0.015829,9.835137
P521_FireSaber_KEM,P521_Dilithium5,513.419589,0.017347,9.688459
P521_FireSaber_KEM,P521_Dilithium5,515.353660,0.014255,12.690613
P521_FireSaber_KEM,P521_Dilithium5,512.196315,0.016569,9.111973
P521_FireSaber_KEM,P521_Dilithium5,511.906218,0.011241,9.708880
P521_FireSaber_KEM,P521_Dilithium5,511.469346,0.016404,9.020782
P521_FireSaber_KEM,P521_Dilithium5,511.535162,0.016150,8.581486
P521_FireSaber_KEM,P521_Dilithium5,511.670814,0.018031,9.492253
P521_FireSaber_KEM,P521_Dilithium5,512.073432,0.021832,9.344663
P521_FireSaber_KEM,P521_Dilithium5,512.050882,0.014920,9.406647
P521_FireSaber_KEM,P521_Dilithium5,512.515306,0.014106,9.365502
P521_FireSaber_KEM,P521_Dilithium5,508.508119,0.012148,9.400057
P521_FireSaber_KEM,P521_Dilithium5,511.247094,0.010706,9.407000
P521_FireSaber_KEM,P521_Dilithium5,513.198476,0.012022,9.373319
P521_FireSaber_KEM,P521_Dilithium5,510.922405,0.014178,9.210479
P521_FireSaber_KEM,P521_Dilithium5,512.217968,0.015159,12.616535
P521_FireSaber_KEM,P521_Dilithium5,511.514829,0.011510,10.883400
P521_FireSaber_KEM,P521_Dilithium5,512.546801,0.021005,10.172745
P521_FireSaber_KEM,P521_Dilithium5,510.235978,0.017169,8.680215
P521_FireSaber_KEM,P521_Dilithium5,508.943836,0.011211,8.669864
P521_FireSaber_KEM,P521_Dilithium5,513.140769,0.019131,8.995707
P521_FireSaber_KEM,P521_Dilithium5,508.420337,0.013659,8.580459
P521_FireSaber_KEM,P521_Dilithium5,516.056763,0.013187,10.407609
P521_FireSaber_KEM,P521_Dilithium5,511.397796,0.011402,9.526828
P521_FireSaber_KEM,P521_Dilithium5,510.110728,0.015340,9.047537
P521_FireSaber_KEM,P521_Dilithium5,513.376559,0.018299,9.018343
P521_FireSaber_KEM,P521_Dilithium5,514.078894,0.017711,10.307416
P521_FireSaber_KEM,P521_Dilithium5,511.198061,0.020002,10.620606
P521_FireSaber_KEM,P521_Dilithium5,512.816991,0.017384,10.658288
P521_FireSaber_KEM,P521_Dilithium5,510.364855,0.012563,9.252308
P521_FireSaber_KEM,P521_Dilithium5,515.829031,0.020143,13.410224
P521_FireSaber_KEM,P521_Dilithium5,513.675376,0.016122,10.042162
P521_FireSaber_KEM,P521_Dilithium5,511.942206,0.019158,8.930499
P521_FireSaber_KEM,P521_Dilithium5,512.185461,0.012147,9.427887
P521_FireSaber_KEM,P521_Dilithium5,511.766984,0.013180,11.081011
P521_FireSaber_KEM,P521_Dilithium5,511.129090,0.016794,8.800578
P521_FireSaber_KEM,P521_Dilithium5,512.332804,0.010652,8.835595
P521_FireSaber_KEM,P521_Dilithium5,511.846664,0.017695,9.129396
P521_FireSaber_KEM,P521_Dilithium5,510.618008,0.019029,8.526212
P521_FireSaber_KEM,P521_Dilithium5,511.428117,0.011446,8.798664
P521_FireSaber_KEM,P521_Dilithium5,509.677874,0.016979,8.646184
P521_FireSaber_KEM,P521_Dilithium5,511.326637,0.016928,8.900496
P521_FireSaber_KEM,P521_Dilithium5,513.494403,0.011710,9.036718
P521_FireSaber_KEM,P521_Dilithium5,510.793837,0.011512,10.037269
P521_FireSaber_KEM,P521_Dilithium5,509.583754,0.014266,9.048108
P521_FireSaber_KEM,P521_Dilithium5,511.824052,0.014301,9.227517
P521_FireSaber_KEM,P521_Dilithium5,511.520362,0.015426,8.825475
P521_FireSaber_KEM,P521_Dilithium5,508.918290,0.017260,8.798359
P521_FireSaber_KEM,P521_Dilithium5,513.040609,0.018154,10.345477
P521_FireSaber_KEM,P521_Dilithium5,517.166784,0.016944,9.440270
P521_FireSaber_KEM,P521_Dilithium5,512.491930,0.014385,9.476225
P521_FireSaber_KEM,P521_Dilithium5,511.693434,0.015426,9.355222
P521_FireSaber_KEM,P521_Dilithium5,510.501776,0.018540,9.076428
P521_FireSaber_KEM,P521_Dilithium5,510.934966,0.019404,9.641622
P521_FireSaber_KEM,P521_Dilithium5,512.282731,0.020482,9.534174
P521_FireSaber_KEM,P521_Dilithium5,509.268286,0.020068,9.404223
P521_FireSaber_KEM,P521_Dilithium5,525.074926,0.021102,24.221235
P521_FireSaber_KEM,P521_Dilithium5,510.552008,0.017702,9.233103
P521_FireSaber_KEM,P521_Dilithium5,512.467465,0.014689,10.144750
P521_FireSaber_KEM,P521_Dilithium5,514.528298,0.010748,9.368238
P521_FireSaber_KEM,P521_Dilithium5,512.236320,0.012383,9.359245
P521_FireSaber_KEM,P521_Dilithium5,512.187703,0.020150,9.949801
P521_FireSaber_KEM,P521_Dilithium5,512.791925,0.016032,11.939786
P521_FireSaber_KEM,P521_Dilithium5,512.219561,0.017321,10.722246
P521_FireSaber_KEM,P521_Dilithium5,514.659711,0.015676,10.568822
P521_FireSaber_KEM,P521_Dilithium5,513.618629,0.011668,10.867536
P521_FireSaber_KEM,P521_Dilithium5,512.307691,0.012197,10.132122
P521_FireSaber_KEM,P521_Dilithium5,510.879572,0.017307,8.845472
P521_FireSaber_KEM,P521_Dilithium5,516.090601,0.011303,11.274321
P521_FireSaber_KEM,P521_Dilithium5,513.290715,0.012336,10.118778
P521_FireSaber_KEM,P521_Dilithium5,512.229151,0.013513,9.643348
P521_FireSaber_KEM,P521_Dilithium5,517.948098,0.011335,10.544442
P521_FireSaber_KEM,P521_Dilithium5,509.497025,0.014216,9.033535
P521_FireSaber_KEM,P521_Dilithium5,511.045252,0.024162,9.091812
P521_FireSaber_KEM,P521_Dilithium5,511.513501,0.014361,9.109743
P521_FireSaber_KEM,P521_Dilithium5,514.417772,0.023446,9.235487
P521_FireSaber_KEM,P521_Dilithium5,510.992974,0.015874,9.010942
P521_FireSaber_KEM,P521_Dilithium5,513.313633,0.021380,9.317046
P521_FireSaber_KEM,P521_Dilithium5,511.788370,0.016467,9.376086
P521_FireSaber_KEM,P521_Dilithium5,510.930059,0.014422,9.213598
P521_FireSaber_KEM,P521_Dilithium5,511.027270,0.023641,9.463831
P521_FireSaber_KEM,P521_Dilithium5,511.532927,0.015920,9.072865
P521_FireSaber_KEM,P521_Dilithium5,511.196487,0.014102,9.171928
P521_FireSaber_KEM,P521_Dilithium5,512.491985,0.021496,9.430627
P521_FireSaber_KEM,P521_Dilithium5,511.580811,0.028605,9.555870
P521_FireSaber_KEM,P521_Dilithium5,509.425685,0.012185,9.329034
P521_FireSaber_KEM,P521_Dilithium5,511.062527,0.023655,9.358023
P521_FireSaber_KEM,P521_Dilithium5,516.033990,0.015748,9.744726
P521_FireSaber_KEM,P521_Dilithium5,510.370373,0.018189,9.601292
P521_FireSaber_KEM,P521_Dilithium5,514.748178,0.018310,12.084928
P521_FireSaber_KEM,P521_Dilithium5,510.857880,0.012475,9.460729
P521_FireSaber_KEM,P521_Dilithium5,510.857010,0.020192,9.550723
P521_FireSaber_KEM,P521_Dilithium5,512.278504,0.024785,9.260731
P521_FireSaber_KEM,P521_Dilithium5,511.357715,0.011549,9.313410
P521_FireSaber_KEM,P521_Dilithium5,510.158636,0.018248,9.170618
P521_FireSaber_KEM,P521_Dilithium5,512.598749,0.012429,9.024939
P521_FireSaber_KEM,P521_Dilithium5,511.412975,0.018280,9.419382
P521_FireSaber_KEM,P521_Dilithium5,511.819438,0.017251,9.058507
P521_FireSaber_KEM,P521_Dilithium5,511.127990,0.011711,9.501681
P521_FireSaber_KEM,P521_Dilithium5,513.113064,0.011881,9.720395
P521_FireSaber_KEM,P521_Dilithium5,512.798000,0.012217,9.150093
P521_FireSaber_KEM,P521_Dilithium5,513.569451,0.018214,8.986720
P521_FireSaber_KEM,P521_Dilithium5,512.214011,0.010615,8.905872
P521_FireSaber_KEM,P521_Dilithium5,508.072471,0.011577,9.329636
P521_FireSaber_KEM,P521_Dilithium5,510.910899,0.010908,9.250591
P521_FireSaber_KEM,P521_Dilithium5,512.809192,0.022182,8.821912
P521_FireSaber_KEM,P521_Dilithium5,509.933706,0.017463,9.254371
P521_FireSaber_KEM,P521_Dilithium5,512.706671,0.011386,9.935859
P521_FireSaber_KEM,P521_Dilithium5,509.403241,0.016875,8.974823
P521_FireSaber_KEM,P521_Dilithium5,510.229536,0.011143,9.029794
P521_FireSaber_KEM,P521_Dilithium5,509.526612,0.016706,9.275134
P521_FireSaber_KEM,P521_Dilithium5,508.134776,0.010938,8.164403
P521_FireSaber_KEM,P521_Dilithium5,513.720865,0.017149,9.123327
P521_FireSaber_KEM,P521_Dilithium5,511.306532,0.015671,8.502391
P521_FireSaber_KEM,P521_Dilithium5,514.547134,0.013663,8.446397
P521_FireSaber_KEM,P521_Dilithium5,509.202287,0.015621,8.675925
P521_FireSaber_KEM,P521_Dilithium5,511.817209,0.021551,9.175400
P521_FireSaber_KEM,P521_Dilithium5,510.416001,0.016982,8.641130
P521_FireSaber_KEM,P521_Dilithium5,511.198313,0.016780,10.565049
P521_FireSaber_KEM,P521_Dilithium5,512.132171,0.020824,9.240129
P521_FireSaber_KEM,P521_Dilithium5,510.557213,0.011872,8.862402
P521_FireSaber_KEM,P521_Dilithium5,510.787346,0.011213,8.488491
P521_FireSaber_KEM,P521_Dilithium5,510.723642,0.021222,9.021054
P521_FireSaber_KEM,P521_Dilithium5,510.103966,0.014843,8.413735
P521_FireSaber_KEM,P521_Dilithium5,512.361287,0.017333,9.334964
P521_FireSaber_KEM,P521_Dilithium5,510.025152,0.020087,9.262701
P521_FireSaber_KEM,P521_Dilithium5,511.602949,0.016434,9.261488
P521_FireSaber_KEM,P521_Dilithium5,511.527708,0.015073,9.261366
P521_FireSaber_KEM,P521_Dilithium5,512.037359,0.016145,9.288676
P521_FireSaber_KEM,P521_Dilithium5,509.954710,0.014798,9.324466
P521_FireSaber_KEM,P521_Dilithium5,511.578892,0.014824,9.282259
P521_FireSaber_KEM,P521_Dilithium5,512.951713,0.021511,9.312363
P521_FireSaber_KEM,P521_Dilithium5,511.262661,0.018367,9.562592
P521_FireSaber_KEM,P521_Dilithium5,509.954931,0.010823,9.168470
P521_FireSaber_KEM,P521_Dilithium5,512.910877,0.016390,9.224192
P521_FireSaber_KEM,P521_Dilithium5,510.448223,0.019014,9.013318
P521_FireSaber_KEM,P521_Dilithium5,512.600940,0.017612,9.312591
P521_FireSaber_KEM,P521_Dilithium5,511.203496,0.014029,9.241082
P521_FireSaber_KEM,P521_Dilithium5,511.414992,0.015253,9.580927
P521_FireSaber_KEM,P521_Dilithium5,511.810206,0.016952,9.117709
P521_FireSaber_KEM,P521_Dilithium5,513.775083,0.017122,9.320937
P521_FireSaber_KEM,P521_Dilithium5,514.269511,0.015610,9.692050
P521_FireSaber_KEM,P521_Dilithium5,513.796544,0.011549,9.368515
P521_FireSaber_KEM,P521_Dilithium5,521.617080,0.020607,9.086439
P521_FireSaber_KEM,P521_Dilithium5,509.852321,0.018769,8.709942
P521_FireSaber_KEM,P521_Dilithium5,510.613254,0.018115,8.778676
P521_FireSaber_KEM,P521_Dilithium5,512.894649,0.011982,9.023951
P521_FireSaber_KEM,P521_Dilithium5,516.198580,0.014260,9.188783
P521_FireSaber_KEM,P521_Dilithium5,509.949960,0.029536,9.188131
P521_FireSaber_KEM,P521_Dilithium5,510.211649,0.011016,9.518411
P521_FireSaber_KEM,P521_Dilithium5,512.034937,0.011897,10.701203
P521_FireSaber_KEM,P521_Dilithium5,510.487004,0.015177,8.851275
P521_FireSaber_KEM,P521_Dilithium5,509.707007,0.010644,8.677843
P521_FireSaber_KEM,P521_Dilithium5,511.413952,0.010560,8.626260
P521_FireSaber_KEM,P521_Dilithium5,511.314780,0.011454,10.221055
P521_FireSaber_KEM,P521_Dilithium5,510.810588,0.017666,8.955034
P521_FireSaber_KEM,P521_Dilithium5,511.309388,0.015602,10.502701
P521_FireSaber_KEM,P521_Dilithium5,508.807730,0.017254,10.616957
P521_FireSaber_KEM,P521_Dilithium5,515.912970,0.014300,9.027610
P521_FireSaber_KEM,P521_Dilithium5,512.670698,0.015316,8.507852
P521_FireSaber_KEM,P521_Dilithium5,510.708100,0.012470,9.054519
P521_FireSaber_KEM,P521_Dilithium5,511.932015,0.020222,8.718819
P521_FireSaber_KEM,P521_Dilithium5,510.801025,0.016301,8.466001
P521_FireSaber_KEM,P521_Dilithium5,511.869985,0.016220,8.937581
P521_FireSaber_KEM,P521_Dilithium5,510.062496,0.020487,9.118371
P521_FireSaber_KEM,P521_Dilithium5,511.953835,0.014330,9.036560
P521_FireSaber_KEM,P521_Dilithium5,514.342427,0.014400,9.361530
P521_FireSaber_KEM,P521_Dilithium5,511.480708,0.018402,9.271791
P521_FireSaber_KEM,P521_Dilithium5,511.737334,0.011249,8.476817
P521_FireSaber_KEM,P521_Dilithium5,510.905824,0.213377,8.624963
P521_FireSaber_KEM,P521_Dilithium5,515.223055,0.019081,15.235301
P521_FireSaber_KEM,P521_Dilithium5,512.565370,0.010748,9.792848
P521_FireSaber_KEM,P521_Dilithium5,509.941617,0.011918,8.773207
P521_FireSaber_KEM,P521_Dilithium5,2234.682189,0.011955,10.739970
P521_FireSaber_KEM,P521_Dilithium5,511.897425,0.014450,8.883637
P521_FireSaber_KEM,P521_Dilithium5,511.069394,0.014702,9.102593
P521_FireSaber_KEM,P521_Dilithium5,513.065212,0.015532,8.676362
P521_FireSaber_KEM,P521_Dilithium5,509.942964,0.012453,8.781005
P521_FireSaber_KEM,P521_Dilithium5,512.044973,0.011351,9.205348
P521_FireSaber_KEM,P521_Dilithium5,510.336524,0.016773,9.505004
P521_FireSaber_KEM,P521_Dilithium5,510.807004,0.015802,9.020159
P521_FireSaber_KEM,P521_Dilithium5,509.352910,0.013819,9.458480
P521_FireSaber_KEM,P521_Dilithium5,511.679834,0.017293,9.639134
P521_FireSaber_KEM,P521_Dilithium5,511.170222,0.021237,9.121055
P521_FireSaber_KEM,P521_Dilithium5,511.258366,0.015648,9.172188
P521_FireSaber_KEM,P521_Dilithium5,513.464201,0.015601,9.207547
P521_FireSaber_KEM,P521_Dilithium5,511.502800,0.028601,9.461028
P521_FireSaber_KEM,P521_Dilithium5,512.234420,0.023288,9.621935
P521_FireSaber_KEM,P521_Dilithium5,512.074676,0.015242,9.032170
P521_FireSaber_KEM,P521_Dilithium5,512.056016,0.017697,9.349381
P521_FireSaber_KEM,P521_Dilithium5,513.022154,0.015490,9.513986
P521_FireSaber_KEM,P521_Dilithium5,510.155901,0.017439,9.072532
P521_FireSaber_KEM,P521_Dilithium5,513.528554,0.011221,9.960377
P521_FireSaber_KEM,P521_Dilithium5,511.047114,0.020542,9.220792
P521_FireSaber_KEM,P521_Dilithium5,512.324817,0.022637,9.385477
P521_FireSaber_KEM,P521_Dilithium5,510.950687,0.016562,9.326036
P521_FireSaber_KEM,P521_Dilithium5,512.620719,0.013513,9.650489
P521_FireSaber_KEM,P521_Dilithium5,509.790295,0.013340,9.434416
P521_FireSaber_KEM,P521_Dilithium5,511.780670,0.014296,9.318371
P521_FireSaber_KEM,P521_Dilithium5,512.691823,0.011336,9.262828
P521_FireSaber_KEM,P521_Dilithium5,511.821639,0.021924,10.637235
P521_FireSaber_KEM,P521_Dilithium5,512.726897,0.031009,9.285593
P521_FireSaber_KEM,P521_Dilithium5,516.889910,0.010763,12.754764
P521_FireSaber_KEM,P521_Dilithium5,510.554997,0.020176,8.916558
P521_FireSaber_KEM,P521_Dilithium5,511.896279,0.015463,8.921980
P521_FireSaber_KEM,P521_Dilithium5,511.211247,0.010707,9.733583
P521_FireSaber_KEM,P521_Dilithium5,511.848830,0.011307,9.555247
P521_FireSaber_KEM,P521_Dilithium5,511.623300,0.016286,10.815687
P521_FireSaber_KEM,P521_Dilithium5,509.543586,0.011297,8.768131
P521_FireSaber_KEM,P521_Dilithium5,511.742917,0.017578,8.585574
P521_FireSaber_KEM,P521_Dilithium5,511.642427,0.016080,9.126011
P521_FireSaber_KEM,P521_Dilithium5,510.772483,0.012256,9.572976
P521_FireSaber_KEM,P521_Dilithium5,511.163766,0.016260,9.093431
P521_FireSaber_KEM,P521_Dilithium5,511.626362,0.022384,8.768742
P521_FireSaber_KEM,P521_Dilithium5,510.149391,0.018846,8.665836
P521_FireSaber_KEM,P521_Dilithium5,512.959602,0.027569,9.971504
P521_FireSaber_KEM,P521_Dilithium5,520.801846,0.011533,9.674922
P521_FireSaber_KEM,P521_Dilithium5,511.160047,0.015125,8.869628
P521_FireSaber_KEM,P521_Dilithium5,514.898613,0.053746,8.915472
P521_FireSaber_KEM,P521_Dilithium5,511.721787,0.022371,9.942792
P521_FireSaber_KEM,P521_Dilithium5,512.477458,0.010593,10.059896
P521_FireSaber_KEM,P521_Dilithium5,510.458948,0.011384,8.593929
P521_FireSaber_KEM,P521_Dilithium5,511.608215,0.012690,8.756602
P521_FireSaber_KEM,P521_Dilithium5,512.293998,0.015910,8.851105
P521_FireSaber_KEM,P521_Dilithium5,511.357931,0.021148,8.502462
P521_FireSaber_KEM,P521_Dilithium5,511.441130,0.013269,9.186352
P521_FireSaber_KEM,P521_Dilithium5,509.122422,0.022695,9.247310
