KEXAlgo,authAlgo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P384_NTRU_HRSS_701,P384_Dilithium3,444.728701,0.022097,0.857482
P384_NTRU_HRSS_701,P384_Dilithium3,444.309092,0.019482,1.151658
P384_NTRU_HRSS_701,P384_Dilithium3,443.472336,0.010679,0.736471
P384_NTRU_HRSS_701,P384_Dilithium3,444.560792,0.024989,0.816995
P384_NTRU_HRSS_701,P384_Dilithium3,442.630225,0.027222,0.842596
P384_NTRU_HRSS_701,P384_Dilithium3,444.577464,0.032262,0.798586
P384_NTRU_HRSS_701,P384_Dilithium3,445.134252,0.015902,0.776932
P384_NTRU_HRSS_701,P384_Dilithium3,442.076559,0.018585,0.787111
P384_NTRU_HRSS_701,P384_Dilithium3,446.032294,0.015774,1.587514
P384_NTRU_HRSS_701,P384_Dilithium3,445.384340,0.017330,0.756543
P384_NTRU_HRSS_701,P384_Dilithium3,443.716993,0.011379,0.774031
P384_NTRU_HRSS_701,P384_Dilithium3,443.875285,0.020562,0.786403
P384_NTRU_HRSS_701,P384_Dilithium3,445.095858,0.045560,0.752845
P384_NTRU_HRSS_701,P384_Dilithium3,444.752891,0.018126,0.824175
P384_NTRU_HRSS_701,P384_Dilithium3,444.131468,0.028390,0.966122
P384_NTRU_HRSS_701,P384_Dilithium3,445.564648,0.017432,0.795690
P384_NTRU_HRSS_701,P384_Dilithium3,443.909906,0.031381,0.799319
P384_NTRU_HRSS_701,P384_Dilithium3,443.867172,0.020567,0.814994
P384_NTRU_HRSS_701,P384_Dilithium3,443.525496,0.025380,0.827971
P384_NTRU_HRSS_701,P384_Dilithium3,444.517475,0.016525,1.260517
P384_NTRU_HRSS_701,P384_Dilithium3,445.440589,0.018716,0.765442
P384_NTRU_HRSS_701,P384_Dilithium3,442.777714,0.016028,0.792708
P384_NTRU_HRSS_701,P384_Dilithium3,444.407355,0.019540,0.781943
P384_NTRU_HRSS_701,P384_Dilithium3,444.833855,0.019291,0.796414
P384_NTRU_HRSS_701,P384_Dilithium3,444.094967,0.012863,0.745703
P384_NTRU_HRSS_701,P384_Dilithium3,443.822525,0.020617,0.752159
P384_NTRU_HRSS_701,P384_Dilithium3,444.955464,0.016252,0.837723
P384_NTRU_HRSS_701,P384_Dilithium3,443.660265,0.016695,0.812815
P384_NTRU_HRSS_701,P384_Dilithium3,441.392833,0.017581,0.759653
P384_NTRU_HRSS_701,P384_Dilithium3,441.406591,0.016410,0.782369
P384_NTRU_HRSS_701,P384_Dilithium3,442.690726,0.025234,0.772898
P384_NTRU_HRSS_701,P384_Dilithium3,444.618334,0.016480,0.781954
P384_NTRU_HRSS_701,P384_Dilithium3,443.808923,0.019240,0.731286
P384_NTRU_HRSS_701,P384_Dilithium3,443.002692,0.014223,0.822099
P384_NTRU_HRSS_701,P384_Dilithium3,444.700014,0.011638,0.738653
P384_NTRU_HRSS_701,P384_Dilithium3,443.040388,0.016671,0.754881
P384_NTRU_HRSS_701,P384_Dilithium3,442.186540,0.014756,0.734612
P384_NTRU_HRSS_701,P384_Dilithium3,444.602191,0.017206,0.742099
P384_NTRU_HRSS_701,P384_Dilithium3,444.416194,0.014820,0.801797
P384_NTRU_HRSS_701,P384_Dilithium3,443.412290,0.015986,0.759390
P384_NTRU_HRSS_701,P384_Dilithium3,443.454258,0.017041,0.804365
P384_NTRU_HRSS_701,P384_Dilithium3,443.239425,0.015425,0.760669
P384_NTRU_HRSS_701,P384_Dilithium3,444.618578,0.010601,1.420031
P384_NTRU_HRSS_701,P384_Dilithium3,443.577835,0.025145,0.790617
P384_NTRU_HRSS_701,P384_Dilithium3,444.754965,0.017632,1.254867
P384_NTRU_HRSS_701,P384_Dilithium3,444.896601,0.014179,0.944962
P384_NTRU_HRSS_701,P384_Dilithium3,444.573545,0.020921,0.768054
P384_NTRU_HRSS_701,P384_Dilithium3,446.060449,0.015665,0.803251
P384_NTRU_HRSS_701,P384_Dilithium3,445.713039,0.028335,0.768441
P384_NTRU_HRSS_701,P384_Dilithium3,443.842670,0.011829,0.792980
P384_NTRU_HRSS_701,P384_Dilithium3,444.034685,0.015664,0.757597
P384_NTRU_HRSS_701,P384_Dilithium3,445.911395,0.013982,0.924027
P384_NTRU_HRSS_701,P384_Dilithium3,445.140866,0.016230,0.885269
P384_NTRU_HRSS_701,P384_Dilithium3,444.720464,0.014146,1.014914
P384_NTRU_HRSS_701,P384_Dilithium3,445.736907,0.012265,0.754469
P384_NTRU_HRSS_701,P384_Dilithium3,445.137240,0.016600,0.795098
P384_NTRU_HRSS_701,P384_Dilithium3,442.546459,0.013974,0.755308
P384_NTRU_HRSS_701,P384_Dilithium3,444.564730,0.015915,0.782442
P384_NTRU_HRSS_701,P384_Dilithium3,443.688766,0.012583,0.739622
P384_NTRU_HRSS_701,P384_Dilithium3,444.291597,0.024546,0.890969
P384_NTRU_HRSS_701,P384_Dilithium3,442.895526,0.019898,0.832098
P384_NTRU_HRSS_701,P384_Dilithium3,442.955350,0.019779,0.787464
P384_NTRU_HRSS_701,P384_Dilithium3,445.060685,0.017043,0.817730
P384_NTRU_HRSS_701,P384_Dilithium3,449.915864,0.013932,0.764022
P384_NTRU_HRSS_701,P384_Dilithium3,445.668959,0.028192,0.844598
P384_NTRU_HRSS_701,P384_Dilithium3,443.698572,0.021311,0.807287
P384_NTRU_HRSS_701,P384_Dilithium3,443.936713,0.029664,0.914210
P384_NTRU_HRSS_701,P384_Dilithium3,443.650546,0.034542,0.944448
P384_NTRU_HRSS_701,P384_Dilithium3,444.375258,0.013834,0.773345
P384_NTRU_HRSS_701,P384_Dilithium3,443.556418,0.012360,0.812243
P384_NTRU_HRSS_701,P384_Dilithium3,443.345644,0.032240,0.820564
P384_NTRU_HRSS_701,P384_Dilithium3,443.673124,0.016276,0.855955
P384_NTRU_HRSS_701,P384_Dilithium3,445.561394,0.021002,0.769406
P384_NTRU_HRSS_701,P384_Dilithium3,444.342210,0.015744,0.814953
P384_NTRU_HRSS_701,P384_Dilithium3,443.904392,0.018103,0.911592
P384_NTRU_HRSS_701,P384_Dilithium3,443.324263,0.014805,0.892782
P384_NTRU_HRSS_701,P384_Dilithium3,444.740167,0.016819,0.771004
P384_NTRU_HRSS_701,P384_Dilithium3,444.482250,0.016969,0.817597
P384_NTRU_HRSS_701,P384_Dilithium3,443.933666,0.014441,0.810956
P384_NTRU_HRSS_701,P384_Dilithium3,443.862945,0.016316,0.824906
P384_NTRU_HRSS_701,P384_Dilithium3,442.520633,0.014172,0.894082
P384_NTRU_HRSS_701,P384_Dilithium3,444.789376,0.010426,0.742413
P384_NTRU_HRSS_701,P384_Dilithium3,442.460387,0.027297,0.839159
P384_NTRU_HRSS_701,P384_Dilithium3,443.486138,0.015834,0.820804
P384_NTRU_HRSS_701,P384_Dilithium3,448.936366,0.018417,0.803542
P384_NTRU_HRSS_701,P384_Dilithium3,444.637670,0.015277,0.833774
P384_NTRU_HRSS_701,P384_Dilithium3,442.708537,0.014405,0.775109
P384_NTRU_HRSS_701,P384_Dilithium3,445.374098,0.012073,1.115481
P384_NTRU_HRSS_701,P384_Dilithium3,443.012587,0.018787,0.894652
P384_NTRU_HRSS_701,P384_Dilithium3,444.814797,0.026254,0.823820
P384_NTRU_HRSS_701,P384_Dilithium3,443.415322,0.011802,0.740863
P384_NTRU_HRSS_701,P384_Dilithium3,443.753446,0.017465,0.746524
P384_NTRU_HRSS_701,P384_Dilithium3,444.173436,0.016398,0.761933
P384_NTRU_HRSS_701,P384_Dilithium3,445.138863,0.016672,0.791232
P384_NTRU_HRSS_701,P384_Dilithium3,441.751753,0.013272,0.731520
P384_NTRU_HRSS_701,P384_Dilithium3,444.749890,0.016962,0.773777
P384_NTRU_HRSS_701,P384_Dilithium3,444.444867,0.016099,0.831659
P384_NTRU_HRSS_701,P384_Dilithium3,443.462680,0.017529,0.875039
P384_NTRU_HRSS_701,P384_Dilithium3,443.680936,0.013470,1.422657
P384_NTRU_HRSS_701,P384_Dilithium3,444.010063,0.019164,0.892433
P384_NTRU_HRSS_701,P384_Dilithium3,444.080104,0.015742,0.763370
P384_NTRU_HRSS_701,P384_Dilithium3,442.429855,0.014980,0.766662
P384_NTRU_HRSS_701,P384_Dilithium3,444.618016,0.020757,0.835388
P384_NTRU_HRSS_701,P384_Dilithium3,444.105555,0.014760,0.740758
P384_NTRU_HRSS_701,P384_Dilithium3,445.184391,0.016517,0.777636
P384_NTRU_HRSS_701,P384_Dilithium3,442.791805,0.019820,0.902622
P384_NTRU_HRSS_701,P384_Dilithium3,445.133127,0.022559,0.835737
P384_NTRU_HRSS_701,P384_Dilithium3,443.958715,0.044317,1.102559
P384_NTRU_HRSS_701,P384_Dilithium3,444.165465,0.015119,0.742774
P384_NTRU_HRSS_701,P384_Dilithium3,443.017036,0.015960,0.796301
P384_NTRU_HRSS_701,P384_Dilithium3,443.913721,0.033816,0.859296
P384_NTRU_HRSS_701,P384_Dilithium3,443.890351,0.029798,0.809478
P384_NTRU_HRSS_701,P384_Dilithium3,443.468150,0.019146,0.779948
P384_NTRU_HRSS_701,P384_Dilithium3,445.321577,0.038159,0.790260
P384_NTRU_HRSS_701,P384_Dilithium3,444.180001,0.016510,0.755850
P384_NTRU_HRSS_701,P384_Dilithium3,443.542454,0.017424,0.769931
P384_NTRU_HRSS_701,P384_Dilithium3,444.885026,0.010071,1.485993
P384_NTRU_HRSS_701,P384_Dilithium3,444.771721,0.014825,0.757690
P384_NTRU_HRSS_701,P384_Dilithium3,441.622847,0.025568,0.856801
P384_NTRU_HRSS_701,P384_Dilithium3,445.732326,0.014314,0.862638
P384_NTRU_HRSS_701,P384_Dilithium3,443.211525,0.016587,0.913892
P384_NTRU_HRSS_701,P384_Dilithium3,443.622647,0.016228,0.858952
P384_NTRU_HRSS_701,P384_Dilithium3,441.795553,0.014524,0.775788
P384_NTRU_HRSS_701,P384_Dilithium3,444.392657,0.016051,0.779381
P384_NTRU_HRSS_701,P384_Dilithium3,443.483471,0.033123,0.757421
P384_NTRU_HRSS_701,P384_Dilithium3,442.897788,0.017780,0.775007
P384_NTRU_HRSS_701,P384_Dilithium3,445.678504,0.015708,0.805864
P384_NTRU_HRSS_701,P384_Dilithium3,444.706152,0.014924,0.756505
P384_NTRU_HRSS_701,P384_Dilithium3,444.724827,0.014483,0.746784
P384_NTRU_HRSS_701,P384_Dilithium3,442.605010,0.012475,0.753015
P384_NTRU_HRSS_701,P384_Dilithium3,444.269163,0.015533,0.793147
P384_NTRU_HRSS_701,P384_Dilithium3,445.950164,0.029426,0.815609
P384_NTRU_HRSS_701,P384_Dilithium3,443.817257,0.011290,0.836728
P384_NTRU_HRSS_701,P384_Dilithium3,449.167602,0.018763,0.758445
P384_NTRU_HRSS_701,P384_Dilithium3,442.762473,0.014186,0.766066
P384_NTRU_HRSS_701,P384_Dilithium3,446.431432,0.013839,0.925352
P384_NTRU_HRSS_701,P384_Dilithium3,442.272482,0.010528,0.864024
P384_NTRU_HRSS_701,P384_Dilithium3,446.030772,0.028945,0.788991
P384_NTRU_HRSS_701,P384_Dilithium3,444.677681,0.023506,0.769998
P384_NTRU_HRSS_701,P384_Dilithium3,444.575782,0.016835,0.777170
P384_NTRU_HRSS_701,P384_Dilithium3,443.450146,0.025903,0.830603
P384_NTRU_HRSS_701,P384_Dilithium3,443.891721,0.018005,0.806568
P384_NTRU_HRSS_701,P384_Dilithium3,444.468109,0.016305,0.767486
P384_NTRU_HRSS_701,P384_Dilithium3,443.639009,0.015778,0.766948
P384_NTRU_HRSS_701,P384_Dilithium3,444.883923,0.015185,0.793373
P384_NTRU_HRSS_701,P384_Dilithium3,444.974730,0.013515,0.865270
P384_NTRU_HRSS_701,P384_Dilithium3,443.985095,0.037481,0.749527
P384_NTRU_HRSS_701,P384_Dilithium3,443.967899,0.021187,0.830058
P384_NTRU_HRSS_701,P384_Dilithium3,444.208246,0.015472,0.749827
P384_NTRU_HRSS_701,P384_Dilithium3,444.811206,0.012571,0.794903
P384_NTRU_HRSS_701,P384_Dilithium3,442.232575,0.019268,1.090481
P384_NTRU_HRSS_701,P384_Dilithium3,443.562675,0.024431,0.807295
P384_NTRU_HRSS_701,P384_Dilithium3,442.801128,0.014273,0.809741
P384_NTRU_HRSS_701,P384_Dilithium3,442.738114,0.016675,0.783925
P384_NTRU_HRSS_701,P384_Dilithium3,446.532254,0.017466,0.760633
P384_NTRU_HRSS_701,P384_Dilithium3,444.506152,0.012971,0.775424
P384_NTRU_HRSS_701,P384_Dilithium3,444.890311,0.012999,0.764519
P384_NTRU_HRSS_701,P384_Dilithium3,443.812921,0.017256,0.911117
P384_NTRU_HRSS_701,P384_Dilithium3,444.805724,0.030888,0.819472
P384_NTRU_HRSS_701,P384_Dilithium3,442.890243,0.020890,0.765405
P384_NTRU_HRSS_701,P384_Dilithium3,442.426145,0.023945,0.790221
P384_NTRU_HRSS_701,P384_Dilithium3,442.735108,0.016617,0.784680
P384_NTRU_HRSS_701,P384_Dilithium3,444.097201,0.011249,0.750218
P384_NTRU_HRSS_701,P384_Dilithium3,443.712717,0.017391,0.784308
P384_NTRU_HRSS_701,P384_Dilithium3,442.213480,0.014955,0.798840
P384_NTRU_HRSS_701,P384_Dilithium3,443.793109,0.012649,0.793769
P384_NTRU_HRSS_701,P384_Dilithium3,444.413192,0.027470,0.840194
P384_NTRU_HRSS_701,P384_Dilithium3,443.498274,0.010787,0.773917
P384_NTRU_HRSS_701,P384_Dilithium3,443.528379,0.018329,0.764386
P384_NTRU_HRSS_701,P384_Dilithium3,444.778391,0.014108,0.801669
P384_NTRU_HRSS_701,P384_Dilithium3,445.230946,0.014924,0.762100
P384_NTRU_HRSS_701,P384_Dilithium3,443.891416,0.015908,0.877932
P384_NTRU_HRSS_701,P384_Dilithium3,443.106635,0.014158,0.787972
P384_NTRU_HRSS_701,P384_Dilithium3,444.894959,0.013483,0.793443
P384_NTRU_HRSS_701,P384_Dilithium3,444.797247,0.014438,0.767946
P384_NTRU_HRSS_701,P384_Dilithium3,443.254929,0.013668,0.788329
P384_NTRU_HRSS_701,P384_Dilithium3,442.988721,0.042008,0.850413
P384_NTRU_HRSS_701,P384_Dilithium3,444.565543,0.022491,0.797319
P384_NTRU_HRSS_701,P384_Dilithium3,443.612707,0.019119,0.834602
P384_NTRU_HRSS_701,P384_Dilithium3,444.139664,0.014690,0.803750
P384_NTRU_HRSS_701,P384_Dilithium3,444.451676,0.015577,0.897279
P384_NTRU_HRSS_701,P384_Dilithium3,444.222558,0.017513,0.787596
P384_NTRU_HRSS_701,P384_Dilithium3,443.864633,0.043543,0.817455
P384_NTRU_HRSS_701,P384_Dilithium3,443.161305,0.030146,0.887300
P384_NTRU_HRSS_701,P384_Dilithium3,444.406118,0.030050,0.813847
P384_NTRU_HRSS_701,P384_Dilithium3,442.634533,0.016068,0.824479
P384_NTRU_HRSS_701,P384_Dilithium3,446.633620,0.019110,0.795914
P384_NTRU_HRSS_701,P384_Dilithium3,444.262644,0.013612,0.762155
P384_NTRU_HRSS_701,P384_Dilithium3,442.242529,0.027586,0.911648
P384_NTRU_HRSS_701,P384_Dilithium3,445.029797,0.014024,1.132002
P384_NTRU_HRSS_701,P384_Dilithium3,445.364644,0.017888,0.886967
P384_NTRU_HRSS_701,P384_Dilithium3,444.214893,0.013097,0.762719
P384_NTRU_HRSS_701,P384_Dilithium3,442.793249,0.013620,0.771650
P384_NTRU_HRSS_701,P384_Dilithium3,445.506134,0.018800,0.764721
P384_NTRU_HRSS_701,P384_Dilithium3,444.582372,0.016450,0.758614
P384_NTRU_HRSS_701,P384_Dilithium3,443.794231,0.013322,0.769096
P384_NTRU_HRSS_701,P384_Dilithium3,445.073023,0.017453,0.802014
P384_NTRU_HRSS_701,P384_Dilithium3,445.532345,0.022452,0.803494
P384_NTRU_HRSS_701,P384_Dilithium3,444.901009,0.018214,1.435550
P384_NTRU_HRSS_701,P384_Dilithium3,444.118729,0.030057,0.786854
P384_NTRU_HRSS_701,P384_Dilithium3,443.739388,0.040323,0.799843
P384_NTRU_HRSS_701,P384_Dilithium3,447.765437,0.014862,0.778696
P384_NTRU_HRSS_701,P384_Dilithium3,443.646470,0.016651,0.765102
P384_NTRU_HRSS_701,P384_Dilithium3,443.465228,0.016400,0.763934
P384_NTRU_HRSS_701,P384_Dilithium3,444.352387,0.016472,0.822809
P384_NTRU_HRSS_701,P384_Dilithium3,443.251503,0.012706,0.882022
P384_NTRU_HRSS_701,P384_Dilithium3,454.062959,0.014921,0.789171
P384_NTRU_HRSS_701,P384_Dilithium3,444.939532,0.015899,0.754057
P384_NTRU_HRSS_701,P384_Dilithium3,443.762192,0.024426,0.776217
P384_NTRU_HRSS_701,P384_Dilithium3,444.652371,0.014180,0.760958
P384_NTRU_HRSS_701,P384_Dilithium3,443.620682,0.011162,0.740176
P384_NTRU_HRSS_701,P384_Dilithium3,444.216058,0.026463,0.946974
P384_NTRU_HRSS_701,P384_Dilithium3,443.250192,0.015335,0.791841
P384_NTRU_HRSS_701,P384_Dilithium3,445.377481,0.044426,0.818604
P384_NTRU_HRSS_701,P384_Dilithium3,444.368723,0.015617,0.858678
P384_NTRU_HRSS_701,P384_Dilithium3,444.693395,0.012766,0.812270
P384_NTRU_HRSS_701,P384_Dilithium3,442.886538,0.019827,0.765040
P384_NTRU_HRSS_701,P384_Dilithium3,443.647104,0.010758,0.784931
P384_NTRU_HRSS_701,P384_Dilithium3,445.114908,0.010720,0.781025
P384_NTRU_HRSS_701,P384_Dilithium3,443.896914,0.017523,0.796720
P384_NTRU_HRSS_701,P384_Dilithium3,444.921104,0.015742,0.776680
P384_NTRU_HRSS_701,P384_Dilithium3,445.042343,0.020762,0.805206
P384_NTRU_HRSS_701,P384_Dilithium3,444.176352,0.020403,0.782482
P384_NTRU_HRSS_701,P384_Dilithium3,442.709591,0.015906,0.780750
P384_NTRU_HRSS_701,P384_Dilithium3,448.744372,0.021360,0.775864
P384_NTRU_HRSS_701,P384_Dilithium3,445.181183,0.040391,0.810457
P384_NTRU_HRSS_701,P384_Dilithium3,444.287096,0.033988,0.770298
P384_NTRU_HRSS_701,P384_Dilithium3,443.871865,0.029005,0.948228
P384_NTRU_HRSS_701,P384_Dilithium3,444.875515,0.014035,0.820487
P384_NTRU_HRSS_701,P384_Dilithium3,443.061235,0.017537,0.771777
P384_NTRU_HRSS_701,P384_Dilithium3,444.745749,0.011756,1.508383
P384_NTRU_HRSS_701,P384_Dilithium3,445.067349,0.030622,0.824872
P384_NTRU_HRSS_701,P384_Dilithium3,445.470387,0.013236,0.788486
P384_NTRU_HRSS_701,P384_Dilithium3,444.822259,0.017999,0.827760
P384_NTRU_HRSS_701,P384_Dilithium3,440.179989,0.025397,0.933859
P384_NTRU_HRSS_701,P384_Dilithium3,444.737481,0.018816,0.794065
P384_NTRU_HRSS_701,P384_Dilithium3,444.721598,0.017478,0.762262
P384_NTRU_HRSS_701,P384_Dilithium3,442.045058,0.028755,0.827035
P384_NTRU_HRSS_701,P384_Dilithium3,444.016666,0.026208,0.817281
P384_NTRU_HRSS_701,P384_Dilithium3,445.191501,0.028490,0.801153
P384_NTRU_HRSS_701,P384_Dilithium3,443.723209,0.019601,0.792909
P384_NTRU_HRSS_701,P384_Dilithium3,445.024480,0.012390,0.802541
P384_NTRU_HRSS_701,P384_Dilithium3,443.530586,0.016234,0.812608
P384_NTRU_HRSS_701,P384_Dilithium3,442.965239,0.014659,0.796692
P384_NTRU_HRSS_701,P384_Dilithium3,443.923741,0.014649,0.808580
P384_NTRU_HRSS_701,P384_Dilithium3,447.242474,0.016951,0.795692
P384_NTRU_HRSS_701,P384_Dilithium3,443.586803,0.015401,0.756515
P384_NTRU_HRSS_701,P384_Dilithium3,441.392615,0.019532,0.762954
P384_NTRU_HRSS_701,P384_Dilithium3,444.871781,0.013284,0.761063
P384_NTRU_HRSS_701,P384_Dilithium3,444.839049,0.020195,0.851924
P384_NTRU_HRSS_701,P384_Dilithium3,443.123631,0.019569,0.875018
P384_NTRU_HRSS_701,P384_Dilithium3,443.102986,0.012888,0.783776
P384_NTRU_HRSS_701,P384_Dilithium3,444.814917,0.026548,0.772315
P384_NTRU_HRSS_701,P384_Dilithium3,446.623197,0.014006,0.830322
P384_NTRU_HRSS_701,P384_Dilithium3,443.161722,0.018439,0.772741
P384_NTRU_HRSS_701,P384_Dilithium3,444.291611,0.014493,0.795361
P384_NTRU_HRSS_701,P384_Dilithium3,445.724845,0.015301,0.804694
P384_NTRU_HRSS_701,P384_Dilithium3,443.880139,0.015276,1.303481
P384_NTRU_HRSS_701,P384_Dilithium3,444.672541,0.019441,0.767255
P384_NTRU_HRSS_701,P384_Dilithium3,445.285867,0.017054,0.776479
P384_NTRU_HRSS_701,P384_Dilithium3,444.885135,0.023187,0.774356
P384_NTRU_HRSS_701,P384_Dilithium3,444.322232,0.028198,0.816202
P384_NTRU_HRSS_701,P384_Dilithium3,447.206810,0.015509,0.774500
P384_NTRU_HRSS_701,P384_Dilithium3,445.552317,0.021921,0.795289
P384_NTRU_HRSS_701,P384_Dilithium3,442.885559,0.014777,0.868065
P384_NTRU_HRSS_701,P384_Dilithium3,452.801079,0.023897,0.830220
P384_NTRU_HRSS_701,P384_Dilithium3,445.952567,0.012935,1.211378
P384_NTRU_HRSS_701,P384_Dilithium3,445.392036,0.017171,0.783737
P384_NTRU_HRSS_701,P384_Dilithium3,442.725745,0.015445,0.810218
P384_NTRU_HRSS_701,P384_Dilithium3,443.743499,0.014711,0.822673
P384_NTRU_HRSS_701,P384_Dilithium3,445.183675,0.014019,0.744346
P384_NTRU_HRSS_701,P384_Dilithium3,444.703189,0.014753,0.834336
P384_NTRU_HRSS_701,P384_Dilithium3,444.978257,0.016139,0.773434
P384_NTRU_HRSS_701,P384_Dilithium3,444.175549,0.013861,0.773314
P384_NTRU_HRSS_701,P384_Dilithium3,445.517129,0.042184,0.791713
P384_NTRU_HRSS_701,P384_Dilithium3,443.277635,0.014683,0.810778
P384_NTRU_HRSS_701,P384_Dilithium3,443.325320,0.013509,0.932990
P384_NTRU_HRSS_701,P384_Dilithium3,442.472719,0.023403,0.860035
P384_NTRU_HRSS_701,P384_Dilithium3,442.087967,0.013966,0.785241
P384_NTRU_HRSS_701,P384_Dilithium3,443.258921,0.015451,0.811732
P384_NTRU_HRSS_701,P384_Dilithium3,444.069880,0.011330,0.754777
P384_NTRU_HRSS_701,P384_Dilithium3,443.576142,0.010446,0.741541
P384_NTRU_HRSS_701,P384_Dilithium3,444.168819,0.017284,1.215565
P384_NTRU_HRSS_701,P384_Dilithium3,445.405145,0.015370,0.808601
P384_NTRU_HRSS_701,P384_Dilithium3,445.035307,0.013920,0.797379
P384_NTRU_HRSS_701,P384_Dilithium3,443.294652,0.022206,0.849589
P384_NTRU_HRSS_701,P384_Dilithium3,443.116281,0.019319,0.769847
P384_NTRU_HRSS_701,P384_Dilithium3,442.446002,0.021405,0.892042
P384_NTRU_HRSS_701,P384_Dilithium3,445.181249,0.017726,0.808388
P384_NTRU_HRSS_701,P384_Dilithium3,443.875534,0.011629,1.437903
P384_NTRU_HRSS_701,P384_Dilithium3,443.050778,0.014978,0.811557
P384_NTRU_HRSS_701,P384_Dilithium3,445.826903,0.014127,0.803635
P384_NTRU_HRSS_701,P384_Dilithium3,445.946502,0.015173,0.792905
P384_NTRU_HRSS_701,P384_Dilithium3,444.223529,0.025216,0.800048
P384_NTRU_HRSS_701,P384_Dilithium3,444.029208,0.025831,0.853653
P384_NTRU_HRSS_701,P384_Dilithium3,443.988027,0.022662,0.770383
P384_NTRU_HRSS_701,P384_Dilithium3,445.466118,0.013750,0.773251
P384_NTRU_HRSS_701,P384_Dilithium3,444.445013,0.017141,0.786188
P384_NTRU_HRSS_701,P384_Dilithium3,445.416057,0.016445,0.773126
P384_NTRU_HRSS_701,P384_Dilithium3,471.619845,0.014328,0.743722
P384_NTRU_HRSS_701,P384_Dilithium3,443.634771,0.012266,1.131997
P384_NTRU_HRSS_701,P384_Dilithium3,447.963418,0.015672,0.792430
P384_NTRU_HRSS_701,P384_Dilithium3,444.356957,0.033174,0.890706
P384_NTRU_HRSS_701,P384_Dilithium3,443.021991,0.014692,0.825912
P384_NTRU_HRSS_701,P384_Dilithium3,443.361277,0.020391,0.761362
P384_NTRU_HRSS_701,P384_Dilithium3,444.788797,0.018634,0.816034
P384_NTRU_HRSS_701,P384_Dilithium3,443.584062,0.012021,0.757076
P384_NTRU_HRSS_701,P384_Dilithium3,443.870995,0.012154,0.805538
P384_NTRU_HRSS_701,P384_Dilithium3,445.776636,0.016777,0.765183
P384_NTRU_HRSS_701,P384_Dilithium3,444.104871,0.012583,0.789228
P384_NTRU_HRSS_701,P384_Dilithium3,442.534886,0.023655,0.763671
P384_NTRU_HRSS_701,P384_Dilithium3,443.512744,0.019409,0.809910
P384_NTRU_HRSS_701,P384_Dilithium3,443.646840,0.017519,0.816190
P384_NTRU_HRSS_701,P384_Dilithium3,443.825993,0.014169,0.878956
P384_NTRU_HRSS_701,P384_Dilithium3,443.494779,0.030523,0.752907
P384_NTRU_HRSS_701,P384_Dilithium3,443.371859,0.025347,0.814374
P384_NTRU_HRSS_701,P384_Dilithium3,444.663529,0.017043,0.802348
P384_NTRU_HRSS_701,P384_Dilithium3,445.265553,0.013282,0.900613
P384_NTRU_HRSS_701,P384_Dilithium3,443.723833,0.011437,1.166879
P384_NTRU_HRSS_701,P384_Dilithium3,445.269357,0.019955,0.759619
P384_NTRU_HRSS_701,P384_Dilithium3,443.983792,0.047388,0.809498
P384_NTRU_HRSS_701,P384_Dilithium3,443.417348,0.020182,0.781786
P384_NTRU_HRSS_701,P384_Dilithium3,443.730589,0.031986,0.840511
P384_NTRU_HRSS_701,P384_Dilithium3,445.686544,0.028670,0.820851
P384_NTRU_HRSS_701,P384_Dilithium3,444.849746,0.018460,0.789445
P384_NTRU_HRSS_701,P384_Dilithium3,443.011196,0.026937,0.849447
P384_NTRU_HRSS_701,P384_Dilithium3,450.422001,0.025848,0.892801
P384_NTRU_HRSS_701,P384_Dilithium3,443.229772,0.014441,0.852651
P384_NTRU_HRSS_701,P384_Dilithium3,443.677896,0.025764,0.833906
P384_NTRU_HRSS_701,P384_Dilithium3,442.985939,0.012989,0.838328
P384_NTRU_HRSS_701,P384_Dilithium3,449.397591,0.016522,0.820385
P384_NTRU_HRSS_701,P384_Dilithium3,442.944604,0.025476,0.817957
P384_NTRU_HRSS_701,P384_Dilithium3,445.726269,0.016414,0.771142
P384_NTRU_HRSS_701,P384_Dilithium3,445.548327,0.038306,0.836619
P384_NTRU_HRSS_701,P384_Dilithium3,444.513639,0.022087,0.768407
P384_NTRU_HRSS_701,P384_Dilithium3,445.080947,0.015820,0.740290
P384_NTRU_HRSS_701,P384_Dilithium3,444.951338,0.016903,0.749018
P384_NTRU_HRSS_701,P384_Dilithium3,444.380563,0.016176,0.740399
P384_NTRU_HRSS_701,P384_Dilithium3,444.945104,0.012773,0.901799
P384_NTRU_HRSS_701,P384_Dilithium3,443.455281,0.015587,0.780606
P384_NTRU_HRSS_701,P384_Dilithium3,443.125439,0.015614,0.750928
P384_NTRU_HRSS_701,P384_Dilithium3,448.253880,0.015736,0.880234
P384_NTRU_HRSS_701,P384_Dilithium3,444.816145,0.025473,0.813748
P384_NTRU_HRSS_701,P384_Dilithium3,443.016091,0.014160,0.862351
P384_NTRU_HRSS_701,P384_Dilithium3,443.528630,0.016692,0.773988
P384_NTRU_HRSS_701,P384_Dilithium3,444.178763,0.014934,1.301618
P384_NTRU_HRSS_701,P384_Dilithium3,443.109400,0.030794,0.784136
P384_NTRU_HRSS_701,P384_Dilithium3,443.858861,0.023044,0.778759
