Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_HQC_128,149.212873
P256_HQC_128,P256_HQC_128,135.595327
P256_HQC_128,P256_HQC_128,142.253396
P256_HQC_128,P256_HQC_128,148.466661
P256_HQC_128,P256_HQC_128,147.787179
P256_HQC_128,P256_HQC_128,141.08364
P256_HQC_128,P256_HQC_128,144.622149
P256_HQC_128,P256_HQC_128,146.422353
P256_HQC_128,P256_HQC_128,141.883675
P256_HQC_128,P256_HQC_128,155.550165
P256_HQC_128,P256_HQC_128,140.073961
P256_HQC_128,P256_HQC_128,145.009782
P256_HQC_128,P256_HQC_128,138.905626
P256_HQC_128,P256_HQC_128,144.149096
P256_HQC_128,P256_HQC_128,135.03188
P256_HQC_128,P256_HQC_128,143.331669
P256_HQC_128,P256_HQC_128,145.268342
P256_HQC_128,P256_HQC_128,140.791381
P256_HQC_128,P256_HQC_128,152.542088
P256_HQC_128,P256_HQC_128,142.614251
P256_HQC_128,P256_HQC_128,140.551304
P256_HQC_128,P256_HQC_128,146.351977
P256_HQC_128,P256_HQC_128,141.414628
P256_HQC_128,P256_HQC_128,149.502501
P256_HQC_128,P256_HQC_128,149.795723
P256_HQC_128,P256_HQC_128,141.692246
P256_HQC_128,P256_HQC_128,135.714889
P256_HQC_128,P256_HQC_128,145.187319
P256_HQC_128,P256_HQC_128,136.111765
P256_HQC_128,P256_HQC_128,148.527915
P256_HQC_128,P256_HQC_128,134.968284
P256_HQC_128,P256_HQC_128,137.289097
P256_HQC_128,P256_HQC_128,139.104035
P256_HQC_128,P256_HQC_128,135.903253
P256_HQC_128,P256_HQC_128,146.978782
P256_HQC_128,P256_HQC_128,153.064037
P256_HQC_128,P256_HQC_128,134.67468
P256_HQC_128,P256_HQC_128,145.237191
P256_HQC_128,P256_HQC_128,149.948813
P256_HQC_128,P256_HQC_128,141.320218
P256_HQC_128,P256_HQC_128,139.718458
P256_HQC_128,P256_HQC_128,141.037246
P256_HQC_128,P256_HQC_128,136.014726
P256_HQC_128,P256_HQC_128,143.742349
P256_HQC_128,P256_HQC_128,156.605671
P256_HQC_128,P256_HQC_128,155.975682
P256_HQC_128,P256_HQC_128,147.537351
P256_HQC_128,P256_HQC_128,150.085757
P256_HQC_128,P256_HQC_128,140.219785
P256_HQC_128,P256_HQC_128,137.519501
P256_HQC_128,P256_HQC_128,139.238661
P256_HQC_128,P256_HQC_128,134.158096
P256_HQC_128,P256_HQC_128,138.694515
P256_HQC_128,P256_HQC_128,139.141521
P256_HQC_128,P256_HQC_128,149.268123
P256_HQC_128,P256_HQC_128,145.029
P256_HQC_128,P256_HQC_128,136.639689
P256_HQC_128,P256_HQC_128,142.422267
P256_HQC_128,P256_HQC_128,154.414409
P256_HQC_128,P256_HQC_128,138.220023
P256_HQC_128,P256_HQC_128,146.743557
P256_HQC_128,P256_HQC_128,146.57113
P256_HQC_128,P256_HQC_128,140.975897
P256_HQC_128,P256_HQC_128,157.049885
P256_HQC_128,P256_HQC_128,142.629487
P256_HQC_128,P256_HQC_128,146.497903
P256_HQC_128,P256_HQC_128,144.871543
P256_HQC_128,P256_HQC_128,143.44927
P256_HQC_128,P256_HQC_128,154.844856
P256_HQC_128,P256_HQC_128,135.957373
P256_HQC_128,P256_HQC_128,148.73013
P256_HQC_128,P256_HQC_128,153.56578
P256_HQC_128,P256_HQC_128,135.691463
P256_HQC_128,P256_HQC_128,145.107544
P256_HQC_128,P256_HQC_128,134.574307
P256_HQC_128,P256_HQC_128,147.179303
P256_HQC_128,P256_HQC_128,142.978347
P256_HQC_128,P256_HQC_128,135.235539
P256_HQC_128,P256_HQC_128,146.476957
P256_HQC_128,P256_HQC_128,137.990995
P256_HQC_128,P256_HQC_128,136.728242
P256_HQC_128,P256_HQC_128,135.820862
P256_HQC_128,P256_HQC_128,147.78842
P256_HQC_128,P256_HQC_128,140.262708
P256_HQC_128,P256_HQC_128,136.93424
