Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_HQC_128,107.340424
P256_HQC_128,P256_HQC_128,107.386741
P256_HQC_128,P256_HQC_128,104.210677
P256_HQC_128,P256_HQC_128,101.440345
P256_HQC_128,P256_HQC_128,104.998725
P256_HQC_128,P256_HQC_128,100.326368
P256_HQC_128,P256_HQC_128,99.756362
P256_HQC_128,P256_HQC_128,104.582829
P256_HQC_128,P256_HQC_128,97.685415
P256_HQC_128,P256_HQC_128,103.370615
P256_HQC_128,P256_HQC_128,107.930845
P256_HQC_128,P256_HQC_128,102.650906
P256_HQC_128,P256_HQC_128,105.105963
P256_HQC_128,P256_HQC_128,100.977707
P256_HQC_128,P256_HQC_128,98.263405
P256_HQC_128,P256_HQC_128,101.634788
P256_HQC_128,P256_HQC_128,95.775987
P256_HQC_128,P256_HQC_128,105.441517
P256_HQC_128,P256_HQC_128,99.921339
P256_HQC_128,P256_HQC_128,98.297859
P256_HQC_128,P256_HQC_128,110.073296
P256_HQC_128,P256_HQC_128,98.618112
P256_HQC_128,P256_HQC_128,106.143138
P256_HQC_128,P256_HQC_128,108.32616
P256_HQC_128,P256_HQC_128,97.4194
P256_HQC_128,P256_HQC_128,101.455096
P256_HQC_128,P256_HQC_128,104.37282
P256_HQC_128,P256_HQC_128,107.295133
P256_HQC_128,P256_HQC_128,105.490981
P256_HQC_128,P256_HQC_128,106.044896
P256_HQC_128,P256_HQC_128,101.773583
P256_HQC_128,P256_HQC_128,98.937306
P256_HQC_128,P256_HQC_128,100.165008
P256_HQC_128,P256_HQC_128,102.798374
P256_HQC_128,P256_HQC_128,102.270508
P256_HQC_128,P256_HQC_128,98.510573
P256_HQC_128,P256_HQC_128,103.992801
P256_HQC_128,P256_HQC_128,104.059251
P256_HQC_128,P256_HQC_128,98.668292
P256_HQC_128,P256_HQC_128,106.658076
P256_HQC_128,P256_HQC_128,101.697199
P256_HQC_128,P256_HQC_128,103.613659
P256_HQC_128,P256_HQC_128,98.319916
P256_HQC_128,P256_HQC_128,104.546011
P256_HQC_128,P256_HQC_128,110.765615
P256_HQC_128,P256_HQC_128,102.052671
P256_HQC_128,P256_HQC_128,98.976715
P256_HQC_128,P256_HQC_128,107.07289
P256_HQC_128,P256_HQC_128,102.032859
P256_HQC_128,P256_HQC_128,100.224869
P256_HQC_128,P256_HQC_128,100.850544
P256_HQC_128,P256_HQC_128,97.108427
P256_HQC_128,P256_HQC_128,96.578704
P256_HQC_128,P256_HQC_128,102.231488
P256_HQC_128,P256_HQC_128,108.320435
P256_HQC_128,P256_HQC_128,108.572091
P256_HQC_128,P256_HQC_128,100.311629
P256_HQC_128,P256_HQC_128,102.900843
P256_HQC_128,P256_HQC_128,103.79244
P256_HQC_128,P256_HQC_128,99.183971
P256_HQC_128,P256_HQC_128,99.294321
P256_HQC_128,P256_HQC_128,104.299107
