Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_Dilithium2,91.301462
P256_HQC_128,P256_Dilithium2,87.498736
P256_HQC_128,P256_Dilithium2,93.804657
P256_HQC_128,P256_Dilithium2,88.876659
P256_HQC_128,P256_Dilithium2,95.724105
P256_HQC_128,P256_Dilithium2,90.590455
P256_HQC_128,P256_Dilithium2,89.693469
P256_HQC_128,P256_Dilithium2,96.093584
P256_HQC_128,P256_Dilithium2,93.626423
P256_HQC_128,P256_Dilithium2,88.273987
P256_HQC_128,P256_Dilithium2,93.696268
P256_HQC_128,P256_Dilithium2,94.008192
P256_HQC_128,P256_Dilithium2,93.740925
P256_HQC_128,P256_Dilithium2,92.6441
P256_HQC_128,P256_Dilithium2,87.278362
P256_HQC_128,P256_Dilithium2,92.626427
P256_HQC_128,P256_Dilithium2,89.169497
P256_HQC_128,P256_Dilithium2,88.527551
P256_HQC_128,P256_Dilithium2,90.864004
P256_HQC_128,P256_Dilithium2,92.873322
P256_HQC_128,P256_Dilithium2,90.993232
P256_HQC_128,P256_Dilithium2,92.174511
P256_HQC_128,P256_Dilithium2,89.521217
P256_HQC_128,P256_Dilithium2,90.192363
P256_HQC_128,P256_Dilithium2,99.86277
P256_HQC_128,P256_Dilithium2,95.284123
P256_HQC_128,P256_Dilithium2,95.745326
P256_HQC_128,P256_Dilithium2,91.823193
P256_HQC_128,P256_Dilithium2,95.127975
P256_HQC_128,P256_Dilithium2,91.615463
P256_HQC_128,P256_Dilithium2,93.139863
P256_HQC_128,P256_Dilithium2,90.517379
P256_HQC_128,P256_Dilithium2,93.550321
P256_HQC_128,P256_Dilithium2,91.290906
P256_HQC_128,P256_Dilithium2,86.88165
P256_HQC_128,P256_Dilithium2,93.353014
P256_HQC_128,P256_Dilithium2,90.3824
P256_HQC_128,P256_Dilithium2,89.965132
P256_HQC_128,P256_Dilithium2,96.201981
P256_HQC_128,P256_Dilithium2,95.154709
P256_HQC_128,P256_Dilithium2,88.523411
P256_HQC_128,P256_Dilithium2,91.133467
P256_HQC_128,P256_Dilithium2,87.671362
P256_HQC_128,P256_Dilithium2,94.963066
P256_HQC_128,P256_Dilithium2,92.942314
P256_HQC_128,P256_Dilithium2,90.802561
P256_HQC_128,P256_Dilithium2,87.886855
P256_HQC_128,P256_Dilithium2,97.594581
P256_HQC_128,P256_Dilithium2,99.665791
P256_HQC_128,P256_Dilithium2,88.960492
P256_HQC_128,P256_Dilithium2,89.053219
P256_HQC_128,P256_Dilithium2,89.935985
P256_HQC_128,P256_Dilithium2,89.584197
P256_HQC_128,P256_Dilithium2,95.06285
P256_HQC_128,P256_Dilithium2,95.294957
P256_HQC_128,P256_Dilithium2,93.705005
P256_HQC_128,P256_Dilithium2,92.683958
P256_HQC_128,P256_Dilithium2,94.801497
P256_HQC_128,P256_Dilithium2,92.012923
P256_HQC_128,P256_Dilithium2,88.837111
P256_HQC_128,P256_Dilithium2,90.834028
P256_HQC_128,P256_Dilithium2,98.562772
P256_HQC_128,P256_Dilithium2,92.771753
P256_HQC_128,P256_Dilithium2,92.007201
P256_HQC_128,P256_Dilithium2,97.033649
P256_HQC_128,P256_Dilithium2,92.158779
P256_HQC_128,P256_Dilithium2,89.6749
P256_HQC_128,P256_Dilithium2,89.905174
P256_HQC_128,P256_Dilithium2,89.155789
P256_HQC_128,P256_Dilithium2,93.41153
P256_HQC_128,P256_Dilithium2,85.48719
P256_HQC_128,P256_Dilithium2,90.071195
P256_HQC_128,P256_Dilithium2,88.9982
P256_HQC_128,P256_Dilithium2,88.753038
P256_HQC_128,P256_Dilithium2,90.679185
P256_HQC_128,P256_Dilithium2,89.149294
P256_HQC_128,P256_Dilithium2,95.172367
P256_HQC_128,P256_Dilithium2,95.244547
P256_HQC_128,P256_Dilithium2,94.410317
P256_HQC_128,P256_Dilithium2,93.617479
P256_HQC_128,P256_Dilithium2,89.856591
P256_HQC_128,P256_Dilithium2,89.183916
P256_HQC_128,P256_Dilithium2,93.907291
P256_HQC_128,P256_Dilithium2,95.956531
P256_HQC_128,P256_Dilithium2,91.020932
P256_HQC_128,P256_Dilithium2,90.57335
P256_HQC_128,P256_Dilithium2,95.989498
P256_HQC_128,P256_Dilithium2,92.044444
P256_HQC_128,P256_Dilithium2,90.316183
P256_HQC_128,P256_Dilithium2,98.252383
P256_HQC_128,P256_Dilithium2,95.092966
P256_HQC_128,P256_Dilithium2,97.097561
P256_HQC_128,P256_Dilithium2,98.004787
P256_HQC_128,P256_Dilithium2,94.499815
P256_HQC_128,P256_Dilithium2,93.857176
P256_HQC_128,P256_Dilithium2,93.30255
P256_HQC_128,P256_Dilithium2,88.302288
P256_HQC_128,P256_Dilithium2,93.814077
P256_HQC_128,P256_Dilithium2,88.008669
P256_HQC_128,P256_Dilithium2,92.597693
P256_HQC_128,P256_Dilithium2,89.189075
P256_HQC_128,P256_Dilithium2,93.20925
P256_HQC_128,P256_Dilithium2,87.362999
P256_HQC_128,P256_Dilithium2,95.364559
P256_HQC_128,P256_Dilithium2,97.288846
P256_HQC_128,P256_Dilithium2,90.616881
P256_HQC_128,P256_Dilithium2,95.78915
P256_HQC_128,P256_Dilithium2,92.134884
P256_HQC_128,P256_Dilithium2,93.308764
P256_HQC_128,P256_Dilithium2,93.505812
P256_HQC_128,P256_Dilithium2,89.857297
P256_HQC_128,P256_Dilithium2,87.38641
P256_HQC_128,P256_Dilithium2,93.589028
P256_HQC_128,P256_Dilithium2,96.110091
P256_HQC_128,P256_Dilithium2,91.626052
P256_HQC_128,P256_Dilithium2,89.463936
P256_HQC_128,P256_Dilithium2,89.730249
P256_HQC_128,P256_Dilithium2,94.852791
P256_HQC_128,P256_Dilithium2,92.503589
P256_HQC_128,P256_Dilithium2,92.989606
P256_HQC_128,P256_Dilithium2,87.021829
P256_HQC_128,P256_Dilithium2,92.905205
P256_HQC_128,P256_Dilithium2,94.458325
P256_HQC_128,P256_Dilithium2,95.21721
P256_HQC_128,P256_Dilithium2,99.3986
P256_HQC_128,P256_Dilithium2,100.786558
P256_HQC_128,P256_Dilithium2,89.020337
P256_HQC_128,P256_Dilithium2,89.811321
P256_HQC_128,P256_Dilithium2,88.252836
P256_HQC_128,P256_Dilithium2,89.711759
P256_HQC_128,P256_Dilithium2,91.577903
P256_HQC_128,P256_Dilithium2,92.653125
P256_HQC_128,P256_Dilithium2,93.527495
P256_HQC_128,P256_Dilithium2,94.047515
P256_HQC_128,P256_Dilithium2,88.503497
P256_HQC_128,P256_Dilithium2,92.78957
P256_HQC_128,P256_Dilithium2,94.250661
P256_HQC_128,P256_Dilithium2,91.094221
P256_HQC_128,P256_Dilithium2,96.931848
P256_HQC_128,P256_Dilithium2,89.657039
P256_HQC_128,P256_Dilithium2,91.477304
P256_HQC_128,P256_Dilithium2,92.402759
P256_HQC_128,P256_Dilithium2,88.992835
P256_HQC_128,P256_Dilithium2,91.22506
P256_HQC_128,P256_Dilithium2,88.594237
P256_HQC_128,P256_Dilithium2,94.715679
P256_HQC_128,P256_Dilithium2,88.624514
P256_HQC_128,P256_Dilithium2,87.611836
P256_HQC_128,P256_Dilithium2,86.418516
P256_HQC_128,P256_Dilithium2,91.105084
P256_HQC_128,P256_Dilithium2,88.822898
P256_HQC_128,P256_Dilithium2,98.457291
P256_HQC_128,P256_Dilithium2,92.370886
P256_HQC_128,P256_Dilithium2,96.727281
P256_HQC_128,P256_Dilithium2,89.99923
P256_HQC_128,P256_Dilithium2,98.276199
P256_HQC_128,P256_Dilithium2,95.438778
P256_HQC_128,P256_Dilithium2,87.52362
P256_HQC_128,P256_Dilithium2,98.894318
P256_HQC_128,P256_Dilithium2,99.67209
P256_HQC_128,P256_Dilithium2,94.758532
P256_HQC_128,P256_Dilithium2,91.359182
P256_HQC_128,P256_Dilithium2,89.093448
P256_HQC_128,P256_Dilithium2,90.061656
P256_HQC_128,P256_Dilithium2,99.700172
P256_HQC_128,P256_Dilithium2,93.275898
P256_HQC_128,P256_Dilithium2,93.344543
P256_HQC_128,P256_Dilithium2,94.01778
P256_HQC_128,P256_Dilithium2,94.831001
P256_HQC_128,P256_Dilithium2,95.384415
P256_HQC_128,P256_Dilithium2,91.06326
P256_HQC_128,P256_Dilithium2,89.966174
P256_HQC_128,P256_Dilithium2,92.036906
P256_HQC_128,P256_Dilithium2,94.761481
P256_HQC_128,P256_Dilithium2,97.723617
P256_HQC_128,P256_Dilithium2,92.803385
P256_HQC_128,P256_Dilithium2,92.888494
P256_HQC_128,P256_Dilithium2,85.907686
P256_HQC_128,P256_Dilithium2,86.086576
P256_HQC_128,P256_Dilithium2,98.731715
P256_HQC_128,P256_Dilithium2,91.412525
P256_HQC_128,P256_Dilithium2,90.409878
P256_HQC_128,P256_Dilithium2,92.665377
P256_HQC_128,P256_Dilithium2,95.824317
P256_HQC_128,P256_Dilithium2,94.731578
P256_HQC_128,P256_Dilithium2,88.578312
P256_HQC_128,P256_Dilithium2,90.981715
P256_HQC_128,P256_Dilithium2,91.378817
P256_HQC_128,P256_Dilithium2,92.270799
P256_HQC_128,P256_Dilithium2,93.319961
P256_HQC_128,P256_Dilithium2,97.127424
P256_HQC_128,P256_Dilithium2,91.523875
P256_HQC_128,P256_Dilithium2,98.045115
P256_HQC_128,P256_Dilithium2,95.659952
P256_HQC_128,P256_Dilithium2,95.345453
P256_HQC_128,P256_Dilithium2,90.204468
P256_HQC_128,P256_Dilithium2,88.101715
P256_HQC_128,P256_Dilithium2,93.345329
P256_HQC_128,P256_Dilithium2,90.36178
P256_HQC_128,P256_Dilithium2,92.622256
P256_HQC_128,P256_Dilithium2,87.493535
P256_HQC_128,P256_Dilithium2,89.112046
P256_HQC_128,P256_Dilithium2,94.164786
P256_HQC_128,P256_Dilithium2,98.133362
P256_HQC_128,P256_Dilithium2,89.465049
P256_HQC_128,P256_Dilithium2,90.376777
P256_HQC_128,P256_Dilithium2,94.645167
P256_HQC_128,P256_Dilithium2,90.481402
P256_HQC_128,P256_Dilithium2,91.793439
P256_HQC_128,P256_Dilithium2,87.088357
P256_HQC_128,P256_Dilithium2,91.195101
P256_HQC_128,P256_Dilithium2,91.098547
P256_HQC_128,P256_Dilithium2,93.549213
P256_HQC_128,P256_Dilithium2,98.837363
P256_HQC_128,P256_Dilithium2,90.842496
P256_HQC_128,P256_Dilithium2,93.670161
P256_HQC_128,P256_Dilithium2,88.504056
