algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
Kyber512,431.524719,217.350884,0.014669,0.157930,0.014669
Kyber512,432.309502,217.231925,0.010804,0.136994,0.010804
Kyber512,433.030969,217.503879,0.014981,0.123170,0.014981
Kyber512,432.747299,217.361440,0.015797,0.129283,0.015797
Kyber512,431.680382,216.903876,0.016062,0.119965,0.016062
Kyber512,432.997355,218.112765,0.014245,0.131796,0.014245
Kyber512,433.013026,217.583688,0.014436,0.134114,0.014436
Kyber512,432.571953,217.466283,0.012316,0.141937,0.012316
Kyber512,432.146945,217.142606,0.011055,0.148490,0.011055
Kyber512,433.264227,218.097110,0.017120,0.120926,0.017120
Kyber512,432.614822,217.273212,0.015809,0.143597,0.015809
Kyber512,431.931155,217.562989,0.016452,0.128835,0.016452
Kyber512,433.622647,218.436740,0.017898,0.267704,0.017898
Kyber512,432.440646,217.329929,0.043178,0.124253,0.043178
Kyber512,432.273288,217.229382,0.012663,0.179821,0.012663
Kyber512,432.606225,217.767401,0.016319,0.134641,0.016319
Kyber512,431.870983,216.798188,0.016041,0.127820,0.016041
Kyber512,432.997693,218.040174,0.014513,0.144014,0.014513
Kyber512,433.706262,218.265828,0.016908,0.145137,0.016908
Kyber512,432.810264,217.507971,0.011230,0.134632,0.011230
Kyber512,432.394519,217.742050,0.012231,0.128006,0.012231
Kyber512,432.196754,217.079403,0.013080,0.116977,0.013080
Kyber512,433.116600,218.064928,0.014267,0.129918,0.014267
Kyber512,432.566182,217.868850,0.013188,0.124390,0.013188
Kyber512,433.224378,217.582185,0.013728,0.125255,0.013728
Kyber512,431.054263,216.551777,0.011697,0.151766,0.011697
Kyber512,431.813298,216.965804,0.015011,0.206548,0.015011
Kyber512,432.619108,217.937506,0.015852,0.228377,0.015852
Kyber512,431.983158,216.896510,0.013780,0.134674,0.013780
Kyber512,432.624115,217.289614,0.013645,0.163190,0.013645
Kyber512,432.600904,217.242740,0.012073,0.134923,0.012073
Kyber512,431.654773,216.879700,0.015657,0.124037,0.015657
Kyber512,432.460591,217.299226,0.013460,0.161225,0.013460
Kyber512,432.247223,217.133904,0.044280,0.113703,0.044280
Kyber512,432.491505,217.325135,0.012290,0.180244,0.012290
Kyber512,431.858845,216.873117,0.013292,0.131902,0.013292
Kyber512,434.140427,218.609730,0.013348,0.169526,0.013348
Kyber512,432.500003,217.294933,0.014776,0.152936,0.014776
Kyber512,433.565908,217.771956,0.013187,0.141947,0.013187
Kyber512,432.096133,217.096424,0.015499,0.173895,0.015499
Kyber512,431.463157,216.893993,0.010000,0.155662,0.010000
Kyber512,432.600849,217.313966,0.013139,0.121749,0.013139
Kyber512,433.590938,218.402316,0.011934,0.165259,0.011934
Kyber512,431.611469,216.939411,0.016725,0.201461,0.016725
Kyber512,432.875933,217.572542,0.014215,0.170836,0.014215
Kyber512,430.833982,216.534246,0.013485,0.130249,0.013485
Kyber512,432.525337,217.776418,0.013725,0.140069,0.013725
Kyber512,432.718952,217.301866,0.017358,0.127082,0.017358
Kyber512,432.123696,217.027379,0.013924,0.116011,0.013924
Kyber512,432.108072,217.079074,0.011948,0.169868,0.011948
Kyber512,433.130132,218.114753,0.012671,0.163267,0.012671
Kyber512,433.685582,218.335374,0.015765,0.126124,0.015765
Kyber512,433.351200,217.793834,0.013761,0.140554,0.013761
Kyber512,431.951446,216.924014,0.013367,0.132715,0.013367
Kyber512,432.320996,217.200602,0.010695,0.127312,0.010695
Kyber512,433.440132,218.262546,0.032182,0.147060,0.032182
Kyber512,432.530838,217.313531,0.013602,0.126338,0.013602
Kyber512,432.276788,217.277598,0.014395,0.213951,0.014395
Kyber512,433.580551,218.281498,0.014132,0.129174,0.014132
Kyber512,432.545279,217.336976,0.030038,0.132194,0.030038
Kyber512,433.597562,218.424805,0.014610,0.143740,0.014610
Kyber512,433.295737,218.197595,0.016945,0.135270,0.016945
Kyber512,432.238249,217.198071,0.011614,0.153933,0.011614
Kyber512,433.538651,218.538098,0.016529,0.125440,0.016529
Kyber512,432.183515,217.017788,0.014247,0.131570,0.014247
Kyber512,431.928292,216.942135,0.013656,0.140534,0.013656
Kyber512,432.123796,217.249657,0.015819,0.159343,0.015819
Kyber512,433.267986,217.526331,0.011523,0.158444,0.011523
Kyber512,432.134084,217.091275,0.012794,0.161436,0.012794
Kyber512,432.951333,218.101940,0.017753,0.125087,0.017753
Kyber512,432.067049,217.235419,0.014552,0.133162,0.014552
Kyber512,434.538000,218.815989,0.012820,0.121922,0.012820
Kyber512,432.054157,216.999728,0.014593,0.131736,0.014593
Kyber512,432.387118,217.239375,0.016176,0.128230,0.016176
Kyber512,432.062025,217.016885,0.015096,0.121054,0.015096
Kyber512,432.769265,217.874908,0.013630,0.138579,0.013630
Kyber512,433.123863,218.233800,0.014369,0.126672,0.014369
Kyber512,432.398781,217.206940,0.016070,0.127029,0.016070
Kyber512,433.159332,218.133715,0.016538,0.122509,0.016538
Kyber512,433.455468,218.323713,0.011889,0.130128,0.011889
Kyber512,431.571266,216.806669,0.014096,0.134067,0.014096
Kyber512,432.175465,217.118239,0.013002,0.117938,0.013002
Kyber512,431.941461,217.074659,0.010549,0.153270,0.010549
Kyber512,431.164932,216.636066,0.012482,0.114047,0.012482
Kyber512,432.498740,217.202203,0.010697,0.131480,0.010697
Kyber512,432.611263,217.359180,0.015112,0.127045,0.015112
Kyber512,432.261084,217.193381,0.014314,0.115588,0.014314
Kyber512,431.803680,217.009247,0.047518,0.126891,0.047518
Kyber512,432.289357,217.111746,0.014030,0.117686,0.014030
Kyber512,433.174779,218.263668,0.016497,0.137950,0.016497
Kyber512,431.720399,216.904224,0.016083,0.122746,0.016083
Kyber512,432.914764,217.983768,0.011611,0.121622,0.011611
Kyber512,431.809458,217.001301,0.014306,0.137471,0.014306
Kyber512,432.551120,217.285838,0.011868,0.178288,0.011868
Kyber512,432.605820,217.466203,0.014887,0.124292,0.014887
Kyber512,433.204091,218.107564,0.011111,0.156302,0.011111
Kyber512,433.946004,218.599478,0.012181,0.123555,0.012181
Kyber512,432.028287,217.105236,0.013917,0.153770,0.013917
Kyber512,431.151964,216.796884,0.018627,0.118066,0.018627
Kyber512,432.498338,217.297438,0.012982,0.139290,0.012982
Kyber512,432.071358,217.089846,0.012359,0.119834,0.012359
Kyber512,432.427571,217.345659,0.013064,0.156508,0.013064
Kyber512,431.708123,216.878837,0.017088,0.131343,0.017088
Kyber512,431.528062,216.871902,0.011222,0.128111,0.011222
Kyber512,431.422068,216.700958,0.011190,0.120097,0.011190
Kyber512,431.952046,216.975415,0.016099,0.113819,0.016099
Kyber512,433.411878,217.707744,0.013863,0.123132,0.013863
Kyber512,432.713348,217.433163,0.043313,0.162913,0.043313
Kyber512,432.093488,217.217572,0.013144,0.163833,0.013144
Kyber512,431.942340,216.892129,0.013661,0.121534,0.013661
Kyber512,433.613052,218.418472,0.014132,0.132800,0.014132
Kyber512,434.097450,218.590401,0.013561,0.118108,0.013561
Kyber512,432.265075,217.105891,0.013235,0.125659,0.013235
Kyber512,432.397833,217.150388,0.015235,0.128009,0.015235
Kyber512,434.108052,218.603494,0.013365,0.131198,0.013365
Kyber512,431.181033,216.647868,0.014665,0.120712,0.014665
Kyber512,431.462400,216.764494,0.015872,0.121299,0.015872
Kyber512,430.633412,216.294329,0.015415,0.137856,0.015415
Kyber512,432.538992,217.360243,0.013988,0.244821,0.013988
Kyber512,431.407756,216.723387,0.009881,0.126134,0.009881
Kyber512,431.613882,216.820156,0.014695,0.122489,0.014695
Kyber512,433.156918,217.678698,0.009937,0.179942,0.009937
Kyber512,430.421176,216.315575,0.017219,0.138846,0.017219
Kyber512,433.322268,217.992521,0.015601,0.508168,0.015601
Kyber512,431.984421,217.045088,0.014611,0.173793,0.014611
Kyber512,432.626437,217.464596,0.014334,0.137220,0.014334
Kyber512,432.679183,217.910188,0.013763,0.156668,0.013763
Kyber512,432.696714,217.808013,0.011989,0.124293,0.011989
Kyber512,432.684210,217.289154,0.010061,0.128678,0.010061
Kyber512,432.144424,217.701495,0.012915,0.127146,0.012915
Kyber512,430.855639,216.385544,0.016062,0.121752,0.016062
Kyber512,433.783571,218.318355,0.010685,0.130756,0.010685
Kyber512,432.603132,217.456169,0.014511,0.138887,0.014511
Kyber512,432.883150,217.556190,0.013380,0.119792,0.013380
Kyber512,434.193976,218.641988,0.017716,0.139432,0.017716
Kyber512,432.814336,217.483993,0.014308,0.125000,0.014308
Kyber512,432.917472,217.514717,0.015131,0.130918,0.015131
Kyber512,432.219612,217.163140,0.013186,0.141637,0.013186
Kyber512,432.778949,217.909960,0.013008,0.148567,0.013008
Kyber512,433.141505,218.114141,0.014098,0.142572,0.014098
Kyber512,432.023616,217.054165,0.013757,0.125195,0.013757
Kyber512,431.698314,216.871562,0.039325,0.145278,0.039325
Kyber512,431.560240,216.749766,0.016718,0.117470,0.016718
Kyber512,432.381075,217.744482,0.012255,0.174417,0.012255
Kyber512,432.826409,217.397469,0.010283,0.124350,0.010283
Kyber512,432.795863,217.884982,0.017628,0.118933,0.017628
Kyber512,432.596768,217.428793,0.017657,0.148920,0.017657
Kyber512,430.689736,216.443149,0.015661,0.145159,0.015661
Kyber512,431.781091,216.934683,0.014336,0.128878,0.014336
Kyber512,432.868322,218.052755,0.014910,0.197241,0.014910
Kyber512,432.828661,217.498736,0.014924,0.170918,0.014924
Kyber512,431.313208,216.775069,0.012318,0.154617,0.012318
Kyber512,434.071784,218.999723,0.014208,0.139579,0.014208
Kyber512,432.592181,217.824731,0.015033,0.172215,0.015033
Kyber512,432.788432,218.064622,0.017579,0.124326,0.017579
Kyber512,431.570085,216.780002,0.012784,0.120264,0.012784
Kyber512,432.734766,217.468580,0.012403,0.120602,0.012403
Kyber512,431.501714,216.754663,0.014794,0.127462,0.014794
Kyber512,431.235052,216.567382,0.010734,0.124967,0.010734
Kyber512,433.049956,217.624836,0.013477,0.116158,0.013477
Kyber512,434.187681,218.627023,0.014104,0.130566,0.014104
Kyber512,431.839214,216.934353,0.012258,0.132938,0.012258
Kyber512,430.472017,216.268705,0.015002,0.124472,0.015002
Kyber512,432.259779,217.148851,0.014208,0.139596,0.014208
Kyber512,431.570106,216.915173,0.017306,0.160035,0.017306
Kyber512,431.975522,217.070410,0.013960,0.137516,0.013960
Kyber512,430.970287,216.679717,0.014238,0.125050,0.014238
Kyber512,432.958421,217.936636,0.012241,0.120620,0.012241
P256_Kyber512,433.802779,218.186015,0.011317,0.267827,0.011317
P256_Kyber512,433.488178,218.370818,0.016295,0.177863,0.016295
P256_Kyber512,433.700106,218.720389,0.016071,0.160972,0.016071
P256_Kyber512,430.592723,216.333537,0.010323,0.183766,0.010323
P256_Kyber512,433.954579,218.098336,0.013287,0.207752,0.013287
P256_Kyber512,434.795908,219.094447,0.018201,0.160758,0.018201
P256_Kyber512,433.831320,218.635429,0.020286,0.188360,0.020286
P256_Kyber512,432.454271,217.366303,0.012142,0.170418,0.012142
P256_Kyber512,433.580304,218.507039,0.014959,0.193503,0.014959
P256_Kyber512,432.506310,217.399439,0.010815,0.168448,0.010815
P256_Kyber512,433.667284,217.952979,0.016996,0.158249,0.016996
P256_Kyber512,434.013620,218.641266,0.013225,0.174599,0.013225
P256_Kyber512,433.481528,218.379341,0.013137,0.185795,0.013137
P256_Kyber512,431.233701,216.799200,0.012670,0.215964,0.012670
P256_Kyber512,432.756985,217.560582,0.010457,0.177562,0.010457
P256_Kyber512,431.989680,217.739189,0.010631,0.224061,0.010631
P256_Kyber512,433.381395,217.951067,0.011514,0.175855,0.011514
P256_Kyber512,433.721344,218.566632,0.012498,0.168865,0.012498
P256_Kyber512,433.621506,218.022954,0.013577,0.199306,0.013577
P256_Kyber512,433.631301,218.198477,0.018358,0.260393,0.018358
P256_Kyber512,432.767817,217.557583,0.022647,0.183708,0.022647
P256_Kyber512,432.179602,217.149288,0.015314,0.187118,0.015314
P256_Kyber512,432.389771,217.256381,0.014168,0.239360,0.014168
P256_Kyber512,431.411685,216.922065,0.018240,0.228452,0.018240
P256_Kyber512,434.134955,218.043241,0.014340,0.165046,0.014340
P256_Kyber512,434.130048,218.708734,0.013082,0.160868,0.013082
P256_Kyber512,433.794266,218.569542,0.010345,0.173845,0.010345
P256_Kyber512,433.076149,218.260762,0.012903,0.165758,0.012903
P256_Kyber512,433.760501,218.530007,0.017770,0.182381,0.017770
P256_Kyber512,433.869498,217.963904,0.013405,0.170232,0.013405
P256_Kyber512,434.306593,218.763016,0.011267,0.166375,0.011267
P256_Kyber512,862.745096,647.219669,0.015945,0.248388,0.015945
P256_Kyber512,432.761934,217.579315,0.011768,0.192690,0.011768
P256_Kyber512,433.284035,218.385859,0.016242,0.166023,0.016242
P256_Kyber512,432.036772,217.158300,0.014629,0.191369,0.014629
P256_Kyber512,433.401974,218.031086,0.015577,0.162242,0.015577
P256_Kyber512,433.010387,217.536833,0.012863,0.149596,0.012863
P256_Kyber512,432.714430,217.591125,0.089417,0.160057,0.089417
P256_Kyber512,432.334323,217.359491,0.011080,0.168590,0.011080
P256_Kyber512,433.046381,218.146125,0.017235,0.174521,0.017235
P256_Kyber512,433.579993,218.421646,0.009787,0.160380,0.009787
P256_Kyber512,433.359417,217.944796,0.014213,0.196971,0.014213
P256_Kyber512,432.902300,218.089790,0.010477,0.218931,0.010477
P256_Kyber512,433.810262,218.348084,0.014866,0.173100,0.014866
P256_Kyber512,433.793545,218.645323,0.010804,0.284581,0.010804
P256_Kyber512,432.190917,217.113236,0.017147,0.172075,0.017147
P256_Kyber512,433.474276,218.434318,0.018089,0.185760,0.018089
P256_Kyber512,433.092791,217.801967,0.018763,0.193637,0.018763
P256_Kyber512,432.948092,217.664693,0.010843,0.172335,0.010843
P256_Kyber512,432.520309,217.493811,0.013462,0.219814,0.013462
P256_Kyber512,431.881629,217.143306,0.013389,0.216139,0.013389
P256_Kyber512,432.581365,217.418004,0.017030,0.166501,0.017030
P256_Kyber512,434.142730,218.808558,0.011487,0.164675,0.011487
P256_Kyber512,432.377488,217.358251,0.015106,0.153868,0.015106
P256_Kyber512,434.128087,218.522550,0.012886,0.188223,0.012886
P256_Kyber512,431.768940,217.180424,0.016593,0.172697,0.016593
P256_Kyber512,434.468132,218.866373,0.016297,0.154095,0.016297
P256_Kyber512,434.203721,218.777852,0.013758,0.164589,0.013758
P256_Kyber512,433.741695,218.520811,0.014495,0.163744,0.014495
P256_Kyber512,431.493545,216.882880,0.013676,0.155400,0.013676
P256_Kyber512,432.484805,217.331315,0.014685,0.149821,0.014685
P256_Kyber512,434.040064,218.645416,0.015515,0.184706,0.015515
P256_Kyber512,432.499193,217.437660,0.018397,0.154220,0.018397
P256_Kyber512,434.361539,218.938545,0.015197,0.165742,0.015197
P256_Kyber512,433.348269,217.848266,0.013995,0.154195,0.013995
P256_Kyber512,434.098392,218.682209,0.012611,0.160542,0.012611
P256_Kyber512,433.320595,217.729269,0.018619,0.169267,0.018619
P256_Kyber512,431.848823,217.110649,0.011812,0.192959,0.011812
P256_Kyber512,433.068434,217.588445,0.037543,0.151598,0.037543
P256_Kyber512,433.447463,217.917899,0.017987,0.469430,0.017987
P256_Kyber512,435.229913,219.110623,0.014580,0.145805,0.014580
P256_Kyber512,432.939887,218.022887,0.018779,0.174134,0.018779
P256_Kyber512,431.705459,216.790648,0.012167,0.163465,0.012167
P256_Kyber512,434.273554,218.788420,0.013311,0.160731,0.013311
P256_Kyber512,434.025807,218.826143,0.013659,0.163099,0.013659
P256_Kyber512,433.839027,218.660525,0.019608,0.165427,0.019608
P256_Kyber512,433.570816,218.383961,0.013773,0.164377,0.013773
P256_Kyber512,432.871640,217.595073,0.017174,0.159600,0.017174
P256_Kyber512,433.409262,218.315073,0.017515,0.161013,0.017515
P256_Kyber512,434.156516,218.707738,0.016602,0.157268,0.016602
P256_Kyber512,432.213419,217.101821,0.014527,0.178191,0.014527
P256_Kyber512,432.477787,217.421949,0.014084,0.202532,0.014084
P256_Kyber512,432.606296,217.643917,0.015344,0.186837,0.015344
P256_Kyber512,433.327484,218.286781,0.012857,0.157312,0.012857
P256_Kyber512,432.368187,217.350466,0.015433,0.161711,0.015433
P256_Kyber512,433.029678,217.566606,0.012215,0.156638,0.012215
P256_Kyber512,433.503672,217.934921,0.016819,0.182316,0.016819
P256_Kyber512,431.100109,216.771761,0.013890,0.196258,0.013890
P256_Kyber512,433.978534,218.707987,0.011181,0.166082,0.011181
P256_Kyber512,431.278228,216.833322,0.010704,0.185854,0.010704
P256_Kyber512,432.725301,217.568058,0.015872,0.161297,0.015872
P256_Kyber512,433.115487,217.856340,0.013235,0.188661,0.013235
P256_Kyber512,431.030188,216.744776,0.017084,0.174363,0.017084
P256_Kyber512,434.022962,218.803173,0.010211,0.217443,0.010211
P256_Kyber512,433.534260,217.824891,0.014713,0.173271,0.014713
P256_Kyber512,433.160273,217.820865,0.239603,0.170203,0.239603
P256_Kyber512,435.893453,221.283975,0.023890,0.175486,0.023890
P256_Kyber512,430.293056,216.285590,0.015077,0.177115,0.015077
P256_Kyber512,432.763549,217.483485,0.017442,0.163994,0.017442
P256_Kyber512,433.234137,217.666895,0.010184,0.177643,0.010184
P256_Kyber512,433.628473,218.372031,0.016526,0.195608,0.016526
P256_Kyber512,432.927637,217.655994,0.012662,0.190752,0.012662
P256_Kyber512,434.429284,218.744703,0.012753,0.173099,0.012753
P256_Kyber512,433.263794,217.931597,0.013856,0.173541,0.013856
P256_Kyber512,432.598766,217.338702,0.020088,0.182352,0.020088
P256_Kyber512,432.393202,217.419134,0.016809,0.199321,0.016809
P256_Kyber512,433.411562,217.805153,0.013941,0.221508,0.013941
P256_Kyber512,432.364545,217.436520,0.013109,0.167983,0.013109
P256_Kyber512,434.904095,219.275409,0.011572,0.183142,0.011572
P256_Kyber512,433.415119,217.700321,0.018200,0.164327,0.018200
P256_Kyber512,432.387523,217.365218,0.013038,0.185235,0.013038
P256_Kyber512,434.362462,218.895581,0.013940,0.196142,0.013940
P256_Kyber512,433.107428,217.750818,0.017414,0.171707,0.017414
P256_Kyber512,433.780003,218.496871,0.018978,0.190317,0.018978
P256_Kyber512,433.792140,218.028726,0.011077,0.166534,0.011077
P256_Kyber512,432.742232,217.597551,0.012538,0.165230,0.012538
P256_Kyber512,431.943000,216.948629,0.017656,0.176787,0.017656
P256_Kyber512,433.028879,217.758667,0.014717,0.173001,0.014717
P256_Kyber512,431.063456,216.594253,0.016246,0.195550,0.016246
P256_Kyber512,433.426945,218.051075,0.009263,0.207690,0.009263
P256_Kyber512,432.655971,217.444111,0.017638,0.172998,0.017638
P256_Kyber512,433.010353,217.631998,0.014064,0.160556,0.014064
P256_Kyber512,433.739974,218.189927,0.016135,0.165988,0.016135
P256_Kyber512,433.287345,218.347380,0.013461,0.162600,0.013461
P256_Kyber512,432.206432,217.214948,0.015613,0.176383,0.015613
P256_Kyber512,432.830850,217.796208,0.013700,0.172272,0.013700
P256_Kyber512,435.713595,219.607508,0.010937,0.160064,0.010937
P256_Kyber512,433.290244,218.182998,0.013654,0.180087,0.013654
P256_Kyber512,434.555114,218.861769,0.009350,0.233106,0.009350
P256_Kyber512,433.195148,218.295494,0.015028,0.169892,0.015028
P256_Kyber512,432.379405,217.395273,0.013753,0.162957,0.013753
P256_Kyber512,431.993561,217.221329,0.009635,0.183549,0.009635
P256_Kyber512,432.144264,217.243541,0.014816,0.164881,0.014816
P256_Kyber512,433.389357,218.398065,0.012912,0.159147,0.012912
P256_Kyber512,434.381159,218.832456,0.010481,0.187091,0.010481
P256_Kyber512,432.925000,217.543928,0.020751,0.164462,0.020751
P256_Kyber512,432.986282,217.717771,0.016048,0.177172,0.016048
P256_Kyber512,432.676992,217.429357,0.022552,0.198054,0.022552
P256_Kyber512,432.474588,217.292470,0.010393,0.172259,0.010393
P256_Kyber512,433.597597,218.378931,0.010006,0.176488,0.010006
P256_Kyber512,433.302763,218.329565,0.015161,0.180250,0.015161
P256_Kyber512,432.634935,217.528932,0.014102,0.150413,0.014102
P256_Kyber512,434.520608,218.821085,0.010577,0.189651,0.010577
P256_Kyber512,433.815136,218.143682,0.010285,0.181800,0.010285
P256_Kyber512,432.386263,217.393442,0.011515,0.178403,0.011515
P256_Kyber512,432.987839,217.629104,0.012095,0.168488,0.012095
P256_Kyber512,433.383217,217.863096,0.014265,0.165226,0.014265
P256_Kyber512,432.457105,217.884178,0.009280,0.172597,0.009280
P256_Kyber512,433.509929,217.915262,0.011477,0.159492,0.011477
P256_Kyber512,432.836161,217.655872,0.018335,0.155106,0.018335
P256_Kyber512,432.617635,217.939066,0.009918,0.174937,0.009918
P256_Kyber512,433.449617,218.051338,0.026614,0.160727,0.026614
P256_Kyber512,433.475524,217.875138,0.015045,0.162872,0.015045
P256_Kyber512,432.840642,217.592289,0.015169,0.200013,0.015169
P256_Kyber512,432.560732,217.427437,0.011165,0.163643,0.011165
P256_Kyber512,433.824020,218.394529,0.013756,0.140174,0.013756
P256_Kyber512,433.482679,218.380175,0.017925,0.169644,0.017925
P256_Kyber512,434.340029,218.878619,0.017419,0.167587,0.017419
P256_Kyber512,433.634831,218.529681,0.013974,0.166667,0.013974
P256_Kyber512,431.504934,216.911945,0.012191,0.161243,0.012191
P256_Kyber512,432.204714,217.503486,0.016485,0.176905,0.016485
P256_Kyber512,432.704989,217.999294,0.015557,0.181575,0.015557
P256_Kyber512,432.471010,217.313633,0.012898,0.196593,0.012898
P256_Kyber512,433.816998,218.644159,0.010037,0.183749,0.010037
P256_Kyber512,433.123654,217.892213,0.013589,0.213873,0.013589
P256_Kyber512,433.300782,217.833719,0.042015,0.182032,0.042015
P256_Kyber512,432.802252,217.574474,0.010346,0.160615,0.010346
P256_Kyber512,432.631276,217.428023,0.018367,0.196743,0.018367
P256_Kyber512,432.917264,217.720069,0.014713,0.189837,0.014713
P256_Kyber512,434.338366,218.640011,0.010917,0.156511,0.010917
P256_Kyber512,433.094636,217.691917,0.014953,0.173048,0.014953
P256_Kyber512,433.076018,218.223966,0.014950,0.179103,0.014950
P256_Kyber512,433.364155,218.360434,0.014922,0.179605,0.014922
P256_Kyber512,432.169989,217.313161,0.015115,0.173899,0.015115
P256_Kyber512,432.140809,217.253059,0.014250,0.161576,0.014250
P256_Kyber512,433.177568,217.751433,0.015081,0.168884,0.015081
P256_Kyber512,433.588646,218.565357,0.009970,0.187258,0.009970
P256_Kyber512,433.454270,218.028597,0.012767,0.163585,0.012767
P256_Kyber512,433.621076,218.044858,0.013690,0.164734,0.013690
P256_Kyber512,433.641466,218.003809,0.012387,0.171554,0.012387
P256_Kyber512,433.086961,217.642382,0.010418,0.198460,0.010418
P256_Kyber512,434.164671,218.727115,0.014288,0.154032,0.014288
P256_Kyber512,431.187857,216.727143,0.012416,0.160148,0.012416
P256_Kyber512,433.316454,218.396184,0.014587,0.157431,0.014587
P256_Kyber512,432.589058,217.306503,0.011369,0.161829,0.011369
P256_Kyber512,431.542849,216.926307,0.012257,0.160735,0.012257
P256_Kyber512,432.736712,218.029825,0.014106,0.161474,0.014106
P256_Kyber512,432.492518,217.893246,0.014571,0.164303,0.014571
P256_Kyber512,433.248995,218.336670,0.012241,0.164786,0.012241
P256_Kyber512,432.359915,217.392119,0.010794,0.158837,0.010794
P256_Kyber512,431.405481,217.410136,0.026560,0.189562,0.026560
P256_Kyber512,433.522556,217.988354,0.016715,0.181755,0.016715
P256_Kyber512,433.509411,217.701413,0.013521,0.194044,0.013521
P256_Kyber512,434.703813,218.671825,0.011500,0.254165,0.011500
P256_Kyber512,433.410608,218.311405,0.016019,0.181412,0.016019
P256_Kyber512,432.040607,217.203254,0.016171,0.158126,0.016171
P256_Kyber512,433.911238,218.049393,0.019593,0.161683,0.019593
P256_Kyber512,433.847845,218.446747,0.015158,0.189863,0.015158
P256_Kyber512,432.775867,218.012217,0.018667,0.167761,0.018667
P256_Kyber512,432.873700,217.556243,0.015270,0.177663,0.015270
P256_Kyber512,433.111457,217.768701,0.014369,0.150822,0.014369
P256_Kyber512,432.970438,217.645753,0.010914,0.160795,0.010914
P256_Kyber512,433.620468,218.420361,0.014861,0.174994,0.014861
P256_Kyber512,432.430022,217.456446,0.025732,0.183057,0.025732
P256_Kyber512,434.642912,219.083921,0.010875,0.171572,0.010875
P256_Kyber512,433.378466,217.857775,0.009532,0.159882,0.009532
P256_Kyber512,433.646588,218.060339,0.015686,0.181844,0.015686
P256_Kyber512,432.087218,217.026894,0.012450,0.150655,0.012450
P256_Kyber512,434.050991,218.535901,0.013413,0.162199,0.013413
P256_Kyber512,434.008822,218.636356,0.010960,0.155322,0.010960
P256_Kyber512,434.089423,218.311587,0.015441,0.175395,0.015441
P256_Kyber512,433.689855,218.121495,0.014513,0.164595,0.014513
P256_Kyber512,434.470091,218.763455,0.012611,0.160096,0.012611
P256_Kyber512,434.249143,218.779641,0.010950,0.160304,0.010950
P256_Kyber512,431.837813,216.992432,0.010272,0.140842,0.010272
P256_Kyber512,432.102365,217.264978,0.017319,0.224943,0.017319
P256_Kyber512,434.394390,218.803527,0.010275,0.229029,0.010275
P256_Kyber512,433.933900,218.078313,0.010764,0.172384,0.010764
P256_Kyber512,434.830331,219.218969,0.015630,0.195827,0.015630
P256_Kyber512,435.134915,219.592909,0.015869,0.162014,0.015869
P256_Kyber512,433.750403,218.122535,0.013881,0.198851,0.013881
P256_Kyber512,432.471203,217.395091,0.014034,0.185866,0.014034
P256_Kyber512,432.410141,217.345798,0.016447,0.154135,0.016447
P256_Kyber512,433.848971,218.588421,0.015064,0.159912,0.015064
P256_Kyber512,433.330617,217.728785,0.014090,0.171636,0.014090
P256_Kyber512,432.831449,217.524665,0.013525,0.187853,0.013525
P256_Kyber512,433.071798,217.536844,0.013593,0.189319,0.013593
P256_Kyber512,432.801942,217.559130,0.016518,0.170378,0.016518
P256_Kyber512,433.073619,217.995325,0.014874,0.384615,0.014874
P256_Kyber512,432.149683,217.271318,0.015399,0.171988,0.015399
P256_Kyber512,432.430991,217.494614,0.012642,0.353280,0.012642
P256_Kyber512,434.940830,219.097005,0.019052,0.159756,0.019052
P256_Kyber512,435.015160,219.150984,0.012803,0.216203,0.012803
P256_Kyber512,432.506559,217.440156,0.016207,0.171449,0.016207
P256_Kyber512,433.872163,218.101931,0.014321,0.193770,0.014321
P256_Kyber512,431.357493,216.775590,0.013697,0.172684,0.013697
P256_Kyber512,431.642731,217.252124,0.015502,0.162489,0.015502
P256_Kyber512,432.620357,218.050278,0.014905,0.159441,0.014905
P256_Kyber512,432.575359,217.551440,0.014832,0.203331,0.014832
P256_Kyber512,432.111431,217.187901,0.012039,0.185153,0.012039
P256_Kyber512,432.117086,217.150440,0.014982,0.156902,0.014982
P256_Kyber512,434.106792,218.732258,0.015895,0.199838,0.015895
P256_Kyber512,433.527243,218.531850,0.011765,0.186746,0.011765
P256_Kyber512,436.004397,219.518314,0.010149,0.183926,0.010149
P256_Kyber512,434.148025,218.765191,0.011112,0.181803,0.011112
P256_Kyber512,432.571864,217.465959,0.031903,0.203630,0.031903
P256_Kyber512,433.087833,218.367879,0.014269,0.206953,0.014269
P256_Kyber512,433.521029,218.475406,0.012293,0.160878,0.012293
P256_Kyber512,433.408649,217.911090,0.017978,0.153637,0.017978
P256_Kyber512,433.057227,217.627340,0.015464,0.151652,0.015464
P256_Kyber512,433.884586,218.145978,0.010315,0.157387,0.010315
P256_Kyber512,433.816174,218.599810,0.012386,0.164904,0.012386
P256_Kyber512,432.536452,217.558255,0.016618,0.166887,0.016618
P256_Kyber512,432.385631,217.364367,0.012684,0.189508,0.012684
P256_Kyber512,433.655138,218.538235,0.010859,0.182085,0.010859
P256_Kyber512,433.378846,217.855455,0.013733,0.168979,0.013733
P256_Kyber512,433.555657,218.251973,0.015653,0.186968,0.015653
